#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name;Adjustment coefficient ind.
NL0012758650;17-12-2025;;NL0012758650;NL;ES1ED;EN Europe Sustainable 100 EW D 50P;XAMS;;1628.14;1632.76;1632.76321312;;;;;NL0012758643;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NL0012758643;17-12-2025;;NL0012758643;NL;ES1EG;EN Europe Sustainable 100 EW GR;XAMS;;2385.36;2392.33;2392.33047344;;;;;NL0012758627;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758635;17-12-2025;;NL0012758635;NL;ES1EN;EN Europe Sustainable 100 EW NR;XAMS;;2225.18;2231.68;2231.68281015;;;;;NL0012758627;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758627;17-12-2025;;NL0012758627;NL;ES1EP;EN Europe Sustainable 100 EW;XAMS;1359850.26065718;1730.70;1735.76;1735.75518581;2360367141.86431899;101;EUR;1;;NL0012758643;NL0012758635;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012758619;17-12-2025;;NL0012758619;NL;CLIE5;EN EZ EnergyTransition Leaders 50 EW D5%;XAMS;;2153.44;2145.45;2145.45348964;;;;;NL0012758593;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012758601;17-12-2025;;NL0012758601;NL;CLE5G;EN EZ EnergyTransition Leaders 50 EW GR;XAMS;;5825.63;5804.82;5804.82278869;;;;;NL0012758585;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758593;17-12-2025;;NL0012758593;NL;CLE5N;EN EZ EnergyTransition Leaders 50 EW NR;XAMS;;5030.57;5012.6;5012.6039992;;;;;NL0012758585;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758585;17-12-2025;;NL0012758585;NL;CLE5P;EN EZ EnergyTransition Leaders 50 EW;XAMS;665195.174973391;3260.18;3248.54;3248.54076809;2160913644.635;51;EUR;1;;NL0012758601;NL0012758593;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012758577;17-12-2025;;NL0012758577;NL;ESGE4;Euronext Eurozone ESG Leaders 40 EW D 5%;XAMS;;2063.47;2057.42;2057.41551452;;;;;NL0012758551;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012758569;17-12-2025;;NL0012758569;NL;ESE4G;Euronext Eurozone ESG Leaders 40 EW GR;XAMS;;5651.33;5635.54;5635.53503487;;;;;NL0012758544;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758551;17-12-2025;;NL0012758551;NL;ESE4N;Euronext Eurozone ESG Leaders 40 EW NR;XAMS;;4820.46;4806.98;4806.98248882;;;;;NL0012758544;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012758544;17-12-2025;;NL0012758544;NL;ESE4P;Euronext Eurozone ESG Leaders 40 EW;XAMS;656559.20848094;3039.85;3031.36;3031.35672036;1990265168.944;40;EUR;1;;NL0012758569;NL0012758551;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012731905;17-12-2025;;NL0012731905;NL;EZ40;Euronext Eurozone 40 EW Decrement 5%;XAMS;;1034.24;1030.26;1030.26129841;;;;;NL0012731889;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012731897;17-12-2025;;NL0012731897;NL;EZ40G;Euronext Eurozone 40 EW GR;XAMS;;3022.77;3011.56;3011.55829834;;;;;NL0012731871;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012731889;17-12-2025;;NL0012731889;NL;EZ40N;Euronext Eurozone 40 EW NR;XAMS;;2576.06;2566.5;2566.50051602;;;;;NL0012731871;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012731871;17-12-2025;;NL0012731871;NL;EZ40P;Euronext Eurozone 40 EW;XAMS;1005341.41719982;1596.69;1590.77;1590.77058456;1599267553.924;41;EUR;1;;NL0012731897;NL0012731889;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012730667;17-12-2025;;NL0012730667;NL;FGIND;EN Top 30 Fra Ger Industrials EW D 5%;XAMS;;2018.58;2003.69;2003.69039365;;;;;NL0012730642;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012730659;17-12-2025;;NL0012730659;NL;FGING;EN Top 30 Fra Ger Industrials EW GR;XAMS;;6271.04;6225.64;6225.63521738;;;;;NL0012730634;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730642;17-12-2025;;NL0012730642;NL;FGINN;EN Top 30 Fra Ger Industrials EW NR;XAMS;;5524.55;5484.55;5484.55315306;;;;;NL0012730634;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730634;17-12-2025;;NL0012730634;NL;FGINP;EN Top 30 Fra Ger Industrials EW;XAMS;888608.582770418;3969.63;3940.89;3940.88960592;3501908327.568;31;EUR;1;;NL0012730659;NL0012730642;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012730485;17-12-2025;;NL0012730485;NL;EFMED;EN Founding Members Europe 50 EW D 5%;XAMS;;1162.75;1159.93;1159.92685697;;;;;NL0012730469;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012730477;17-12-2025;;NL0012730477;NL;EFMEG;EN Founding Members Europe 50 EW GR;XAMS;;3353.41;3345.74;3345.7389339;;;;;NL0012730451;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730469;17-12-2025;;NL0012730469;NL;EFMEN;EN Founding Members Europe 50 EW NR;XAMS;;2886.87;2880.27;2880.26956548;;;;;NL0012730451;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012730451;17-12-2025;;NL0012730451;NL;EFMEP;EN Founding Members Europe 50 EW;XAMS;1008317.80052095;1873.77;1869.48;1869.4799612;1885029922.593;51;EUR;1;;NL0012730477;NL0012730469;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012658785;17-12-2025;;NL0012658785;NL;EFGG;Euronext France Germany Leaders 50 GR;XAMS;;3705.14;3691.35;3691.35283608;;;;;NL0012658769;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012658777;17-12-2025;;NL0012658777;NL;EFGN;Euronext France Germany Leaders 50 NR;XAMS;;3158.51;3146.76;3146.75700954;;;;;NL0012658769;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012658769;17-12-2025;;NL0012658769;NL;EFGP;Euronext France Germany Leaders 50;XAMS;1613222706.60883;1918.38;1911.25;1911.24669115;3083266560098.502;50;EUR;1;;NL0012658785;NL0012658777;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012483945;17-12-2025;;NL0012483945;NL;COR3D;Euronext Core Europe 30 EW D 5% GR;XAMS;;1584.91;1577.32;1577.31650256;;;;;NL0012483937;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012483937;17-12-2025;;NL0012483937;NL;COR3G;Euronext Core Europe 30 EW GR;XAMS;;4303.02;4282.99;4282.98680683;;;;;NL0012483903;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012483929;17-12-2025;;NL0012483929;NL;COR30;Euronext Core Europe 30 EW D 5% NR;XAMS;;1336.06;1329.66;1329.65836729;;;;;NL0012483911;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012483911;17-12-2025;;NL0012483911;NL;COR3N;Euronext Core Europe 30 EW NR;XAMS;;3627.52;3610.63;3610.62963419;;;;;NL0012483903;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012483903;17-12-2025;;NL0012483903;NL;COR3P;Euronext Core Europe 30 EW;XAMS;1017464.69919097;2213.07;2202.77;2202.77272749;2241243490.56;31;EUR;1;;NL0012483937;NL0012483911;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012481774;17-12-2025;;NL0012481774;NL;ESG5D;Euronext Euro 50 ESG EW Decrement 50 P;XAMS;;1588.83;1589.01;1589.00827834;;;;;NL0012481766;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NL0012481766;17-12-2025;;NL0012481766;NL;ESG5G;Euronext Euro 50 ESG EW GR;XAMS;;2282.95;2283.4;2283.39766777;;;;;NL0012481741;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012481758;17-12-2025;;NL0012481758;NL;ESG5N;Euronext Euro 50 ESG EW NR;XAMS;;2133.69;2134.11;2134.10738951;;;;;NL0012481741;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012481741;17-12-2025;;NL0012481741;NL;ESG50;Euronext Euro 50 ESG EW;XAMS;1183528.94951541;1732.09;1732.43;1732.42630333;2050376682.889;50;EUR;1;;NL0012481766;NL0012481758;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012375356;17-12-2025;;NL0012375356;NL;COREU;Euronext Core Europe 100 EW D 5% NR;XAMS;;1285.66;1283.21;1283.20631057;;;;;NL0012375349;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012375349;17-12-2025;;NL0012375349;NL;COREN;Euronext Core Europe 100 EW NR;XAMS;;3490.75;3484.58;3484.58030568;;;;;NL0012254635;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012365068;17-12-2025;;NL0012365068;NL;EFGED;EN France Germany Leaders 50 EW D 5%;XAMS;;1339.52;1335.29;1335.28831422;;;;;NL0012365043;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012365050;17-12-2025;;NL0012365050;NL;EFGEG;EN France Germany Leaders 50 EW GR;XAMS;;4223.34;4210.56;4210.56460242;;;;;NL0012365035;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012365043;17-12-2025;;NL0012365043;NL;EFGEN;EN France Germany Leaders 50 EW NR;XAMS;;3636.96;3625.96;3625.96346307;;;;;NL0012365035;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012365035;17-12-2025;;NL0012365035;NL;EFGEW;EN France Germany Leaders 50 EW;XAMS;991490.378665739;2291.10;2284.17;2284.16969375;2264732274.59;50;EUR;1;;NL0012365050;NL0012365043;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012328843;17-12-2025;;NL0012328843;NL;ECO50;EN Climate Objective 50 EW Decrement 5%;XAMS;;1702.37;1697.68;1697.68468963;;;;;NL0012328827;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012328835;17-12-2025;;NL0012328835;NL;ECOEG;Euronext Climate Objective 50 EW GR;XAMS;;4008.29;3997.81;3997.81465615;;;;;NL0012328819;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012328827;17-12-2025;;NL0012328827;NL;ECOEN;Euronext Climate Objective 50 EW NR;XAMS;;3619.51;3610.05;3610.04810122;;;;;NL0012328819;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012328819;17-12-2025;;NL0012328819;NL;ECOEW;Euronext Climate Objective 50 EW;XAMS;869628.50129191;2581.92;2575.17;2575.17205668;2239443016.21801534;50;EUR;1;;NL0012328835;NL0012328827;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012294268;17-12-2025;;NL0012294268;NL;EBLRD;Euronext BeNeLux Low Risk 20 D 4.5%;XAMS;;1633.34;1641.67;1641.66631756;;;;;NL0012294243;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
NL0012294250;17-12-2025;;NL0012294250;NL;EBLRG;Euronext BeNeLux Low Risk 20 GR;XAMS;;4841.11;4866.37;4866.3727322;;;;;NL0012294235;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012294243;17-12-2025;;NL0012294243;NL;EBLRN;Euronext BeNeLux Low Risk 20 NR;XAMS;;4196.89;4218.79;4218.78891065;;;;;NL0012294235;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012294235;17-12-2025;;NL0012294235;NL;EBLRE;Euronext BeNeLux Low Risk 20;XAMS;369628.414642482;2401.08;2413.61;2413.60661447;892137586.476;20;EUR;1;;NL0012294250;NL0012294243;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0012254650;17-12-2025;;NL0012254650;NL;EC1ED;Euronext Core Europe 100 EW D 5% GR;XAMS;;1484.34;1481.51;1481.51064235;;;;;NL0012254643;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0012254643;17-12-2025;;NL0012254643;NL;EC1EG;Euronext Core Europe 100 EW GR;XAMS;;4024.35;4017.23;4017.23223971;;;;;NL0012254635;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0012254635;17-12-2025;;NL0012254635;NL;EC1EW;Euronext Core Europe 100 EW;XAMS;985769.939973151;2308.74;2304.66;2304.66109338;2271865627.675;101;EUR;1;;NL0012254643;NL0012375349;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0011923081;17-12-2025;;NL0011923081;NL;COP5E;EN Climate Orientation Priority 50 EW ER;XAMS;;1819.30;1824.49;1824.49447219;;;;;NL0011923065;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NL0011923073;17-12-2025;;NL0011923073;NL;ECOPG;EN Climate Orientation Priority 50 EW GR;XAMS;;4323.01;4335.95;4335.94908609;;;;;NL0011923057;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923065;17-12-2025;;NL0011923065;NL;ECOPN;EN Climate Orientation Priority 50 EW NR;XAMS;;3867.69;3879.27;3879.2670563;;;;;NL0011923057;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923057;17-12-2025;;NL0011923057;NL;ECOP;EN Climate Orientation Priority 50 EW;XAMS;982398.43438525;2571.72;2579.42;2579.42400872;2534022107.78449364;51;EUR;1;;NL0011923073;NL0011923065;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0011923040;17-12-2025;;NL0011923040;NL;ENCEG;Euronext Climate Europe GR;XAMS;;3540.67;3541.92;3541.92499002;;;;;NL0011923024;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923032;17-12-2025;;NL0011923032;NL;ENCEN;Euronext Climate Europe NR;XAMS;;3209.21;3210.35;3210.34657411;;;;;NL0011923024;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011923024;17-12-2025;;NL0011923024;NL;ENCLE;Euronext Climate Europe;XAMS;2668887700.6281;2165.90;2166.67;2166.66539134;5782586614319.7785508;201;EUR;1;;NL0011923040;NL0011923032;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0011821269;17-12-2025;;NL0011821269;NL;CAIND;Euronext CA Index;XAMS;100;87.8600;87.07;87.07;8707;2;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;;FIXED
NL0011376140;17-12-2025;;NL0011376140;NL;BNEWE;Euronext BeNe 40 EW Excess Return;XAMS;;1879.29;1877.87;1877.86675562;;;;;NL0011376124;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
NL0011376132;17-12-2025;;NL0011376132;NL;BNEWG;Euronext BeNe 40 Equal Weight GR;XAMS;;5827.67;5823.98;5823.98250116;;;;;NL0011376116;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011376124;17-12-2025;;NL0011376124;NL;BNEWN;Euronext BeNe 40 Equal Weight NR;XAMS;;5050.77;5047.57;5047.56995095;;;;;NL0011376116;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0011376116;17-12-2025;;NL0011376116;NL;BNEW;Euronext BeNe 40 Equal Weight;XAMS;1675569.37527298;3091.62;3089.66;3089.65709902;5176934815.212;40;EUR;1;;NL0011376132;NL0011376124;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0010614541;17-12-2025;;NL0010614541;NL;ATAWG;AEX All-Tradable Alternative Weight GR;XAMS;;3834.73;3816.78;3816.78192472;;;;;NL0010614525;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0010614533;17-12-2025;;NL0010614533;NL;ATAWN;AEX All-Tradable Alternative Weight NR;XAMS;;3543.65;3527.06;3527.06360439;;;;;NL0010614525;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0010614525;17-12-2025;;NL0010614525;NL;AETAW;AEX All-Tradable Alternative Weighting;XAMS;324585689.717415;2025.06;2015.59;2015.58670258;654230600042.99917029;74;EUR;1;;NL0010614541;NL0010614533;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0010614517;17-12-2025;;NL0010614517;NL;AEXTG;AEX All-Tradable GR;XAMS;;2150.39;2137.3;2137.29849594;;;;;NL0010614491;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0010614509;17-12-2025;;NL0010614509;NL;AEXTN;AEX All-Tradable NR;XAMS;;1999.53;1987.36;1987.35643264;;;;;NL0010614491;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL0010614491;17-12-2025;;NL0010614491;NL;AEXAT;AEX All-Tradable;XAMS;949701115.885388;1117.12;1110.32;1110.31785877;1054470109462.3239428;74;EUR;1;;NL0010614517;NL0010614509;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0000249274;17-12-2025;;NL0000249274;NL;AMX;AMX-Index;XAMS;45171592.2533362;907.04;902.83;902.83378278;40782439508.2665;25;EUR;1;;QS0011204763;QS0011211164;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0000249142;17-12-2025;;NL0000249142;NL;ASCX;AMS Next 20;XAMS;3347876.43008835;1528.94;1524.57;1524.57423058;5104086132.4889;19;EUR;1;;QS0011204995;QS0011211172;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0000249100;17-12-2025;;NL0000249100;NL;AAX;AEX All-Share Index;XAMS;1241890116.3142;1260.35;1247.81;1247.80891409;1549641557458.6326689;119;EUR;1;;QS0011224977;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL00002INAMX;17-12-2025;;NL000024927I;NL;MIRUT;AMX REUT INTERN;XAMS;45171592.2533362;907.04;902.83;902.83378278;40782439508.2665;25;EUR;1;;QS001120476I;QS001121116I;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL0000000107;17-12-2025;;NL0000000107;NL;AEX;AEX-Index;XAMS;1061921432.86911;935.14;929.6;929.60009565;987162265571.77057878;30;EUR;1;;QS0011131990;QS0011211156;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL00000INAEX;17-12-2025;;NL000000010I;NL;AIRUT;AEX REUT INTERN;XAMS;1061921432.86911;935.14;929.6;929.60009565;987162265571.77057878;30;EUR;1;;QS001113199I;QS001121115I;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NL000INAEXNR;17-12-2025;;QS001121115I;NL;AIRUN;AEX NET REUT INTERN;XAMS;;3235.71;3216.55;3216.55341347;;;;;NL000000010I;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NL000INAEXGR;17-12-2025;;QS001113199I;NL;AIRUG;AEX GROSS REUT INTERN;XAMS;;3766.47;3744.18;3744.17505993;;;;;NL000000010I;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00018159;17-12-2025;;NLIX00018159;NL;EJPD5;Euronext Japan Total Market NR EUR 5% Decrement;XAMS;;1748.98;1743.51;1743.50595005;;;;;NLIX00002187;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00009042;17-12-2025;;NLIX00009042;NL;EZSD3;Euronext Eurozone Sector Selection DE50P;XAMS;;893.80;882.52;882.52276433;;;;;NLIX00007434;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;360;0;;CALCULATED
NLIX00008986;17-12-2025;;NLIX00008986;NL;EELD3;Euronext Euro Leaders Decrement 3.75%;XAMS;;1893.99;1892.64;1892.64227343;;;;;NLIX00008960;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.0375;1;365;0;;CALCULATED
NLIX00008978;17-12-2025;;NLIX00008978;NL;EELDG;Euronext Euro Leaders GR;XAMS;;3003.95;3002.12;3002.12163097;;;;;NLIX00008952;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008960;17-12-2025;;NLIX00008960;NL;EELDN;Euronext Euro Leaders NR;XAMS;;2857.34;2855.6;2855.59928074;;;;;NLIX00008952;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008952;17-12-2025;;NLIX00008952;NL;EELD;Euronext Euro Leaders;XAMS;537979704.618231;2381.03;2379.57;2379.5732228;1280162099519.3770243;31;EUR;1;;NLIX00008978;NLIX00008960;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008705;17-12-2025;;NLIX00008705;NL;EZMSN;Euronext Developed Eurozone Smid Cap NR;XAMS;;3809.05;3804.51;3804.51050354;;;;;NLIX00008689;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008697;17-12-2025;;NLIX00008697;NL;EZMSG;Euronext Developed Eurozone Smid Cap GR;XAMS;;4220.93;4215.9;4215.8976318;;;;;NLIX00008689;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008689;17-12-2025;;NLIX00008689;NL;EZMS;Euronext Developed Eurozone Smid Cap;XAMS;770162347.831432;2726.61;2723.36;2723.36365001;2097432142687.87235;421;EUR;1;;NLIX00008697;NLIX00008705;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008671;17-12-2025;;NLIX00008671;NL;EZSLN;Euronext Developed Eurozone Small Cap NR;XAMS;;3718.15;3705.9;3705.89870939;;;;;NLIX00008655;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008663;17-12-2025;;NLIX00008663;NL;EZSLG;Euronext Developed Eurozone Small Cap GR;XAMS;;4122.36;4108.78;4108.78447373;;;;;NLIX00008655;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008655;17-12-2025;;NLIX00008655;NL;EZSL;Euronext Developed Eurozone Small Cap;XAMS;368060745.762422;2659.70;2650.94;2650.93647216;975705654912.07865;350;EUR;1;;NLIX00008663;NLIX00008671;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008648;17-12-2025;;NLIX00008648;NL;EEMSN;Euronext Developed Europe Smid Cap NR;XAMS;;4070.81;4071.13;4071.13387916;;;;;NLIX00008622;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008630;17-12-2025;;NLIX00008630;NL;EEMSG;Euronext Developed Europe Smid Cap GR;XAMS;;4407.95;4408.3;4408.30323834;;;;;NLIX00008622;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008622;17-12-2025;;NLIX00008622;NL;EEMSC;Euronext Developed Europe Smid Cap;XAMS;1282382197.80374;2892.07;2892.3;2892.29764862;3709031015339.3434907;1091;EUR;1;;NLIX00008630;NLIX00008648;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008614;17-12-2025;;NLIX00008614;NL;EESLN;Euronext Developed Europe Small Cap NR;XAMS;;4107.28;4102.99;4102.9900069;;;;;NLIX00008598;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008606;17-12-2025;;NLIX00008606;NL;EESLG;Euronext Developed Europe Small Cap GR;XAMS;;4428.84;4424.22;4424.21939688;;;;;NLIX00008598;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008598;17-12-2025;;NLIX00008598;NL;EESL;Euronext Developed Europe Small Cap;XAMS;618457393.372264;2949.10;2946.02;2946.01869577;1821987043408.9568353;915;EUR;1;;NLIX00008606;NLIX00008614;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008515;17-12-2025;;NLIX00008515;NL;EDE50;EN European Defense Fixed Basket D50P;XAMS;;822.03;825.79;825.78863562;;;;;NLIX00008481;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;360;0;;CALCULATED
NLIX00008507;17-12-2025;;NLIX00008507;NL;EEDD5;EN European Defense Fixed Basket D5%;XAMS;;7320.06;7353.79;7353.7921843;;;;;NLIX00008499;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;360;0;;CALCULATED
NLIX00008499;17-12-2025;;NLIX00008499;NL;EEDFN;EN European Defense Fixed Basket NR;XAMS;;16442.91;16520.97;16520.96619362;;;;;NLIX00008473;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008481;17-12-2025;;NLIX00008481;NL;EEDFG;EN European Defense Fixed Basket GR;XAMS;;17362.71;17445.14;17445.13567259;;;;;NLIX00008473;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008473;17-12-2025;;NLIX00008473;NL;EEDF;EN European Defense Fixed Basket;XAMS;1039216.9999557;14087.35;14154.23;14154.22847542;14709314852.90947475;10;EUR;1;;NLIX00008481;NLIX00008499;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008341;17-12-2025;;NLIX00008341;NL;EZEGR;EN Eurozone Sovereignty Essentials GR;XAMS;;2611.86;2614.72;2614.72288681;;;;;NLIX00008325;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008333;17-12-2025;;NLIX00008333;NL;EZENR;EN Eurozone Sovereignty Essentials NR;XAMS;;2292.00;2294.52;2294.51656821;;;;;NLIX00008325;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008325;17-12-2025;;NLIX00008325;NL;EZSE;EN Eurozone Sovereignty Essentials;XAMS;950761996.213534;1401.45;1402.98;1402.98236147;1333902310644.7813711;21;EUR;1;;NLIX00008341;NLIX00008333;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008317;17-12-2025;;NLIX00008317;NL;EZCGR;Euronext Eurozone Sovereignty Core GR;XAMS;;5894.17;5843.8;5843.8020854;;;;;NLIX00008291;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008309;17-12-2025;;NLIX00008309;NL;EZCNR;Euronext Eurozone Sovereignty Core NR;XAMS;;5264.78;5219.79;5219.79271345;;;;;NLIX00008291;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008291;17-12-2025;;NLIX00008291;NL;EZSC;Euronext Eurozone Sovereignty Core;XAMS;520670521.576617;3651.04;3619.85;3619.84516944;1884746672400.8632591;20;EUR;1;;NLIX00008317;NLIX00008309;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00008283;17-12-2025;;NLIX00008283;NL;EZSGR;Euronext Eurozone Sovereignty GR;XAMS;;3792.72;3772.03;3772.02559138;;;;;NLIX00008267;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00008275;17-12-2025;;NLIX00008275;NL;EZSNR;Euronext Eurozone Sovereignty NR;XAMS;;3357.12;3338.8;3338.80092207;;;;;NLIX00008267;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
