#Symbol;System date;Adjust Reason;Isin Code;Country;Mnemo;Name;MIC;ICBCode;Close Prc;Adj Closing price;Net Div;Gross Div;Index;Shares;Free float-Coeff;Capping Factor-Coeff;Currency;FX/Index Ccy;Wght;Index Mkt Cap;Pct Wght;Dividend Rate;Source net div;Source gross div;Direct WM rate;Closing MPR;Day Decrement;Decrements;Dates
WLSNc.AS;03-04-2025;;NL0000395903;NL;WKL;WOLTERS KLUWER;XAMS;40301030;144.45;144.45000000;0;0;ENVB;536.05847;1;1;EUR;1;1.00000000;77433.6459915;4.20075;;;;;0;0;;
UMI.BR;03-04-2025;;BE0974320526;BE;UMI;UMICORE;XBRU;55201020;9.23;9.23000000;0;0;ENVB;8484.78203;1;1;EUR;1;1.00000000;78314.5381369;4.24854;;;;;0;0;;
STMPA.PA;03-04-2025;;NL0000226223;FR;STMPA;STMICROELECTRONICS;XPAR;10102010;19.916;19.91600000;0;0;ENVB;4176.98679;1;1;EUR;1;1.00000000;83188.86890964;4.51297;;;;;0;0;;
SOLB.BR;03-04-2025;;BE0003470755;BE;SOLB;SOLVAY;XBRU;55201000;32.26;32.26000000;0;0;ENVB;2994.78384;1;1;EUR;1;1.00000000;96611.7266784;5.24116;;;;;0;0;;
RAND.AS;03-04-2025;;NL0000379121;NL;RAND;RANDSTAD NV;XAMS;50205025;38.2;38.20000000;0;0;ENVB;2129.47334;1;1;EUR;1;1.00000000;81345.881588;4.41299;;;;;0;0;;
LIGHT.AS;03-04-2025;;NL0011821392;NL;LIGHT;SIGNIFY NV;XAMS;50101035;19.68;19.68000000;0;0;ENVB;4580.3442;1;1;EUR;1;1.00000000;90141.173856;4.89013;;;;;0;0;;
KPN.AS;03-04-2025;;NL0000009082;NL;KPN;KPN KON;XAMS;15102015;3.92;3.92000000;0;0;ENVB;23572.81064;1;1;EUR;1;1.00000000;92405.4177088;5.01297;;;;;0;0;;
KBC.BR;03-04-2025;;BE0003565737;BE;KBC;KBC;XBRU;30101010;84.62;84.62000000;0;0;ENVB;1416.6013;1;1;EUR;1;1.00000000;119872.802006;6.50307;;;;;0;0;;
HEIO.AS;03-04-2025;;NL0000008977;NL;HEIO;HEINEKEN HOLDING;XAMS;45101010;66.7;66.70000000;0;0;ENVB;1340.76157;1;1;EUR;1;1.00000000;89428.796719;4.85149;;;;;0;0;;
HEIN.AS;03-04-2025;;NL0000009165;NL;HEIA;HEINEKEN;XAMS;45101010;74.9;74.90000000;0;0;ENVB;1188.5972;1;1;EUR;1;1.00000000;89025.93028;4.82963;;;;;0;0;;
ENX.PA;03-04-2025;;NL0006294274;FR;ENX;EURONEXT;XPAR;30202015;137.1;137.10000000;0;0;ENVB;899.40574;1;1;EUR;1;1.00000000;123308.526954;6.68945;;;;;0;0;;
DSFIR.AS;03-04-2025;;CH1216478797;NL;DSFIR;DSM FIRMENICH AG;XAMS;45102020;91;91.00000000;0;0;ENVB;846.40811;1;1;EUR;1;1.00000000;77023.13801;4.17848;;;;;0;0;;
COFB.BR;03-04-2025;;BE0003593044;BE;COFB;COFINIMMO;XBRU;35102010;59.3;59.30000000;0;0;ENVB;1486.4394;1;1;EUR;1;1.00000000;88145.85642;4.78189;;;;;0;0;;
ASRNL.AS;03-04-2025;;NL0011872643;NL;ASRNL;ASR NEDERLAND;XAMS;30302010;53.3;53.30000000;0;0;ENVB;2055.28265;1;1;EUR;1;1.00000000;109546.565245;5.94287;;;;;0;0;;
ASML.AS;03-04-2025;;NL0010273215;NL;ASML;ASML HOLDING;XAMS;10102020;616.3;616.30000000;0;0;ENVB;124.85842;1;1;EUR;1;1.00000000;76950.244246;4.17453;;;;;0;0;;
ARDS.AS;03-04-2025;;NL0006237562;NL;ARCAD;ARCADIS;XAMS;50101015;47;47.00000000;0;0;ENVB;1425.17192;1;1;EUR;1;1.00000000;66983.08024;3.63381;;;;;0;0;;
AKZO.AS;03-04-2025;;NL0013267909;NL;AKZA;AKZO NOBEL;XAMS;55201020;57.78;57.78000000;0;0;ENVB;1667.53576;1;1;EUR;1;1.00000000;96350.2162128;5.22697;;;;;0;0;;
AGES.BR;03-04-2025;;BE0974264930;BE;AGS;AGEAS;XBRU;30301010;55.3;55.30000000;0;0;ENVB;1660.62738;1;1;EUR;1;1.00000000;91832.694114;4.9819;;;;;0;0;;
AEGN.AS;03-04-2025;;BMG0112X1056;NL;AGN;AEGON;XAMS;30301010;6.126;6.12600000;0;0;ENVB;14320.67912;1;1;EUR;1;1.00000000;87728.48028912;4.75925;;;;;0;0;;
ABNd.AS;03-04-2025;;NL0011540547;NL;ABN;ABN AMRO BANK N.V.;XAMS;30101010;19.375;19.37500000;0;0;ENVB;6590.4233;1;1;EUR;1;1.00000000;127689.4514375;6.92712;;;;;0;0;;
1COv.DE;03-04-2025;;DE000A40KY26;DE;1COV;COVESTRO AG;XETR;55201020;59.5;59.50000000;0;0;ENVEO;195.8539;1;1;EUR;1;1.00000000;11653.30705;0.7156;;;;;0;0;;
WLN.PA;03-04-2025;;FR0011981968;FR;WLN;WORLDLINE;XPAR;50205015;6.188;6.18800000;0;0;ENVEO;1698.5821;1;1;EUR;1;1.00000000;10510.8260348;0.64545;;;;;0;0;;
VLOF.PA;03-04-2025;;FR0013176526;FR;FR;VALEO;XPAR;40101025;8.476;8.47600000;0;0;ENVEO;1384.84989;1;1;EUR;1;1.00000000;11737.98766764;0.7208;;;;;0;0;;
VIE.PA;03-04-2025;;FR0000124141;FR;VIE;VEOLIA ENVIRON.;XPAR;65102030;32.64;32.64000000;0;0;ENVEO;492.76036;1;1;EUR;1;1.00000000;16083.6981504;0.98767;;;;;0;0;;
URW.PA;03-04-2025;;FR0013326246;FR;URW;UNIBAIL-RODAMCO-WE;XPAR;35102045;78.04;78.04000000;0;0;ENVEO;153.92716;1;1;EUR;1;1.00000000;12012.4755664;0.73766;;;;;0;0;;
UPM.HE;03-04-2025;;FI0009005987;FI;UPM;UPM-KYMMENE OYJ;XHEL;55101015;25.02;25.02000000;0;0;ENVEO;468.30949;1;1;EUR;1;1.00000000;11717.1034398;0.71952;;;;;0;0;;
UMI.BR;03-04-2025;;BE0974320526;BE;UMI;UMICORE;XBRU;55201020;9.23;9.23000000;0;0;ENVEO;1058.53902;1;1;EUR;1;1.00000000;9770.3151546;0.59997;;;;;0;0;;
TTEF.PA;03-04-2025;;FR0000120271;FR;TTE;TOTALENERGIES;XPAR;60101000;59.41;59.41000000;0;0;ENVEO;221.82198;1;1;EUR;1;1.00000000;13178.4438318;0.80926;;;;;0;0;;
TRN.MI;03-04-2025;;IT0003242622;IT;TRN;TERNA;MTAA;65101015;8.366;8.36600000;0;0;ENVEO;1723.88305;1;1;EUR;1;1.00000000;14422.0055963;0.88562;;;;;0;0;;
TLIT.MI;03-04-2025;;IT0003497168;IT;TIT;TELECOM ITALIA;MTAA;15102015;0.315;0.31500000;0;0;ENVEO;54836.54918;1;1;EUR;1;1.00000000;17273.5129917;1.06073;;;;;0;0;;
TKAG.DE;03-04-2025;;DE0007500001;DE;TKAG;THYSSENKRUPP AG;XETR;50203000;9.728;9.72800000;0;0;ENVEO;2938.19176;1;1;EUR;1;1.00000000;28582.72944128;1.7552;;;;;0;0;;
TEPRF.PA;03-04-2025;;FR0000051807;FR;TEP;TELEPERFORMANCE;XPAR;50205020;90.3;90.30000000;0;0;ENVEO;150.6048;1;1;EUR;1;1.00000000;13599.61344;0.83512;;;;;0;0;;
TEF.MC;03-04-2025;;ES0178430E18;ES;TEF;TELEFONICA;XMAD;15102015;4.374;4.37400000;0;0;ENVEO;2834.30594;1;1;EUR;1;1.00000000;12397.25418156;0.76129;;;;;0;0;;
TCFP.PA;03-04-2025;;FR0000121329;FR;HO;THALES;XPAR;50201020;246.3;246.30000000;0;0;ENVEO;84.38864;1;1;EUR;1;1.00000000;20784.922032;1.27636;;;;;0;0;;
SY1G.DE;03-04-2025;;DE000SYM9999;DE;SY1G;SYMRISE AG;XETR;55201000;96.1;96.10000000;0;0;ENVEO;107.66347;1;1;EUR;1;1.00000000;10346.459467;0.63535;;;;;0;0;;
STMPA.PA;03-04-2025;;NL0000226223;FR;STMPA;STMICROELECTRONICS;XPAR;10102010;19.916;19.91600000;0;0;ENVEO;521.10985;1;1;EUR;1;1.00000000;10378.4237726;0.63732;;;;;0;0;;
STLAM.MI;03-04-2025;;NL00150001Q9;IT;STLAM;STELLANTIS;MTAA;40101020;10.192;10.19200000;0;0;ENVEO;892.81693;1;1;EUR;1;1.00000000;9099.59015056;0.55879;;;;;0;0;;
STERV.HE;03-04-2025;;FI0009005961;FI;STERV;STORA ENSO OYJ;XHEL;55101015;8.86;8.86000000;0;0;ENVEO;1413.3883;1;1;EUR;1;1.00000000;12522.620338;0.76899;;;;;0;0;;
SRG.MI;03-04-2025;;IT0003153415;IT;SRG;SNAM;MTAA;60101035;4.801;4.80100000;0;0;ENVEO;2915.87246;1;1;EUR;1;1.00000000;13999.10368046;0.85965;;;;;0;0;;
SOLB.BR;03-04-2025;;BE0003470755;BE;SOLB;SOLVAY;XBRU;55201000;32.26;32.26000000;0;0;ENVEO;373.62133;1;1;EUR;1;1.00000000;12053.0241058;0.74015;;;;;0;0;;
SOGN.PA;03-04-2025;;FR0000130809;FR;GLE;SOCIETE GENERALE;XPAR;30101010;40.715;40.71500000;0;0;ENVEO;522.60191;1;1;EUR;1;1.00000000;21277.73676565;1.30662;;;;;0;0;;
SGOB.PA;03-04-2025;;FR0000125007;FR;SGO;SAINT GOBAIN;XPAR;50101035;92.88;92.88000000;0;0;ENVEO;140.86337;1;1;EUR;1;1.00000000;13083.3898056;0.80342;;;;;0;0;;
SGEF.PA;03-04-2025;;FR0000125486;FR;DG;VINCI;XPAR;50101010;118.25;118.25000000;0;0;ENVEO;122.92858;1;1;EUR;1;1.00000000;14536.304585;0.89264;;;;;0;0;;
SEBF.PA;03-04-2025;;FR0000121709;FR;SK;S.E.B.;XPAR;40202025;84.1;84.10000000;0;0;ENVEO;130.41334;1;1;EUR;1;1.00000000;10967.761894;0.67351;;;;;0;0;;
SCHN.PA;03-04-2025;;FR0000121972;FR;SU;SCHNEIDER ELECTRIC;XPAR;50202010;215;215.00000000;0;0;ENVEO;56.37731;1;1;EUR;1;1.00000000;12121.12165;0.74433;;;;;0;0;;
SAPG.DE;03-04-2025;;DE0007164600;DE;SAPG;SAP;XETR;10101015;249.1;249.10000000;0;0;ENVEO;48.80093;1;1;EUR;1;1.00000000;12156.311663;0.74649;;;;;0;0;;
SAN.MC;03-04-2025;;ES0113900J37;ES;SAN;BANCO SANTANDER CENT;XMAD;30101010;6.352;6.35200000;0;0;ENVEO;2732.56629;1;1;EUR;1;1.00000000;17357.26107408;1.06587;;;;;0;0;;
SAF.PA;03-04-2025;;FR0000073272;FR;SAF;SAFRAN;XPAR;50201010;244.4;244.40000000;0;0;ENVEO;55.8418;1;1;EUR;1;1.00000000;13647.73592;0.83808;;;;;0;0;;
RXL.PA;03-04-2025;;FR0010451203;FR;RXL;REXEL;XPAR;50202010;25.01;25.01000000;0;0;ENVEO;471.2983;1;1;EUR;1;1.00000000;11787.170483;0.72382;;;;;0;0;;
RWEG.DE;03-04-2025;;DE0007037129;DE;RWEG;RWE AG;XETR;65102000;33.76;33.76000000;0;0;ENVEO;371.63038;1;1;EUR;1;1.00000000;12546.2416288;0.77044;;;;;0;0;;
RENA.PA;03-04-2025;;FR0000131906;FR;RNO;RENAULT;XPAR;40101020;47.43;47.43000000;0;0;ENVEO;340.93083;1;1;EUR;1;1.00000000;16170.3492669;0.99299;;;;;0;0;;
REDE.MC;03-04-2025;;ES0173093024;ES;REDE;REDEIA CORP;XMAD;65101015;18.58;18.58000000;0;0;ENVEO;790.43964;1;1;EUR;1;1.00000000;14686.3685112;0.90186;;;;;0;0;;
RAND.AS;03-04-2025;;NL0000379121;NL;RAND;RANDSTAD NV;XAMS;50205025;38.2;38.20000000;0;0;ENVEO;265.66748;1;1;EUR;1;1.00000000;10148.497736;0.6232;;;;;0;0;;
PUBP.PA;03-04-2025;;FR0000130577;FR;PUB;PUBLICIS GROUPE SA;XPAR;40301020;87.68;87.68000000;0;0;ENVEO;126.88411;1;1;EUR;1;1.00000000;11125.1987648;0.68317;;;;;0;0;;
PST.MI;03-04-2025;;IT0003796171;IT;PST;POSTE ITALIANE;MTAA;30202000;16.85;16.85000000;0;0;ENVEO;1100.73164;1;1;EUR;1;1.00000000;18547.328134;1.13895;;;;;0;0;;
PRTP.PA;03-04-2025;;FR0000121485;FR;KER;KERING;XPAR;40204020;192;192.00000000;0;0;ENVEO;61.97954;1;1;EUR;1;1.00000000;11900.07168;0.73076;;;;;0;0;;
PERP.PA;03-04-2025;;FR0000120693;FR;RI;PERNOD RICARD;XPAR;45101015;93.58;93.58000000;0;0;ENVEO;109.98423;1;1;EUR;1;1.00000000;10292.3242434;0.63203;;;;;0;0;;
OREP.PA;03-04-2025;;FR0000120321;FR;OR;L'OREAL;XPAR;40204035;356.25;356.25000000;0;0;ENVEO;41.09374;1;1;EUR;1;1.00000000;14639.644875;0.89899;;;;;0;0;;
ORAN.PA;03-04-2025;;FR0000133308;FR;ORA;ORANGE;XPAR;15102015;11.995;11.99500000;0;0;ENVEO;1208.19844;1;1;EUR;1;1.00000000;14492.3402878;0.88994;;;;;0;0;;
OMVV.VI;03-04-2025;;AT0000743059;AT;OMVV;OMV AG;WBAH;60101000;47.74;47.74000000;0;0;ENVEO;305.59201;1;1;EUR;1;1.00000000;14588.9625574;0.89588;;;;;0;0;;
NTGY.MC;03-04-2025;;ES0116870314;ES;NTGY;NATURGY ENERGY GROUP;XMAD;65102020;26.06;26.06000000;0;0;ENVEO;474.81981;1;1;EUR;1;1.00000000;12373.8042486;0.75985;;;;;0;0;;
NOKIA.HE;03-04-2025;;FI0009000681;FI;NOKIA;NOKIA;XHEL;15101010;4.96;4.96000000;0;0;ENVEO;2816.10386;1;1;EUR;1;1.00000000;13967.8751456;0.85774;;;;;0;0;;
NDAFI.HE;03-04-2025;;FI4000297767;FI;NDAFI;NORDEA BANK ABP;XHEL;30101010;11.795;11.79500000;0;0;ENVEO;1031.47411;1;1;EUR;1;1.00000000;12166.23712745;0.7471;;;;;0;0;;
NAFG.DE;03-04-2025;;DE0006766504;DE;NAFG;AURUBIS AG;XETR;55102050;85.75;85.75000000;0;0;ENVEO;168.70949;1;1;EUR;1;1.00000000;14466.8387675;0.88838;;;;;0;0;;
MONC.MI;03-04-2025;;IT0004965148;IT;MONC;MONCLER;MTAA;40204020;57.38;57.38000000;0;0;ENVEO;269.25661;1;1;EUR;1;1.00000000;15449.9442818;0.94875;;;;;0;0;;
MICP.PA;03-04-2025;;FR001400AJ45;FR;ML;MICHELIN;XPAR;40101015;32.56;32.56000000;0;0;ENVEO;435.02246;1;1;EUR;1;1.00000000;14164.3312976;0.8698;;;;;0;0;;
MDBI.MI;03-04-2025;;IT0000062957;IT;MB;MEDIOBANCA;MTAA;30202000;17.485;17.48500000;0;0;ENVEO;799.49354;1;1;EUR;1;1.00000000;13979.1445469;0.85843;;;;;0;0;;
LXSG.DE;03-04-2025;;DE0005470405;DE;LXSG;LANXESS AG;XETR;55201000;27.04;27.04000000;0;0;ENVEO;525.8818;1;1;EUR;1;1.00000000;14219.843872;0.87321;;;;;0;0;;
LVMH.PA;03-04-2025;;FR0000121014;FR;MC;LVMH;XPAR;40204020;575.2;575.20000000;0;0;ENVEO;20.4441;1;1;EUR;1;1.00000000;11759.44632;0.72212;;;;;0;0;;
LOIM.PA;03-04-2025;;FR0000121964;FR;LI;KLEPIERRE;XPAR;35102045;31.06;31.06000000;0;0;ENVEO;443.6012;1;1;EUR;1;1.00000000;13778.253272;0.84609;;;;;0;0;;
LIGHT.AS;03-04-2025;;NL0011821392;NL;LIGHT;SIGNIFY NV;XAMS;50101035;19.68;19.68000000;0;0;ENVEO;571.43166;1;1;EUR;1;1.00000000;11245.7750688;0.69058;;;;;0;0;;
LEGD.PA;03-04-2025;;FR0010307819;FR;LR;LEGRAND;XPAR;50202010;98.92;98.92000000;0;0;ENVEO;129.98421;1;1;EUR;1;1.00000000;12858.0380532;0.78958;;;;;0;0;;
LDOF.MI;03-04-2025;;IT0003856405;IT;LDO;LEONARDO;MTAA;50201020;44.62;44.62000000;0;0;ENVEO;470.17304;1;1;EUR;1;1.00000000;20979.1210448;1.28828;;;;;0;0;;
KBC.BR;03-04-2025;;BE0003565737;BE;KBC;KBC;XBRU;30101010;84.62;84.62000000;0;0;ENVEO;176.73144;1;1;EUR;1;1.00000000;14955.0144528;0.91836;;;;;0;0;;
JMT.LS;03-04-2025;;PTJMT0AE0001;PT;JMT;J.MARTINS,SGPS;XLIS;45201010;20.5;20.50000000;0;0;ENVEO;636.95685;1;1;EUR;1;1.00000000;13057.615425;0.80184;;;;;0;0;;
ITX.MC;03-04-2025;;ES0148396007;ES;ITX;INDITEX;XMAD;40401020;46.4;46.40000000;0;0;ENVEO;231.384;1;1;EUR;1;1.00000000;10736.2176;0.65929;;;;;0;0;;
ISP.MI;03-04-2025;;IT0000072618;IT;ISP;INTESA SANPAOLO;MTAA;30101010;4.7885;4.78850000;0;0;ENVEO;3710.36414;1;1;EUR;1;1.00000000;17767.07868439;1.09104;;;;;0;0;;
IG.MI;03-04-2025;;IT0005211237;IT;IG;ITALGAS;MTAA;65102020;6.59;6.59000000;0;0;ENVEO;2277.20648;1;1;EUR;1;1.00000000;15006.7907032;0.92153;;;;;0;0;;
IFXGn.DE;03-04-2025;;DE0006231004;DE;IFXGN;INFINEON TECHNOLOGIE;XETR;10102010;30.6;30.60000000;0;0;ENVEO;363.35847;1;1;EUR;1;1.00000000;11118.769182;0.68278;;;;;0;0;;
IBE.MC;03-04-2025;;ES0144580Y14;ES;IBE;IBERDROLA;XMAD;65101015;15.195;15.19500000;0;0;ENVEO;1007.62586;1;1;EUR;1;1.00000000;15310.8749427;0.94021;;;;;0;0;;
HRMS.PA;03-04-2025;;FR0000052292;FR;RMS;HERMES INTL;XPAR;40204020;2424;2424.00000000;0;0;ENVEO;6.26425;1;1;EUR;1;1.00000000;15184.542;0.93245;;;;;0;0;;
HRA.MI;03-04-2025;;IT0001250932;IT;HER;HERA;MTAA;65102000;4.038;4.03800000;0;0;ENVEO;3362.39285;1;1;EUR;1;1.00000000;13577.3423283;0.83376;;;;;0;0;;
HNKG_p.DE;03-04-2025;;DE0006048432;DE;HNKGP;HENKEL AG & CO PREF;XETR;40202025;72.94;72.94000000;0;0;ENVEO;161.00266;1;1;EUR;1;1.00000000;11743.5340204;0.72115;;;;;0;0;;
HEIG.DE;03-04-2025;;DE0006047004;DE;HEIG;HEIDELBERG MAT;XETR;50101030;164.8;164.80000000;0;0;ENVEO;104.42632;1;1;EUR;1;1.00000000;17209.457536;1.0568;;;;;0;0;;
GFCP.PA;03-04-2025;;FR0010040865;FR;GFC;GECINA;XPAR;35102030;86.1;86.10000000;0;0;ENVEO;127.66026;1;1;EUR;1;1.00000000;10991.548386;0.67497;;;;;0;0;;
GASI.MI;03-04-2025;;IT0000062072;IT;GASI;GENERALI;MTAA;30302010;32.92;32.92000000;0;0;ENVEO;479.8693;1;1;EUR;1;1.00000000;15797.297356;0.97008;;;;;0;0;;
FRVIA.PA;03-04-2025;;FR0000121147;FR;FRVIA;FORVIA;XPAR;40101025;6.912;6.91200000;0;0;ENVEO;1470.59618;1;1;EUR;1;1.00000000;10164.76079616;0.6242;;;;;0;0;;
FORTUM.HE;03-04-2025;;FI0009007132;FI;FORTU;FORTUM OYJ;XHEL;65101015;13.955;13.95500000;0;0;ENVEO;820.51725;1;1;EUR;1;1.00000000;11450.31822375;0.70314;;;;;0;0;;
FER.MC;03-04-2025;;NL0015001FS8;ES;FER;FERROVIAL;XMAD;50101010;42.32;42.32000000;0;0;ENVEO;290.9974;1;1;EUR;1;1.00000000;12315.009968;0.75624;;;;;0;0;;
FDJU.PA;03-04-2025;;FR0013451333;FR;FDJU;FDJ UNITED;XPAR;40501020;29.24;29.24000000;0;0;ENVEO;345.48664;1;1;EUR;1;1.00000000;10102.0293536;0.62034;;;;;0;0;;
EXHO.PA;03-04-2025;;FR0000121220;FR;SW;SODEXO;XPAR;40501040;59.15;59.15000000;0;0;ENVEO;148.90294;1;1;EUR;1;1.00000000;8807.608901;0.54086;;;;;0;0;;
EVKn.DE;03-04-2025;;DE000EVNK013;DE;EVKN;EVONIK INDUSTRIES AG;XETR;55201020;20.11;20.11000000;0;0;ENVEO;703.70668;1;1;EUR;1;1.00000000;14151.5413348;0.86902;;;;;0;0;;
EURA.PA;03-04-2025;;FR0000121121;FR;RF;EURAZEO;XPAR;30202010;67.2;67.20000000;0;0;ENVEO;176.58958;1;1;EUR;1;1.00000000;11866.819776;0.72872;;;;;0;0;;
EUFI.PA;03-04-2025;;FR0014000MR3;FR;ERF;EUROFINS SCIENT.;XPAR;20102020;48.65;48.65000000;0;0;ENVEO;243.12606;1;1;EUR;1;1.00000000;11828.082819;0.72634;;;;;0;0;;
EONGn.DE;03-04-2025;;DE000ENAG999;DE;EONGN;E.ON SE;XETR;65102000;13.975;13.97500000;0;0;ENVEO;918.48946;1;1;EUR;1;1.00000000;12835.8902035;0.78822;;;;;0;0;;
ENX.PA;03-04-2025;;NL0006294274;FR;ENX;EURONEXT;XPAR;30202015;137.1;137.10000000;0;0;ENVEO;112.20749;1;1;EUR;1;1.00000000;15383.646879;0.94468;;;;;0;0;;
ENI.MI;03-04-2025;;IT0003132476;IT;ENI;ENI;MTAA;60101000;14.312;14.31200000;0;0;ENVEO;987.84033;1;1;EUR;1;1.00000000;14137.97080296;0.86818;;;;;0;0;;
ENGIE.PA;03-04-2025;;FR0010208488;FR;ENGI;ENGIE;XPAR;65102000;18.435;18.43500000;0;0;ENVEO;899.36576;1;1;EUR;1;1.00000000;16579.8077856;1.01813;;;;;0;0;;
ENEI.MI;03-04-2025;;IT0003128367;IT;ENEL;ENEL;MTAA;65101015;7.577;7.57700000;0;0;ENVEO;2090.41196;1;1;EUR;1;1.00000000;15839.05142092;0.97264;;;;;0;0;;
ENAG.MC;03-04-2025;;ES0130960018;ES;ENAG;ENAGAS;XMAD;60101035;13.26;13.26000000;0;0;ENVEO;989.01633;1;1;EUR;1;1.00000000;13114.3565358;0.80532;;;;;0;0;;
EMII.MI;03-04-2025;;IT0000066123;IT;BPE;BPER BANCA;MTAA;30101010;7.262;7.26200000;0;0;ENVEO;2046.24069;1;1;EUR;1;1.00000000;14859.79989078;0.91251;;;;;0;0;;
ELIS.PA;03-04-2025;;FR0012435121;FR;ELIS;ELIS;XPAR;50205010;20.58;20.58000000;0;0;ENVEO;582.89852;1;1;EUR;1;1.00000000;11996.0515416;0.73665;;;;;0;0;;
ELE.MC;03-04-2025;;ES0130670112;ES;ELE;ENDESA;XMAD;65101015;24.86;24.86000000;0;0;ENVEO;665.44629;1;1;EUR;1;1.00000000;16542.9947694;1.01587;;;;;0;0;;
EDPR.LS;03-04-2025;;ES0127797019;PT;EDPR;EDP RENOVAVEIS;XLIS;65101010;7.75;7.75000000;0;0;ENVEO;1075.10905;1;1;EUR;1;1.00000000;8332.0951375;0.51166;;;;;0;0;;
EDP.LS;03-04-2025;;PTEDP0AM0009;PT;EDP;EDP;XLIS;65101010;3.142;3.14200000;0;0;ENVEO;3860.69693;1;1;EUR;1;1.00000000;12130.30975406;0.7449;;;;;0;0;;
EDEN.PA;03-04-2025;;FR0010908533;FR;EDEN;EDENRED;XPAR;50205015;30.18;30.18000000;0;0;ENVEO;399.20375;1;1;EUR;1;1.00000000;12047.969175;0.73984;;;;;0;0;;
DTEGn.DE;03-04-2025;;DE0005557508;DE;DTEG;DEUTSCHE TELEKOM AG;XETR;15102015;34.01;34.01000000;0;0;ENVEO;409.15652;1;1;EUR;1;1.00000000;13915.4132452;0.85452;;;;;0;0;;
DSFIR.AS;03-04-2025;;CH1216478797;NL;DSFIR;DSM FIRMENICH AG;XAMS;45102020;91;91.00000000;0;0;ENVEO;105.59564;1;1;EUR;1;1.00000000;9609.20324;0.59008;;;;;0;0;;
DIOR.PA;03-04-2025;;FR0000130403;FR;CDI;CHRISTIAN DIOR;XPAR;40204020;530.5;530.50000000;0;0;ENVEO;21.64124;1;1;EUR;1;1.00000000;11480.67782;0.705;;;;;0;0;;
DHLn.DE;03-04-2025;;DE0005552004;DE;DHLN;DEUTSCHE POST;XETR;50206040;39.22;39.22000000;0;0;ENVEO;347.3246;1;1;EUR;1;1.00000000;13622.070812;0.8365;;;;;0;0;;
DANO.PA;03-04-2025;;FR0000120644;FR;BN;DANONE;XPAR;45102020;70.42;70.42000000;0;0;ENVEO;215.40493;1;1;EUR;1;1.00000000;15168.8151706;0.93148;;;;;0;0;;
CVO.PA;03-04-2025;;FR0000064578;FR;COV;COVIVIO;XPAR;35102030;51.7;51.70000000;0;0;ENVEO;244.95442;1;1;EUR;1;1.00000000;12664.143514;0.77768;;;;;0;0;;
CRDI.MI;03-04-2025;;IT0005239360;IT;UCG;UNICREDIT;MTAA;30101010;52.14;52.14000000;0;0;ENVEO;334.54321;1;1;EUR;1;1.00000000;17443.0829694;1.07114;;;;;0;0;;
COL.MC;03-04-2025;;ES0139140174;ES;COL;INMOBILIARIA COLONIA;XMAD;35102030;5.45;5.45000000;0;0;ENVEO;2261.29755;1;1;EUR;1;1.00000000;12324.0716475;0.75679;;;;;0;0;;
CARR.PA;03-04-2025;;FR0000120172;FR;CA;CARREFOUR;XPAR;45201010;13.31;13.31000000;0;0;ENVEO;998.96482;1;1;EUR;1;1.00000000;13296.2217542;0.81649;;;;;0;0;;
CAPP.PA;03-04-2025;;FR0000125338;FR;CAP;CAPGEMINI;XPAR;10101010;140;140.00000000;0;0;ENVEO;78.56016;1;1;EUR;1;1.00000000;10998.4224;0.67539;;;;;0;0;;
CAGR.PA;03-04-2025;;FR0000045072;FR;ACA;CREDIT AGRICOLE;XPAR;30101010;17.035;17.03500000;0;0;ENVEO;1032.92066;1;1;EUR;1;1.00000000;17595.8034431;1.08052;;;;;0;0;;
CABK.MC;03-04-2025;;ES0140609019;ES;CABK;CAIXABANK;XMAD;30101010;7.3;7.30000000;0;0;ENVEO;2450.33629;1;1;EUR;1;1.00000000;17887.454917;1.09843;;;;;0;0;;
BVI.PA;03-04-2025;;FR0006174348;FR;BVI;BUREAU VERITAS;XPAR;50205020;28.06;28.06000000;0;0;ENVEO;468.27644;1;1;EUR;1;1.00000000;13139.8369064;0.80689;;;;;0;0;;
BOUY.PA;03-04-2025;;FR0000120503;FR;EN;BOUYGUES;XPAR;50101010;36.99;36.99000000;0;0;ENVEO;396.11675;1;1;EUR;1;1.00000000;14652.3585825;0.89977;;;;;0;0;;
BOSSn.DE;03-04-2025;;DE000A1PHFF7;DE;BOSSN;HUGO BOSS AG;XETR;40204020;35.43;35.43000000;0;0;ENVEO;296.51394;1;1;EUR;1;1.00000000;10505.4888942;0.64512;;;;;0;0;;
BNPP.PA;03-04-2025;;FR0000131104;FR;BNP;BNP PARIBAS ACT.A;XPAR;30101010;77.75;77.75000000;0;0;ENVEO;239.37826;1;1;EUR;1;1.00000000;18611.659715;1.1429;;;;;0;0;;
BIOX.PA;03-04-2025;;FR0013280286;FR;BIM;BIOMERIEUX;XPAR;20102010;117.1;117.10000000;0;0;ENVEO;115.96976;1;1;EUR;1;1.00000000;13580.058896;0.83392;;;;;0;0;;
BBVA.MC;03-04-2025;;ES0113211835;ES;BBVA;BBVA;XMAD;30101010;12.73;12.73000000;0;0;ENVEO;1279.47862;1;1;EUR;1;1.00000000;16287.7628326;1.0002;;;;;0;0;;
