#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
NLIX00005693;06-05-2025;;NLIX00005693;NL;MFGBG;Euronext MTS France Government Bill GR;XAMS;;1043.38;1043.46;1043.46228514;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00005685;06-05-2025;;NLIX00005685;NL;MIGBG;Euronext MTS Italy Government Bill GR;XAMS;;1066.58;1066.68;1066.67690072;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00005677;06-05-2025;;NLIX00005677;NL;MEGBG;Euronext MTS Euro Government Bill GR;XAMS;;1050.65;1050.71;1050.70980147;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00005669;06-05-2025;;NLIX00005669;NL;MGILG;EN MTS Euro Gov Inflation-Linked GR;XAMS;;1433.71;1433.85;1433.84647047;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00005370;06-05-2025;;NLIX00005370;NL;MEUBG;Euronext MTS EGB Broad and EU GR;XAMS;;1059.53;1059.2;1059.19747265;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00002922;06-05-2025;;NLIX00002922;NL;MEEUG;Euronext MTS EU GR;XAMS;;1048.63;1047.95;1047.95141112;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000892;06-05-2025;;NLIX00000892;NL;MEPTG;Euronext MTS EGB Portugal GR;XAMS;;1945.48;1946.19;1946.19173008;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000876;06-05-2025;;NLIX00000876;NL;MENLG;Euronext MTS EGB The Netherlands GR;XAMS;;1073.45;1073.34;1073.33606461;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000850;06-05-2025;;NLIX00000850;NL;MEIRG;Euronext MTS EGB Ireland GR;XAMS;;1401.34;1399.36;1399.35964695;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000835;06-05-2025;;NLIX00000835;NL;MESUG;Euronext MTS EGB Finland GR;XAMS;;1053.38;1052.42;1052.42255426;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000819;06-05-2025;;NLIX00000819;NL;MEBEG;Euronext MTS EGB Belgium GR;XAMS;;1219.35;1218.72;1218.72158888;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000793;06-05-2025;;NLIX00000793;NL;MEATG;Euronext MTS EGB Austria GR;XAMS;;1104.84;1104.2;1104.20401233;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000678;06-05-2025;;NLIX00000678;NL;MIG25;Euronext MTS EGB Italy 25+ Year GR;XAMS;;1986.77;1983.13;1983.12614068;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000652;06-05-2025;;NLIX00000652;NL;MI15G;Euronext MTS EGB Italy 15-25 Year GR;XAMS;;1924.75;1923.88;1923.87762745;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000637;06-05-2025;;NLIX00000637;NL;MI10G;Euronext MTS EGB Italy 10-15 Year GR;XAMS;;1863.75;1864.12;1864.11631353;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000611;06-05-2025;;NLIX00000611;NL;MI7G;Euronext MTS EGB Italy 7-10 Year GR;XAMS;;1751.46;1751.9;1751.90470114;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000595;06-05-2025;;NLIX00000595;NL;MI5G;Euronext MTS EGB Italy 5-7 Year GR;XAMS;;1645.23;1645.43;1645.43393547;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000579;06-05-2025;;NLIX00000579;NL;MI3G;Euronext MTS EGB Italy 3-5 Year GR;XAMS;;1453.09;1453.66;1453.65976755;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000553;06-05-2025;;NLIX00000553;NL;MI1G;Euronext MTS EGB Italy 1-3 Year GR;XAMS;;1239.97;1240.33;1240.33415049;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000538;06-05-2025;;NLIX00000538;NL;MEITG;Euronext MTS EGB Italy GR;XAMS;;1607.85;1608.03;1608.02897654;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000512;06-05-2025;;NLIX00000512;NL;MEGRG;Euronext MTS EGB Germany GR;XAMS;;1052.01;1051.08;1051.0842601;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000496;06-05-2025;;NLIX00000496;NL;MEFRG;Euronext MTS EGB France GR;XAMS;;1174.84;1174.88;1174.87915763;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000470;06-05-2025;;NLIX00000470;NL;MESPG;Euronext MTS EGB Spain GR;XAMS;;1569.94;1569.16;1569.15836374;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000454;06-05-2025;;NLIX00000454;NL;MEG25;Euronext MTS EGB 25+ Year GR;XAMS;;1291.64;1287.7;1287.69969237;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000439;06-05-2025;;NLIX00000439;NL;ME15G;Euronext MTS EGB 15-25 Year GR;XAMS;;1431.68;1430.04;1430.03935703;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000413;06-05-2025;;NLIX00000413;NL;MEG15;Euronext MTS EGB 15+ Year GR;XAMS;;1386.55;1383.94;1383.94478832;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000397;06-05-2025;;NLIX00000397;NL;ME10G;Euronext MTS EGB 10-15 Year GR;XAMS;;1457.64;1457.16;1457.15585508;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000371;06-05-2025;;NLIX00000371;NL;ME7G;Euronext MTS EGB 7-10 Year GR;XAMS;;1374.15;1373.96;1373.96031218;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000355;06-05-2025;;NLIX00000355;NL;ME5G;Euronext MTS EGB 5-7 Year GR;XAMS;;1316.41;1316.47;1316.46576055;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000330;06-05-2025;;NLIX00000330;NL;ME3G;Euronext MTS EGB 3-5 Year GR;XAMS;;1176.65;1176.88;1176.87757225;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000314;06-05-2025;;NLIX00000314;NL;ME1G;Euronext MTS EGB 1-3 Year GR;XAMS;;1096.69;1096.96;1096.9612571;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
NLIX00000298;06-05-2025;;NLIX00000298;NL;MEBG;Euronext MTS EGB Broad GR;XAMS;;1287.02;1286.64;1286.63824556;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;
