#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256193;05-05-2025;Y;QS0011256193;NL;ENVG;Euronext Sustainable US 50 GR;XAMS;;5259.18;5260.19;5260.19272979;;;;;QS0011256169;;;.43986007491367;;US05722G1004;WM ;TR1;Indices;;;;;0;
QS0011256185;05-05-2025;Y;QS0011256185;NL;ENVN;Euronext Sustainable US 50 NR;XAMS;;4720.27;4720.91;4720.90657424;;;;;QS0011256169;;;;.30790205243957;US05722G1004;WM ;TR1;Indices;;;;;0;
QS0011256169;05-05-2025;;QS0011256169;NL;ENVU;Euronext Sustainable US 50;XAMS;839.069128682427;3642.84;3642.84;3642.84191609;3056596.19245947;50;USD;1;;QS0011256193;QS0011256185;;;;WM ;EU Price;Indices;;;;;0;
QS0011250865;05-05-2025;Y;QS0011250865;NL;ENVWG;Euronext Sustainable World 120 GR;XAMS;;3191.81;3189.87;3189.86553139;;;;;QS0011250840;;;.0739138859594;;US05722G1004;WM ;TR1;Indices;;;;;0;
QS0011250857;05-05-2025;Y;QS0011250857;NL;ENVWN;Euronext Sustainable World 120 NR;XAMS;;2872.81;2870.47;2870.47272949;;;;;QS0011250840;;;;.05173972017158;US05722G1004;WM ;TR1;Indices;;;;;0;
QS0011250840;05-05-2025;;QS0011250840;NL;ENVW;Euronext Sustainable World 120;XAMS;859.719631503386;1998.52;1995.69;1995.69073438;1715734.5027593;120;USD;1;;QS0011250865;QS0011250857;;;;WM ;EU Price;Indices;;;;;0;
NL0015436130;05-05-2025;Y;NL0015436130;NL;NA5GR;Euronext North America 500 GR;XAMS;;6824.86;6825.19;6825.18897529;;;;;NL0015436114;;;.051244651355;;US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015436122;05-05-2025;Y;NL0015436122;NL;NA5NR;Euronext North America 500 NR;XAMS;;6081.38;6081.58;6081.58195356;;;;;NL0015436114;;;;.0358712559485;US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015436114;05-05-2025;;NL0015436114;NL;NA500;Euronext North America 500;XAMS;9571024351.43192;4594.56;4594.56;4594.56035544;43974649046024.964457;500;EUR;1;;NL0015436130;NL0015436122;;;;ECB;EU Price;Indices;;;;;0;
NL0015000I97;05-05-2025;Y;NL0015000I97;NL;ENWG;Euronext World GR;XAMS;;4990.19;4989.78;4989.78160872;;;;;NL0015000IB0;;;.14212051422011;;AT0000746409 BE0003565737 BE0974293251 IT0003874101 SE0015961909 SGXE34184239 US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015000I89;05-05-2025;;NL0015000I89;NL;ENDMP;Euronext Developed Market;XAMS;19652945755.0783;3114.40;3113.42;3113.42230941;61187919759537.820667;1544;EUR;1;;NL0015000I63;NL0015000I71;;;;ECB;EU Price;Indices;;;;;0;
NL0015000I71;05-05-2025;Y;NL0015000I71;NL;ENDMN;Euronext Developed Market NR;XAMS;;4467.37;4466.75;4466.75374795;;;;;NL0015000I89;;;;.10003610170096;AT0000746409 BE0003565737 BE0974293251 IT0003874101 SE0015961909 SGXE34184239 US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015000I63;05-05-2025;Y;NL0015000I63;NL;ENDMG;Euronext Developed Market GR;XAMS;;4992.10;4991.71;4991.71481938;;;;;NL0015000I89;;;.14186183223157;;AT0000746409 BE0003565737 BE0974293251 IT0003874101 SE0015961909 SGXE34184239 US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015000IB0;05-05-2025;;NL0015000IB0;NL;ENWP;Euronext World;XAMS;19617174261.3104;3113.83;3112.85;3112.84621958;61065246738242.385867;1497;EUR;1;;NL0015000I97;NL0015000IA2;;;;ECB;EU Price;Indices;;;;;0;
NL0015000IA2;05-05-2025;Y;NL0015000IA2;NL;ENWN;Euronext World NR;XAMS;;4465.91;4465.28;4465.27664107;;;;;NL0015000IB0;;;;.10021851537282;AT0000746409 BE0003565737 BE0974293251 IT0003874101 SE0015961909 SGXE34184239 US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015000E91;05-05-2025;;NL0015000E91;FR;EWCSP;Euronext World Country selection;XPAR;15484540218.0048;3428.09;3427.43;3427.42999998;53072177679053.266049;1089;EUR;1;;NL0015000E75;NL0015000EB9;;;;ECB;EU Price;Indices;;;;;0;
NL0015000E75;05-05-2025;Y;NL0015000E75;FR;EWCSG;Euronext World Country selection GR;XPAR;;5311.64;5310.85;5310.84678207;;;;;NL0015000E91;;;.031674418426;;US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015000EG8;05-05-2025;;NL0015000EG8;FR;EVEWN;Euronext ESG World-Select 75 Bund/SV NR;XPAR;;5240.95;5240.63;5240.6288764;;;;;NL0015000ED5;;;;0;;ECB;TR1;Indices;;;;;0;
NL0015000ED5;05-05-2025;;NL0015000ED5;FR;EVEWP;Euronext ESG World-Select 75 Bund/SV;XPAR;352011.823209778;3881.47;3881.04;3881.03711597;1366170951.13908405;75;EUR;1;;NL0015000EA1;NL0015000EG8;;;;ECB;EU Price;Indices;;;;;0;
NL0015000EB9;05-05-2025;Y;NL0015000EB9;FR;EWCSN;Euronext World Country selection NR;XPAR;;4778.60;4777.82;4777.82248934;;;;;NL0015000E91;;;;.0221720928982;US05722G1004 US59156R1086;ECB;TR1;Indices;;;;;0;
NL0015000EA1;05-05-2025;;NL0015000EA1;FR;EVEWG;Euronext ESG World-Select 75 Bund/SV GR;XPAR;;5831.86;5831.62;5831.62380028;;;;;NL0015000ED5;;;0;;;ECB;TR1;Indices;;;;;0;
NL0015000BX9;05-05-2025;;NL0015000BX9;FR;ETE5P;EN Transatlantic Environment 50;XPAR;470765492.27139;5168.77;5165.01;5165.01085081;2431508875767.1836331;50;EUR;1;;NL0015000BV3;NL0015000BQ3;;;;ECB;EU Price;Indices;;;;;0;
NL0015000BW1;05-05-2025;;NL0015000BW1;FR;ETE5D;EN Transatlantic Environment 50 D5%;XPAR;;3195.12;3193.82;3193.82359186;;;;;NL0015000BQ3;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;3;365;0;
NL0015000BV3;05-05-2025;;NL0015000BV3;FR;ETE5G;EN Transatlantic Environment 50 GR;XPAR;;7631.92;7633.82;7633.81956748;;;;;NL0015000BX9;;;0;;;ECB;TR1;Indices;;;;;0;
NL0015000BQ3;05-05-2025;;NL0015000BQ3;FR;ETEGN;EN Transatlantic Environment 50 NR;XPAR;;6879.87;6879.9;6879.90426562;;;;;NL0015000BX9;;;;0;;ECB;TR1;Indices;;;;;0;
NL0015000A95;05-05-2025;;NL0015000A95;FR;EUED5;Euronext US ESGL 20 EW Decrement 5%;XPAR;;1416.70;1416.12;1416.11777212;;;;;NL0015000A79;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;3;365;0;
NL0015000A87;05-05-2025;;NL0015000A87;FR;EUEGR;Euronext US ESGL 20 EW GR;XPAR;;4282.71;4282.71;4282.70743937;;;;;NL0015000A61;;;0;;;WM ;TR1;Indices;;;;;0;
NL0015000A79;05-05-2025;;NL0015000A79;FR;EUENR;Euronext US ESGL 20 EW NR;XPAR;;3728.02;3728.02;3728.01661689;;;;;NL0015000A61;;;;0;;WM ;TR1;Indices;;;;;0;
NL0015000A61;05-05-2025;;NL0015000A61;FR;EUEPR;Euronext US ESGL 20 EW;XPAR;1019596.61247872;2670.17;2670.17;2670.16966665;2722495946.861;20;USD;1;;NL0015000A87;NL0015000A79;;;;WM ;EU Price;Indices;;;;;0;
NL0013941016;05-05-2025;;NL0013941016;FR;WLESG;EN CDP Environment ESG World EW D5%;XPAR;;1627.78;1627.84;1627.83695522;;;;;NL0013940992;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;3;365;0;
NL0013941008;05-05-2025;Y;NL0013941008;FR;WESGG;EN CDP Environment ESG World EW GR;XPAR;;4882.70;4887;4886.99694295;;;;;NL0013940984;;;2.57100773625568;;BE0003565737;ECB;TR1;Indices;;;;;0;
NL0013940992;05-05-2025;Y;NL0013940992;FR;WESGN;EN CDP Environment ESG World EW NR;XPAR;;4283.68;4285.58;4285.5815622;;;;;NL0013940984;;;;1.79970541537897;BE0003565737;ECB;TR1;Indices;;;;;0;
NL0013940984;05-05-2025;;NL0013940984;FR;WESGP;EN CDP Environment ESG World EW;XPAR;1007065.81450073;2785.34;2782.95;2782.9507035;2802614516.933606;40;EUR;1;;NL0013941008;NL0013940992;;;;ECB;EU Price;Indices;;;;;0;
NL0013908809;05-05-2025;;NL0013908809;FR;ESGTL;EN Transatlantic ESG Leaders 60 EW D 5%;XPAR;;1624.44;1626.74;1626.73629846;;;;;NL0013908783;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;3;365;0;
NL0013908791;05-05-2025;;NL0013908791;FR;ESGTG;EN Transatlantic ESG Leaders 60 EW GR;XPAR;;4984.69;4997.09;4997.08677653;;;;;NL0013908775;;;0;;;ECB;TR1;Indices;;;;;0;
NL0013908783;05-05-2025;;NL0013908783;FR;ESGTN;EN Transatlantic ESG Leaders 60 EW NR;XPAR;;4274.85;4282.64;4282.64025773;;;;;NL0013908775;;;;0;;ECB;TR1;Indices;;;;;0;
NL0013908775;05-05-2025;;NL0013908775;FR;ESGTP;EN Transatlantic ESG Leaders 60 EW;XPAR;1023415.14179882;2738.68;2738.31;2738.30565351;2802423468.67702483;60;EUR;1;;NL0013908791;NL0013908783;;;;ECB;EU Price;Indices;;;;;0;
NL0013352636;05-05-2025;;NL0013352636;NL;WLENV;Euronext CDP Environment World EW D5%;XAMS;;1775.48;1775.23;1775.23282032;;;;;NL0013352610;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;3;365;0;
NL0013352628;05-05-2025;Y;NL0013352628;NL;WLENG;Euronext CDP Environment World EW GR;XAMS;;5332.44;5335.56;5335.5579641;;;;;NL0013352602;;;2.83198583318431;;BE0003565737;ECB;TR1;Indices;;;;;0;
NL0013352610;05-05-2025;Y;NL0013352610;NL;WLENN;Euronext CDP Environment World EW NR;XAMS;;4672.27;4673.54;4673.54217085;;;;;NL0013352602;;;;1.98239008322902;BE0003565737;ECB;TR1;Indices;;;;;0;
