Symbol Index;Isin Code;Execution ID;Trade Status;Trade Time;Last Traded Price;Last Traded Quantity;VWap Price
2274218;NO0003053605;257;New;1746428402446059859;1283000000;2;128.30000000;
2274218;NO0003053605;513;New;1746428402446059859;1283000000;1;128.30000000;
2274218;NO0003053605;769;New;1746428402446059859;1283000000;5;128.30000000;
2274218;NO0003053605;1025;New;1746428402446059859;1283000000;113;128.30000000;
2274218;NO0003053605;1281;New;1746428402446059859;1283000000;12;128.30000000;
2274218;NO0003053605;1537;New;1746428402446059859;1283000000;5;128.30000000;
2274218;NO0003053605;1793;New;1746428402446059859;1283000000;5;128.30000000;
2274218;NO0003053605;2049;New;1746428402446059859;1283000000;2;128.30000000;
2274218;NO0003053605;2305;New;1746428402446059859;1283000000;10;128.30000000;
2274218;NO0003053605;2561;New;1746428402446059859;1283000000;1;128.30000000;
2274218;NO0003053605;2817;New;1746428402446059859;1283000000;3;128.30000000;
2274218;NO0003053605;3073;New;1746428402446059859;1283000000;19;128.30000000;
2274218;NO0003053605;3329;New;1746428402446059859;1283000000;55;128.30000000;
2274218;NO0003053605;3585;New;1746428402446059859;1283000000;83;128.30000000;
2274218;NO0003053605;3841;New;1746428402446059859;1283000000;31;128.30000000;
2274218;NO0003053605;4097;New;1746428402446059859;1283000000;333;128.30000000;
2274218;NO0003053605;4353;New;1746428402446059859;1283000000;35;128.30000000;
2274218;NO0003053605;4609;New;1746428402446059859;1283000000;15;128.30000000;
2274218;NO0003053605;4865;New;1746428402446059859;1283000000;115;128.30000000;
2274218;NO0003053605;5121;New;1746428402446059859;1283000000;10;128.30000000;
2274218;NO0003053605;5377;New;1746428402446059859;1283000000;34;128.30000000;
2274218;NO0003053605;5633;New;1746428402446059859;1283000000;17;128.30000000;
2274218;NO0003053605;5889;New;1746428402446059859;1283000000;21;128.30000000;
2274218;NO0003053605;6145;New;1746428402446059859;1283000000;116;128.30000000;
2274218;NO0003053605;6401;New;1746428402446059859;1283000000;3;128.30000000;
2274218;NO0003053605;6657;New;1746428402446059859;1283000000;173;128.30000000;
2274218;NO0003053605;6913;New;1746428402446059859;1283000000;7;128.30000000;
2274218;NO0003053605;7169;New;1746428402446059859;1283000000;4;128.30000000;
2274218;NO0003053605;7425;New;1746428402446059859;1283000000;3;128.30000000;
2274218;NO0003053605;7681;New;1746428402446059859;1283000000;19;128.30000000;
2274218;NO0003053605;7937;New;1746428402446059859;1283000000;6;128.30000000;
2274218;NO0003053605;8193;New;1746428402446059859;1283000000;6;128.30000000;
2274218;NO0003053605;8449;New;1746428402446059859;1283000000;3;128.30000000;
2274218;NO0003053605;8705;New;1746428402446059859;1283000000;17;128.30000000;
2274218;NO0003053605;8961;New;1746428402446059859;1283000000;6;128.30000000;
2274218;NO0003053605;9217;New;1746428402446059859;1283000000;30;128.30000000;
2274218;NO0003053605;9473;New;1746428402446059859;1283000000;7;128.30000000;
2274218;NO0003053605;9729;New;1746428402446059859;1283000000;310;128.30000000;
2274218;NO0003053605;9985;New;1746428402446059859;1283000000;15;128.30000000;
2274218;NO0003053605;10241;New;1746428402446059859;1283000000;128;128.30000000;
2274218;NO0003053605;10497;New;1746428402446059859;1283000000;100;128.30000000;
2274218;NO0003053605;10753;New;1746428402446059859;1283000000;30;128.30000000;
2274218;NO0003053605;11009;New;1746428402446059859;1283000000;50;128.30000000;
2274218;NO0003053605;11265;New;1746428402446059859;1283000000;13;128.30000000;
2274218;NO0003053605;11521;New;1746428402446059859;1283000000;24;128.30000000;
2274218;NO0003053605;11777;New;1746428402446059859;1283000000;5;128.30000000;
2274218;NO0003053605;12033;New;1746428402446059859;1283000000;100;128.30000000;
2274218;NO0003053605;12289;New;1746428402446059859;1283000000;21;128.30000000;
2274218;NO0003053605;12545;New;1746428402446059859;1283000000;6;128.30000000;
2274218;NO0003053605;12801;New;1746428402446059859;1283000000;15;128.30000000;
2274218;NO0003053605;13057;New;1746428402446059859;1283000000;107;128.30000000;
2274218;NO0003053605;13313;New;1746428402446059859;1283000000;72;128.30000000;
2274218;NO0003053605;13569;New;1746428402446059859;1283000000;65;128.30000000;
2274218;NO0003053605;13825;New;1746428402446059859;1283000000;79;128.30000000;
2274218;NO0003053605;14081;New;1746428402446059859;1283000000;59;128.30000000;
2274218;NO0003053605;14337;New;1746428402446059859;1283000000;7;128.30000000;
2274218;NO0003053605;14593;New;1746428402446059859;1283000000;39;128.30000000;
2274218;NO0003053605;14849;New;1746428402446059859;1283000000;1;128.30000000;
2274218;NO0003053605;15105;New;1746428402446059859;1283000000;405;128.30000000;
2274218;NO0003053605;15361;New;1746428402446059859;1283000000;93;128.30000000;
2274218;NO0003053605;15617;New;1746428402446059859;1283000000;2;128.30000000;
2274218;NO0003053605;15873;New;1746428402446059859;1283000000;1;128.30000000;
2274218;NO0003053605;16129;New;1746428402446059859;1283000000;243;128.30000000;
2274218;NO0003053605;16385;New;1746428402446059859;1283000000;79;128.30000000;
2274218;NO0003053605;16641;New;1746428402446059859;1283000000;39;128.30000000;
2274218;NO0003053605;16897;New;1746428402446059859;1283000000;428;128.30000000;
2274218;NO0003053605;17153;New;1746428402446059859;1283000000;88;128.30000000;
2274218;NO0003053605;17409;New;1746428402446059859;1283000000;4;128.30000000;
2274218;NO0003053605;17665;New;1746428402446059859;1283000000;254;128.30000000;
2274218;NO0003053605;17921;New;1746428402446059859;1283000000;4;128.30000000;
2274218;NO0003053605;18177;New;1746428402446059859;1283000000;5;128.30000000;
2274218;NO0003053605;18433;New;1746428402446059859;1283000000;100;128.30000000;
2274218;NO0003053605;18689;New;1746428402446059859;1283000000;176;128.30000000;
2274218;NO0003053605;18945;New;1746428402446059859;1283000000;220;128.30000000;
2274218;NO0003053605;19201;New;1746428402446059859;1283000000;40;128.30000000;
2274218;NO0003053605;19457;New;1746428402446059859;1283000000;84;128.30000000;
2274218;NO0003053605;19713;New;1746428402446059859;1283000000;16;128.30000000;
2274218;NO0003053605;19969;New;1746428402446059859;1283000000;22;128.30000000;
2274217;NO0003054108;257;New;1746428402800188806;1931000000;51;193.10000000;
2274217;NO0003054108;513;New;1746428402800188806;1931000000;154;193.10000000;
2274217;NO0003054108;769;New;1746428402800188806;1931000000;40;193.10000000;
2274217;NO0003054108;1025;New;1746428402800188806;1931000000;3;193.10000000;
2274217;NO0003054108;1281;New;1746428402800188806;1931000000;217;193.10000000;
2274217;NO0003054108;1537;New;1746428402800188806;1931000000;3;193.10000000;
2274217;NO0003054108;1793;New;1746428402800188806;1931000000;22;193.10000000;
2274217;NO0003054108;2049;New;1746428402800188806;1931000000;9;193.10000000;
2274217;NO0003054108;2305;New;1746428402800188806;1931000000;1;193.10000000;
2274217;NO0003054108;2561;New;1746428402800188806;1931000000;527;193.10000000;
2274217;NO0003054108;2817;New;1746428402800188806;1931000000;11;193.10000000;
2274217;NO0003054108;3073;New;1746428402800188806;1931000000;2;193.10000000;
2274217;NO0003054108;3329;New;1746428402800188806;1931000000;275;193.10000000;
2274217;NO0003054108;3585;New;1746428402800188806;1931000000;37;193.10000000;
2274217;NO0003054108;3841;New;1746428402800188806;1931000000;65;193.10000000;
2274217;NO0003054108;4097;New;1746428402800188806;1931000000;2;193.10000000;
2274217;NO0003054108;4353;New;1746428402800188806;1931000000;8;193.10000000;
2274217;NO0003054108;4609;New;1746428402800188806;1931000000;12;193.10000000;
2274217;NO0003054108;4865;New;1746428402800188806;1931000000;200;193.10000000;
2274217;NO0003054108;5121;New;1746428402800188806;1931000000;50;193.10000000;
2274217;NO0003054108;5377;New;1746428402800188806;1931000000;38;193.10000000;
2274217;NO0003054108;5633;New;1746428402800188806;1931000000;8;193.10000000;
2274217;NO0003054108;5889;New;1746428402800188806;1931000000;4;193.10000000;
2274217;NO0003054108;6145;New;1746428402800188806;1931000000;500;193.10000000;
2274217;NO0003054108;6401;New;1746428402800188806;1931000000;423;193.10000000;
2274217;NO0003054108;6657;New;1746428402800188806;1931000000;10;193.10000000;
2274217;NO0003054108;6913;New;1746428402800188806;1931000000;400;193.10000000;
2274217;NO0003054108;7169;New;1746428402800188806;1931000000;1;193.10000000;
2274217;NO0003054108;7425;New;1746428402800188806;1931000000;15;193.10000000;
2274217;NO0003054108;7681;New;1746428402800188806;1931000000;5;193.10000000;
2274217;NO0003054108;7937;New;1746428402800188806;1931000000;24;193.10000000;
2274217;NO0003054108;8193;New;1746428402800188806;1931000000;2;193.10000000;
2274217;NO0003054108;8449;New;1746428402800188806;1931000000;1;193.10000000;
2274217;NO0003054108;8705;New;1746428402800188806;1931000000;7;193.10000000;
2274217;NO0003054108;8961;New;1746428402800188806;1931000000;223;193.10000000;
2274217;NO0003054108;9217;New;1746428402800188806;1931000000;5;193.10000000;
2274217;NO0003054108;9473;New;1746428402800188806;1931000000;6;193.10000000;
2274217;NO0003054108;9729;New;1746428402800188806;1931000000;540;193.10000000;
2274217;NO0003054108;9985;New;1746428402800188806;1931000000;378;193.10000000;
2274217;NO0003054108;10241;New;1746428402800188806;1931000000;21;193.10000000;
2274217;NO0003054108;10497;New;1746428402800188806;1931000000;28;193.10000000;
2274217;NO0003054108;10753;New;1746428402800188806;1931000000;1;193.10000000;
2274217;NO0003054108;11009;New;1746428402800188806;1931000000;22;193.10000000;
2274217;NO0003054108;11265;New;1746428402800188806;1931000000;5;193.10000000;
2274217;NO0003054108;11521;New;1746428402800188806;1931000000;109;193.10000000;
2274217;NO0003054108;11777;New;1746428402800188806;1931000000;838;193.10000000;
2274217;NO0003054108;12033;New;1746428402800188806;1931000000;46;193.10000000;
2274217;NO0003054108;12289;New;1746428402800188806;1931000000;38;193.10000000;
2274217;NO0003054108;12545;New;1746428402800188806;1931000000;20;193.10000000;
2274217;NO0003054108;12801;New;1746428402800188806;1931000000;78;193.10000000;
2274217;NO0003054108;13057;New;1746428402800188806;1931000000;65;193.10000000;
2274217;NO0003054108;13313;New;1746428402800188806;1931000000;17;193.10000000;
2274217;NO0003054108;13569;New;1746428402800188806;1931000000;26;193.10000000;
2274217;NO0003054108;13825;New;1746428402800188806;1931000000;33;193.10000000;
2274217;NO0003054108;14081;New;1746428402800188806;1931000000;40;193.10000000;
2274217;NO0003054108;14337;New;1746428402800188806;1931000000;2;193.10000000;
2274217;NO0003054108;14593;New;1746428402800188806;1931000000;13;193.10000000;
2274217;NO0003054108;14849;New;1746428402800188806;1931000000;136;193.10000000;
2274217;NO0003054108;15105;New;1746428402800188806;1931000000;504;193.10000000;
2274217;NO0003054108;15361;New;1746428402800188806;1931000000;257;193.10000000;
2274217;NO0003054108;15617;New;1746428402800188806;1931000000;11;193.10000000;
2274217;NO0003054108;15873;New;1746428402800188806;1931000000;3;193.10000000;
2274217;NO0003054108;16129;New;1746428402800188806;1931000000;323;193.10000000;
2274217;NO0003054108;16385;New;1746428402800188806;1931000000;267;193.10000000;
2274217;NO0003054108;16641;New;1746428402800188806;1931000000;223;193.10000000;
2274217;NO0003054108;16897;New;1746428402800188806;1931000000;261;193.10000000;
2274217;NO0003054108;17153;New;1746428402800188806;1931000000;64;193.10000000;
2274217;NO0003054108;17409;New;1746428402800188806;1931000000;7;193.10000000;
2274217;NO0003054108;17665;New;1746428402800188806;1931000000;269;193.10000000;
2274217;NO0003054108;17921;New;1746428402800188806;1931000000;417;193.10000000;
2274217;NO0003054108;18177;New;1746428402800188806;1931000000;692;193.10000000;
2274217;NO0003054108;18433;New;1746428402800188806;1931000000;600;193.10000000;
2274217;NO0003054108;18689;New;1746428402800188806;1931000000;261;193.10000000;
2274217;NO0003054108;18945;New;1746428402800188806;1931000000;486;193.10000000;
2274217;NO0003054108;19201;New;1746428402800188806;1931000000;27;193.10000000;
2274217;NO0003054108;19457;New;1746428402800188806;1931000000;59;193.10000000;
2274217;NO0003054108;19713;New;1746428402800188806;1931000000;544;193.10000000;
2274217;NO0003054108;19969;New;1746428402800188806;1931000000;161;193.10000000;
2274217;NO0003054108;20225;New;1746428402800188806;1931000000;52;193.10000000;
2274217;NO0003054108;20481;New;1746428402800188806;1931000000;51;193.10000000;
2274217;NO0003054108;20737;New;1746428402800188806;1931000000;46;193.10000000;
2274217;NO0003054108;20993;New;1746428402800188806;1931000000;182;193.10000000;
2274217;NO0003054108;21249;New;1746428402800188806;1931000000;8;193.10000000;
2274217;NO0003054108;21505;New;1746428402800188806;1931000000;193;193.10000000;
2274217;NO0003054108;21761;New;1746428402800188806;1931000000;40;193.10000000;
2274217;NO0003054108;22017;New;1746428402800188806;1931000000;10;193.10000000;
2274217;NO0003054108;22273;New;1746428402800188806;1931000000;6;193.10000000;
2274217;NO0003054108;22529;New;1746428402800188806;1931000000;165;193.10000000;
2274217;NO0003054108;22785;New;1746428402800188806;1931000000;235;193.10000000;
2274217;NO0003054108;23041;New;1746428402800188806;1931000000;30;193.10000000;
2274217;NO0003054108;23297;New;1746428402800188806;1931000000;120;193.10000000;
2274217;NO0003054108;23553;New;1746428402800188806;1931000000;287;193.10000000;
2274159;NO0003028904;257;New;1746428403240829074;3230000000;2;323.00000000;
2274159;NO0003028904;513;New;1746428403240829074;3230000000;4;323.00000000;
2274159;NO0003028904;769;New;1746428403240829074;3230000000;8;323.00000000;
2274159;NO0003028904;1025;New;1746428403240829074;3230000000;1;323.00000000;
2274159;NO0003028904;1281;New;1746428403240829074;3230000000;1;323.00000000;
2274159;NO0003028904;1537;New;1746428403240829074;3230000000;1;323.00000000;
2274159;NO0003028904;1793;New;1746428403240829074;3230000000;1;323.00000000;
2274159;NO0003028904;2049;New;1746428403240829074;3230000000;3;323.00000000;
2274159;NO0003028904;2305;New;1746428403240829074;3230000000;1;323.00000000;
2274159;NO0003028904;2561;New;1746428403240829074;3230000000;2;323.00000000;
2274159;NO0003028904;2817;New;1746428403240829074;3230000000;6;323.00000000;
2274159;NO0003028904;3073;New;1746428403240829074;3230000000;1;323.00000000;
2274159;NO0003028904;3329;New;1746428403240829074;3230000000;32;323.00000000;
2274159;NO0003028904;3585;New;1746428403240829074;3230000000;20;323.00000000;
2274159;NO0003028904;3841;New;1746428403240829074;3230000000;1;323.00000000;
2274193;NO0003733800;257;New;1746428403522736103;1170000000;108;117.00000000;
2274193;NO0003733800;513;New;1746428403522736103;1170000000;23;117.00000000;
2274193;NO0003733800;769;New;1746428403522736103;1170000000;8;117.00000000;
2274193;NO0003733800;1025;New;1746428403522736103;1170000000;121;117.00000000;
2274193;NO0003733800;1281;New;1746428403522736103;1170000000;4;117.00000000;
2274193;NO0003733800;1537;New;1746428403522736103;1170000000;19;117.00000000;
2274193;NO0003733800;1793;New;1746428403522736103;1170000000;10;117.00000000;
2274193;NO0003733800;2049;New;1746428403522736103;1170000000;116;117.00000000;
2274193;NO0003733800;2305;New;1746428403522736103;1170000000;223;117.00000000;
2274193;NO0003733800;2561;New;1746428403522736103;1170000000;10;117.00000000;
2274193;NO0003733800;2817;New;1746428403522736103;1170000000;3;117.00000000;
2274193;NO0003733800;3073;New;1746428403522736103;1170000000;81;117.00000000;
2274193;NO0003733800;3329;New;1746428403522736103;1170000000;3;117.00000000;
2274193;NO0003733800;3585;New;1746428403522736103;1170000000;26;117.00000000;
2274193;NO0003733800;3841;New;1746428403522736103;1170000000;230;117.00000000;
2274193;NO0003733800;4097;New;1746428403522736103;1170000000;100;117.00000000;
2274193;NO0003733800;4353;New;1746428403522736103;1170000000;8;117.00000000;
2274193;NO0003733800;4609;New;1746428403522736103;1170000000;18;117.00000000;
2274193;NO0003733800;4865;New;1746428403522736103;1170000000;13;117.00000000;
2274193;NO0003733800;5121;New;1746428403522736103;1170000000;16;117.00000000;
2274193;NO0003733800;5377;New;1746428403522736103;1170000000;65;117.00000000;
2274193;NO0003733800;5633;New;1746428403522736103;1170000000;190;117.00000000;
2274193;NO0003733800;5889;New;1746428403522736103;1170000000;272;117.00000000;
2274193;NO0003733800;6145;New;1746428403522736103;1170000000;3;117.00000000;
2274193;NO0003733800;6401;New;1746428403522736103;1170000000;77;117.00000000;
2274193;NO0003733800;6657;New;1746428403522736103;1170000000;228;117.00000000;
2274193;NO0003733800;6913;New;1746428403522736103;1170000000;83;117.00000000;
2274193;NO0003733800;7169;New;1746428403522736103;1170000000;316;117.00000000;
2274193;NO0003733800;7425;New;1746428403522736103;1170000000;135;117.00000000;
2274193;NO0003733800;7681;New;1746428403522736103;1170000000;174;117.00000000;
2274193;NO0003733800;7937;New;1746428403522736103;1170000000;445;117.00000000;
2274193;NO0003733800;8193;New;1746428403522736103;1170000000;49;117.00000000;
2274193;NO0003733800;8449;New;1746428403522736103;1170000000;41;117.00000000;
2274193;NO0003733800;8705;New;1746428403522736103;1170000000;153;117.00000000;
2274193;NO0003733800;8961;New;1746428403522736103;1170000000;135;117.00000000;
2274193;NO0003733800;9217;New;1746428403522736103;1170000000;185;117.00000000;
2274193;NO0003733800;9473;New;1746428403522736103;1170000000;145;117.00000000;
2274193;NO0003733800;9729;New;1746428403522736103;1170000000;90;117.00000000;
2274193;NO0003733800;9985;New;1746428403522736103;1170000000;21;117.00000000;
2274193;NO0003733800;10241;New;1746428403522736103;1170000000;289;117.00000000;
2274193;NO0003733800;10497;New;1746428403522736103;1170000000;47;117.00000000;
2274193;NO0003733800;10753;New;1746428403522736103;1170000000;300;117.00000000;
2274193;NO0003733800;11009;New;1746428403522736103;1170000000;8;117.00000000;
2274193;NO0003733800;11265;New;1746428403522736103;1170000000;3;117.00000000;
2274193;NO0003733800;11521;New;1746428403522736103;1170000000;42;117.00000000;
2274193;NO0003733800;11777;New;1746428403522736103;1170000000;13;117.00000000;
2274193;NO0003733800;12033;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;12289;New;1746428403522736103;1170000000;2;117.00000000;
2274193;NO0003733800;12545;New;1746428403522736103;1170000000;150;117.00000000;
2274193;NO0003733800;12801;New;1746428403522736103;1170000000;47;117.00000000;
2274193;NO0003733800;13057;New;1746428403522736103;1170000000;410;117.00000000;
2274193;NO0003733800;13313;New;1746428403522736103;1170000000;497;117.00000000;
2274193;NO0003733800;13569;New;1746428403522736103;1170000000;1004;117.00000000;
2274193;NO0003733800;13825;New;1746428403522736103;1170000000;828;117.00000000;
2274193;NO0003733800;14081;New;1746428403522736103;1170000000;370;117.00000000;
2274193;NO0003733800;14337;New;1746428403522736103;1170000000;1250;117.00000000;
2274193;NO0003733800;14593;New;1746428403522736103;1170000000;7;117.00000000;
2274193;NO0003733800;14849;New;1746428403522736103;1170000000;163;117.00000000;
2274193;NO0003733800;15105;New;1746428403522736103;1170000000;500;117.00000000;
2274193;NO0003733800;15361;New;1746428403522736103;1170000000;1479;117.00000000;
2274193;NO0003733800;15617;New;1746428403522736103;1170000000;68;117.00000000;
2274193;NO0003733800;15873;New;1746428403522736103;1170000000;1000;117.00000000;
2274193;NO0003733800;16129;New;1746428403522736103;1170000000;130;117.00000000;
2274193;NO0003733800;16385;New;1746428403522736103;1170000000;543;117.00000000;
2274193;NO0003733800;16641;New;1746428403522736103;1170000000;90;117.00000000;
2274193;NO0003733800;16897;New;1746428403522736103;1170000000;627;117.00000000;
2274193;NO0003733800;17153;New;1746428403522736103;1170000000;72;117.00000000;
2274193;NO0003733800;17409;New;1746428403522736103;1170000000;173;117.00000000;
2274193;NO0003733800;17665;New;1746428403522736103;1170000000;1566;117.00000000;
2274193;NO0003733800;17921;New;1746428403522736103;1170000000;22;117.00000000;
2274193;NO0003733800;18177;New;1746428403522736103;1170000000;3664;117.00000000;
2274193;NO0003733800;18433;New;1746428403522736103;1170000000;409;117.00000000;
2274193;NO0003733800;18689;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;18945;New;1746428403522736103;1170000000;46;117.00000000;
2274193;NO0003733800;19201;New;1746428403522736103;1170000000;184;117.00000000;
2274193;NO0003733800;19457;New;1746428403522736103;1170000000;4;117.00000000;
2274193;NO0003733800;19713;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;19969;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;20225;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;20481;New;1746428403522736103;1170000000;3;117.00000000;
2274193;NO0003733800;20737;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;20993;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;21249;New;1746428403522736103;1170000000;2;117.00000000;
2274193;NO0003733800;21505;New;1746428403522736103;1170000000;13;117.00000000;
2274193;NO0003733800;21761;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;22017;New;1746428403522736103;1170000000;10;117.00000000;
2274193;NO0003733800;22273;New;1746428403522736103;1170000000;10;117.00000000;
2274193;NO0003733800;22529;New;1746428403522736103;1170000000;15;117.00000000;
2274193;NO0003733800;22785;New;1746428403522736103;1170000000;11;117.00000000;
2274193;NO0003733800;23041;New;1746428403522736103;1170000000;2;117.00000000;
2274193;NO0003733800;23297;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;23553;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;23809;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;24065;New;1746428403522736103;1170000000;12;117.00000000;
2274193;NO0003733800;24321;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;24577;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;24833;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;25089;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;25345;New;1746428403522736103;1170000000;2;117.00000000;
2274193;NO0003733800;25601;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;25857;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;26113;New;1746428403522736103;1170000000;1;117.00000000;
2274193;NO0003733800;26369;New;1746428403522736103;1170000000;9;117.00000000;
2274193;NO0003733800;26625;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;26881;New;1746428403522736103;1170000000;50;117.00000000;
2274193;NO0003733800;27137;New;1746428403522736103;1170000000;46;117.00000000;
2274193;NO0003733800;27393;New;1746428403522736103;1170000000;23;117.00000000;
2274193;NO0003733800;27649;New;1746428403522736103;1170000000;46;117.00000000;
2274193;NO0003733800;27905;New;1746428403522736103;1170000000;39;117.00000000;
2274193;NO0003733800;28161;New;1746428403522736103;1170000000;4;117.00000000;
2274193;NO0003733800;28417;New;1746428403522736103;1170000000;5;117.00000000;
2274193;NO0003733800;28673;New;1746428403522736103;1170000000;25;117.00000000;
2274193;NO0003733800;28929;New;1746428403522736103;1170000000;173;117.00000000;
2274193;NO0003733800;29185;New;1746428403522736103;1170000000;182;117.00000000;
2718820;NO0011082075;257;New;1746428403841729881;780000000;80;78.00000000;
2718820;NO0011082075;513;New;1746428403841729881;780000000;11;78.00000000;
2718820;NO0011082075;769;New;1746428403841729881;780000000;230;78.00000000;
2718820;NO0011082075;1025;New;1746428403841729881;780000000;47;78.00000000;
2718820;NO0011082075;1281;New;1746428403841729881;780000000;108;78.00000000;
2718820;NO0011082075;1537;New;1746428403841729881;780000000;1;78.00000000;
2718820;NO0011082075;1793;New;1746428403841729881;780000000;63;78.00000000;
2718820;NO0011082075;2049;New;1746428403841729881;780000000;14;78.00000000;
2718820;NO0011082075;2305;New;1746428403841729881;780000000;47;78.00000000;
2718820;NO0011082075;2561;New;1746428403841729881;780000000;8;78.00000000;
2718820;NO0011082075;2817;New;1746428403841729881;780000000;669;78.00000000;
2718820;NO0011082075;3073;New;1746428403841729881;780000000;331;78.00000000;
2718820;NO0011082075;3329;New;1746428403841729881;780000000;2;78.00000000;
2718820;NO0011082075;3585;New;1746428403841729881;780000000;118;78.00000000;
2718820;NO0011082075;3841;New;1746428403841729881;780000000;400;78.00000000;
2718820;NO0011082075;4097;New;1746428403841729881;780000000;70;78.00000000;
2718820;NO0011082075;4353;New;1746428403841729881;780000000;25;78.00000000;
2718820;NO0011082075;4609;New;1746428403841729881;780000000;50;78.00000000;
2718820;NO0011082075;4865;New;1746428403841729881;780000000;73;78.00000000;
2718820;NO0011082075;5121;New;1746428403841729881;780000000;7;78.00000000;
2718820;NO0011082075;5377;New;1746428403841729881;780000000;122;78.00000000;
2718820;NO0011082075;5633;New;1746428403841729881;780000000;11;78.00000000;
2718820;NO0011082075;5889;New;1746428403841729881;780000000;3;78.00000000;
2718820;NO0011082075;6145;New;1746428403841729881;780000000;26;78.00000000;
2718820;NO0011082075;6401;New;1746428403841729881;780000000;12;78.00000000;
2718820;NO0011082075;6657;New;1746428403841729881;780000000;6;78.00000000;
2718820;NO0011082075;6913;New;1746428403841729881;780000000;4;78.00000000;
2718820;NO0011082075;7169;New;1746428403841729881;780000000;1;78.00000000;
2718820;NO0011082075;7425;New;1746428403841729881;780000000;72;78.00000000;
2718820;NO0011082075;7681;New;1746428403841729881;780000000;3;78.00000000;
2718820;NO0011082075;7937;New;1746428403841729881;780000000;6;78.00000000;
2718820;NO0011082075;8193;New;1746428403841729881;780000000;61;78.00000000;
2718820;NO0011082075;8449;New;1746428403841729881;780000000;1;78.00000000;
2718820;NO0011082075;8705;New;1746428403841729881;780000000;2;78.00000000;
2718820;NO0011082075;8961;New;1746428403841729881;780000000;1;78.00000000;
2718820;NO0011082075;9217;New;1746428403841729881;780000000;2;78.00000000;
2718820;NO0011082075;9473;New;1746428403841729881;780000000;12;78.00000000;
2718820;NO0011082075;9729;New;1746428403841729881;780000000;10;78.00000000;
2718820;NO0011082075;9985;New;1746428403841729881;780000000;12;78.00000000;
2718820;NO0011082075;10241;New;1746428403841729881;780000000;3;78.00000000;
2718820;NO0011082075;10497;New;1746428403841729881;780000000;12;78.00000000;
2718820;NO0011082075;10753;New;1746428403841729881;780000000;10;78.00000000;
2718820;NO0011082075;11009;New;1746428403841729881;780000000;4;78.00000000;
2718820;NO0011082075;11265;New;1746428403841729881;780000000;26;78.00000000;
2718820;NO0011082075;11521;New;1746428403841729881;780000000;36;78.00000000;
2718820;NO0011082075;11777;New;1746428403841729881;780000000;55;78.00000000;
2718820;NO0011082075;12033;New;1746428403841729881;780000000;5;78.00000000;
2718820;NO0011082075;12289;New;1746428403841729881;780000000;17;78.00000000;
2718820;NO0011082075;12545;New;1746428403841729881;780000000;196;78.00000000;
2718820;NO0011082075;12801;New;1746428403841729881;780000000;1000;78.00000000;
2718820;NO0011082075;13057;New;1746428403841729881;780000000;68;78.00000000;
2718820;NO0011082075;13313;New;1746428403841729881;780000000;60;78.00000000;
2718820;NO0011082075;13569;New;1746428403841729881;780000000;62;78.00000000;
2718820;NO0011082075;13825;New;1746428403841729881;780000000;23;78.00000000;
2718820;NO0011082075;14081;New;1746428403841729881;780000000;172;78.00000000;
2718820;NO0011082075;14337;New;1746428403841729881;780000000;4;78.00000000;
2718820;NO0011082075;14593;New;1746428403841729881;780000000;25;78.00000000;
2718820;NO0011082075;14849;New;1746428403841729881;780000000;18;78.00000000;
2718820;NO0011082075;15105;New;1746428403841729881;780000000;13;78.00000000;
2718820;NO0011082075;15361;New;1746428403841729881;780000000;70;78.00000000;
2718820;NO0011082075;15617;New;1746428403841729881;780000000;67;78.00000000;
2718820;NO0011082075;15873;New;1746428403841729881;780000000;400;78.00000000;
2718820;NO0011082075;16129;New;1746428403841729881;780000000;123;78.00000000;
2718820;NO0011082075;16385;New;1746428403841729881;780000000;15;78.00000000;
2718820;NO0011082075;16641;New;1746428403841729881;780000000;15;78.00000000;
2718820;NO0011082075;16897;New;1746428403841729881;780000000;35;78.00000000;
2718820;NO0011082075;17153;New;1746428403841729881;780000000;1;78.00000000;
2718820;NO0011082075;17409;New;1746428403841729881;780000000;20;78.00000000;
2718820;NO0011082075;17665;New;1746428403841729881;780000000;3;78.00000000;
2718820;NO0011082075;17921;New;1746428403841729881;780000000;70;78.00000000;
