#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;12-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3680.30;3682.35;3682.3489429;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;12-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3360.37;3362.24;3362.24208496;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;12-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2246.06;2247.31;2247.31277961;1989593.77;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;12-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3546.68;3543.07;3543.06948018;;;;;QS0011256201;;;.33535287557974;;NL0010773842;ECB;TR1;Indices;;;;;0;
QS0011256219;12-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3110.51;3107.27;3107.26678546;;;;;QS0011256201;;;;.28504994424278;NL0010773842;ECB;TR1;Indices;;;;;0;
QS0011256201;12-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2097.67;2095.2;2095.19700118;1715753.889;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;12-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1984.13;1973.31;1973.30996276;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;12-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1955.36;1944.7;1944.70169761;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;12-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1176.68;1170.26;1170.26255928;88632641.3;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;12-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2484.45;2491.07;2491.06868866;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;12-08-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2136.27;2141.96;2141.95734134;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;12-08-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1454.83;1458.71;1458.70624935;1139354.09847697;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;12-08-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3320.94;3315.56;3315.55968897;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;12-08-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2959.78;2954.99;2954.98517754;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;12-08-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1957.42;1954.24;1954.2430872;1688888.0617825;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;12-08-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1384.78;1407.31;1407.31292517;11509128924.75;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;12-08-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2257.11;2293.84;2293.8392781;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
