#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;15-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3708.98;3693.4;3693.39748646;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;15-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3386.56;3372.33;3372.33017783;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;15-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2263.57;2254.06;2254.05563139;1995563.36;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;15-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3572.40;3572.87;3572.87307913;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;15-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3132.99;3133.4;3133.40449843;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;15-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2112.54;2112.82;2112.82138351;1730186.471;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;15-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1982.07;1977.67;1977.66546337;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;15-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1952.98;1948.63;1948.63256985;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;15-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1173.54;1170.93;1170.93271367;88683397.05;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;15-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2515.62;2530.81;2530.80994053;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;15-08-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2163.07;2176.13;2176.12904708;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;15-08-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1473.08;1481.98;1481.97771221;1157530.77839593;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;15-08-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3343.68;3332.84;3332.83806084;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
