#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;27-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3688.68;3698.22;3698.22476196;;;;;QS0011256235;;;2.32246767918896;;NL0011872643;ECB;TR1;Indices;;;;;0;
QS0011256243;27-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3367.88;3376.08;3376.07562597;;;;;QS0011256235;;;;1.97409752731062;NL0011872643;ECB;TR1;Indices;;;;;0;
QS0011256235;27-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2250.55;2254.05;2254.05151989;1995559.72;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;27-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3552.90;3544.88;3544.88459935;;;;;QS0011256201;;;.76463679474551;;ES0113860A34 NL0011872643;ECB;TR1;Indices;;;;;0;
QS0011256219;27-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3115.86;3108.64;3108.64300987;;;;;QS0011256201;;;;.63505054301304;ES0113860A34 NL0011872643;ECB;TR1;Indices;;;;;0;
QS0011256201;27-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2100.90;2095.4;2095.40035725;1715920.417;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;27-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2010.92;2011.78;2011.78246493;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;27-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1981.39;1982.25;1982.24872064;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;27-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1189.82;1190.33;1190.33222749;90152665.75;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;27-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2489.04;2498.74;2498.73733337;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;27-08-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2140.21;2148.55;2148.55126222;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;27-08-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1457.52;1463.2;1463.19681198;1142861.54964329;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;27-08-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3332.92;3334.86;3334.86346435;;;;;QS0011250873;;;.66752990922675;;ES0113860A34 NL0011872643;ECB;TR1;Indices;;;;;0;
QS0011250881;27-08-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2970.33;2971.89;2971.88990321;;;;;QS0011250873;;;;.55439534014797;ES0113860A34 NL0011872643;ECB;TR1;Indices;;;;;0;
