#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;31-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3683.87;3669.84;3669.8409362;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;31-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3364.00;3351.18;3351.18311116;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;31-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2250.59;2242.02;2242.0181253;1984906.3;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;31-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3532.82;3514.98;3514.98466252;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;31-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3098.46;3082.82;3082.81892907;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;31-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2090.04;2079.49;2079.4858716;1702888.067;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;31-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2023.03;2012.77;2012.77489758;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;31-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1993.70;1983.59;1983.59448547;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;31-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1201.46;1195.37;1195.37216231;90534377.3;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;31-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2573.43;2552.67;2552.67105276;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
