#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;11-11-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3708.11;3740.58;3740.58016949;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;11-11-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3384.29;3413.92;3413.91822235;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;11-11-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2257.60;2277.37;2277.3684118;2016202.66;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;11-11-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3540.95;3581.49;3581.49145422;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;11-11-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3104.14;3139.68;3139.67578618;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;11-11-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.515560390412;2089.83;2113.75;2113.75196114;1730138.871;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;11-11-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2062.11;2081.3;2081.30063607;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;11-11-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2031.23;2050.14;2050.13724122;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;11-11-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1214.18;1225.48;1225.48093761;92814737.6;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;11-11-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2570.78;2605.78;2605.78109725;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;11-11-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2210.22;2240.31;2240.31250888;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;11-11-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1504.54;1525.03;1525.02595079;1191154.53717558;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;11-11-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3342.47;3379.11;3379.10673153;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;11-11-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2977.82;3010.46;3010.45902787;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;11-11-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.837371708087;1963.80;1985.33;1985.32745947;1715000.05456758;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;11-11-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1493.62;1528.91;1528.91156463;12503573297.1;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;11-11-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2481.44;2540.07;2540.06616837;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;11-11-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.5542451;1482.20;1517.6;1517.60106309;122938005319.62;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;11-11-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2502.63;2562.41;2562.40983868;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;11-11-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1172.15;1174.39;1174.38809738;;;;;QS0011040902;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011227178;11-11-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1120.10;1122.24;1122.23939228;;;;;QS0011040902;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011225420;11-11-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4944.61;4976.66;4976.65528126;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;11-11-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6105.18;6151.95;6151.94541321;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;11-11-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2350.19;2378.61;2378.60873364;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;11-11-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17683175.1870449;41245.69;41849.66;41849.65893836;740034850525.098;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
