#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;01/07/2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3653.41;3671;3671.00213693000000;;;;;QS0011256235;;;0.0000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011256243;01/07/2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3336.24;3352.31;3352.31167262000000;;;;;QS0011256235;;;;0.0000000000000000000;;ECB;TR1;Indices;;;;;0;
QS0011256235;01/07/2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.9625649820930000;2232.28;2243.03;2243.03170912000000;1987242.126346980000000;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;01/07/2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3460.31;3459.26;3459.25768270000000;;;;;QS0011256201;;;1.7996189896444800000;;ES0130960018 FR0000130577 FR0006174348;ECB;TR1;Indices;;;;;0;
QS0011256219;01/07/2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3036.46;3034.93;3034.92956665000000;;;;;QS0011256201;;;;1.3932538524282800000;ES0130960018 FR0000130577 FR0006174348;ECB;TR1;Indices;;;;;0;
QS0011256201;01/07/2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;817.7516454695390000;2051.91;2049.48;2049.48301659000000;1675968.109176910000000;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;01/07/2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2026.35;2041.81;2041.81075846000000;;;;;QS0011250931;;;0.0000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011250949;01/07/2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1996.97;2012.21;2012.20939595000000;;;;;QS0011250931;;;;0.0000000000000000000;;ECB;TR1;Indices;;;;;0;
QS0011250931;01/07/2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;76177.3820347972000000;1205.14;1214.34;1214.33782236000000;92505076.212936000000000;21;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;01/07/2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2543.76;2557.71;2557.71357681000000;;;;;QS0011250907;;;4.5358029671392500000;;FR0000130577 FR0006174348;ECB;TR1;Indices;;;;;0;
QS0011250915;01/07/2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2188.92;2199.26;2199.26226755000000;;;;;QS0011250907;;;;3.4018522253544400000;FR0000130577 FR0006174348;ECB;TR1;Indices;;;;;0;
