#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;20-06-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3585.46;3605.88;3605.87504024;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;20-06-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3274.28;3292.92;3292.921277;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;20-06-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.962564982093;2191.13;2203.61;2203.60769178;1952313.9228237;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;20-06-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3386.52;3407.47;3407.46816506;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;20-06-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;2973.09;2991.49;2991.48843648;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;20-06-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;817.751645469539;2011.97;2024.42;2024.4215549;1655474.05764326;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;20-06-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2018.74;2015.25;2015.24580594;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;20-06-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1989.47;1986.03;1986.02957156;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;20-06-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;76177.3820347972;1200.62;1198.54;1198.53869579;91301540.112415;21;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;20-06-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2487.65;2494.47;2494.46918032;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;20-06-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2140.63;2146.5;2146.50150564;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;20-06-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;807.56894193538;1461.11;1465.12;1465.12113698;1183186.3264021;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;20-06-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3232.73;3246.43;3246.42523916;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;20-06-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2884.04;2896.26;2896.25656266;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;20-06-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.428780948808;1914.88;1922.99;1922.99496765;1662292.19565502;121;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;20-06-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1360.54;1338.86;1338.86054422;10949319330.525;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;20-06-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2217.61;2182.27;2182.26582682;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;20-06-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83225706.8677281;1507.64;1501.1;1501.10140803;124930225763.64;2;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;20-06-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2514.77;2503.87;2503.86724017;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;20-06-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1146.00;1146.11;1146.11247648;;;;;QS0011040902;;;.63120125884225;;FR0004045847;ECB;TR1;Indices;;;;;0;
QS0011227178;20-06-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1096.43;1096.35;1096.34876994;;;;;QS0011040902;;;;.47340094413168;FR0004045847;ECB;TR1;Indices;;;;;0;
QS0011225420;20-06-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;5024.41;5028.3;5028.2970184;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;20-06-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6892.85;6921.36;6921.35788371;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;20-06-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2080.83;2105.22;2105.2246999;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;20-06-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17819845.9049745;38781.09;38988.51;38988.50948734;694769231128.9638;107;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;20-06-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1420306.52087371;7767.94;7861;7861.00278749;11165033519.68;6;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;20-06-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32461295.3369398;1866.96;1889.54;1889.54209842;61336984108.48;16;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;20-06-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16180531.8520072;4293.13;4282.1;4282.09868876;69286634226.9371;14;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;20-06-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;391.05;393.06;393.05865709;4356038756.2572;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;20-06-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;145978939.480672;1043.54;1052.08;1052.07504247;153580798954.258;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
QS0011225172;20-06-2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981608.43848535;1478.35;1485.49;1485.49184155;4429155010.06;6;EUR;1;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0;
QS0011225164;20-06-2025;;QS0011225164;BE;BEUTP;BEL Utilities;XBRU;52315887.2634673;1107.76;1109.74;1109.73597396;58056822105.76;3;EUR;1;;;QS0011019005;;;;ECB;EU Price;Indices;;;;;0;
QS0011225156;20-06-2025;;QS0011225156;BE;BECSP;BEL Consumer Staples;XBRU;49056023.5811192;3197.24;3234.55;3234.54595342;158673962565.13;13;EUR;1;;;QS0011016829;;;;ECB;EU Price;Indices;;;;;0;
QS0011225065;20-06-2025;;QS0011225065;PT;PTTEP;PSI Technology;XLIS;361417.184581126;946.38;990.64;990.63505559;358032532.74;2;EUR;1;;QS0011016688;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225057;20-06-2025;;QS0011225057;PT;PTFIP;PSI Financials;XLIS;47303899.0802426;204.48;211.89;211.89169185;10023303207.424;2;EUR;1;;QS0011016662;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225040;20-06-2025;;QS0011225040;PT;PTUTP;PSI Utilities;XLIS;25288945.4515233;1086.24;1095.59;1095.58958559;27706305267.162;3;EUR;1;;QS0011016647;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225032;20-06-2025;;QS0011225032;PT;PTTLP;PSI Telecommunications;XLIS;26609995.1116445;109.89;110.95;110.95407697;2952487445.8;4;EUR;1;;QS0011016621;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225024;20-06-2025;;QS0011225024;PT;PTCSP;PSI Consumer Staples;XLIS;6783548.73685347;2292.57;2303.61;2303.61325798;15626672806.4;2;EUR;1;;QS0011016597;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225016;20-06-2025;;QS0011225016;PT;PTCGP;PSI Consumer Discretionary;XLIS;202477.814710816;5831.34;5834.11;5834.10778935;1181277395.975;9;EUR;1;;QS0011016571;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225008;20-06-2025;;QS0011225008;PT;PTINP;PSI Industrials;XLIS;6496273.03033815;530.17;530.14;530.1408157;3443939483.3;5;EUR;1;;QS0011016522;;;;;ECB;EU Price;Indices;;;;;0;
QS0011224993;20-06-2025;;QS0011224993;PT;PTBMP;PSI Basic Materials;XLIS;2039158.24916679;2373.21;2387.06;2387.05840555;4867589838.924;4;EUR;1;;QS0011016514;;;;;ECB;EU Price;Indices;;;;;0;
QS0011224977;20-06-2025;;QS0011224977;NL;AAXG;AEX All-Share Index GR;XAMS;;4856.15;4853.22;4853.21746877;;;;;NL0000249100;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224944;20-06-2025;;QS0011224944;NL;NLTLG;AEX Telecommunications GR;XAMS;;4135.47;4145.44;4145.44438319;;;;;QS0011016589;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224936;20-06-2025;;QS0011224936;NL;NLTCG;AEX Technology GR;XAMS;;12837.08;12821.03;12821.03475426;;;;;QS0011016613;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224910;20-06-2025;;QS0011224910;BE;BEBMP;BEL Basic Materials;XBRU;24420390.0461961;1035.34;1039.77;1039.76582696;25391487051.143;13;EUR;1;;;QS0011016696;;;;ECB;EU Price;Indices;;;;;0;
QS0011224829;20-06-2025;;QS0011224829;NL;NLOGG;AEX Energy GR;XAMS;;3044.66;3022.17;3022.17337255;;;;;QS0011016472;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224662;20-06-2025;;QS0011224662;NL;NLING;AEX Industrials GR;XAMS;;4212.76;4179.97;4179.97012015;;;;;QS0011016506;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224589;20-06-2025;;QS0011224589;NL;NLHCG;AEX Health Care GR;XAMS;;1654.20;1652.31;1652.31376996;;;;;QS0011016555;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224571;20-06-2025;;QS0011224571;FR;FRINN;CAC Industrials NR;XPAR;;5044.24;5093.66;5093.65908532;;;;;QS0011017652;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011224522;20-06-2025;;QS0011224522;NL;NLFNG;AEX Financials GR;XAMS;;1733.21;1743.62;1743.61814632;;;;;QS0011016605;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224498;20-06-2025;;QS0011224498;FR;FRHCN;CAC Health Care NR;XPAR;;3177.25;3181.58;3181.58298093;;;;;QS0011017702;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011224373;20-06-2025;;QS0011224373;FR;FRFNN;CAC Financials NR;XPAR;;2386.20;2409.68;2409.67824695;;;;;QS0011017801;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011224308;20-06-2025;;QS0011224308;PT;BVL;PSI All-Share Index;XLIS;46509144.6256551;1645.94;1657.93;1657.93045494;77108927308.25;32;EUR;1;;PTING1000005;;;;;ECB;EU Price;Indices;;;;;0;
QS0011224290;20-06-2025;;QS0011224290;FR;FRCSN;CAC Consumer Staples NR;XPAR;;1393.52;1396.61;1396.60975185;;;;;QS0011017736;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011224274;20-06-2025;;QS0011224274;FR;N150G;Next 150 Index GR;XPAR;;7262.34;7295.47;7295.46534963;;;;;FR0003502087;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224258;20-06-2025;;QS0011224258;FR;N100G;Euronext 100 Index GR;XPAR;;3400.00;3410.75;3410.74877229;;;;;FR0003502079;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224233;20-06-2025;;QS0011224233;FR;CN20G;CAC Next 20 GR;XPAR;;22537.08;22656.25;22656.24544148;;;;;QS0010989109;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224217;20-06-2025;;QS0011224217;FR;PAXNR;CAC All-Share Index NR;XPAR;;15135.76;15209.46;15209.45508118;;;;;QS0010989141;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011224092;20-06-2025;;QS0011224092;FR;CN20N;CAC Next 20 NR;XPAR;;19349.31;19451.62;19451.62012675;;;;;QS0010989109;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011224084;20-06-2025;;QS0011224084;FR;FRUTN;CAC Utilities NR;XPAR;;1696.32;1696.33;1696.32652022;;;;;QS0011017785;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011223995;20-06-2025;;QS0011223995;FR;FRCGN;CAC Consumer Discretionary NR;XPAR;;5839.73;5859.56;5859.56494173;;;;;QS0011017686;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011223979;20-06-2025;;QS0011223979;FR;FRBMN;CAC Basic Materials NR;XPAR;;4191.96;4203.58;4203.57569619;;;;;QS0011017637;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011223920;20-06-2025;;QS0011223920;FR;FRTEN;CAC Telecommunications NR;XPAR;;2141.75;2182.97;2182.97487897;;;;;QS0011017769;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011223896;20-06-2025;;QS0011223896;FR;FRTCN;CAC Technology NR;XPAR;;1782.37;1771.05;1771.05196917;;;;;QS0011017827;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011223698;20-06-2025;;QS0011223698;FR;FROGN;CAC Energy NR;XPAR;;2202.53;2194.58;2194.58312571;;;;;QS0011017603;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011213756;20-06-2025;;QS0011213756;FR;CMSG;CAC Mid & Small GR;XPAR;;28041.54;28186.01;28186.01351879;;;;;QS0010989133;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011213731;20-06-2025;;QS0011213731;FR;CMSN;CAC Mid & Small NR;XPAR;;23494.68;23615.73;23615.72853985;;;;;QS0010989133;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011213723;20-06-2025;;QS0011213723;FR;CACSR;CAC Small GR;XPAR;;22326.27;22578.3;22578.29673215;;;;;QS0010989125;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011213707;20-06-2025;;QS0011213707;FR;CACSN;CAC Small NR;XPAR;;19414.76;19633.93;19633.92530821;;;;;QS0010989125;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011213699;20-06-2025;;QS0011213699;FR;CAR;CAC Large 60 GR;XPAR;;15421.84;15496.19;15496.19204576;;;;;QS0011213657;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011213681;20-06-2025;;QS0011213681;FR;CACLN;CAC Large 60 NR;XPAR;;13482.30;13547.3;13547.30099016;;;;;QS0011213657;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011213657;20-06-2025;;QS0011213657;FR;CACLG;CAC Large 60;XPAR;221861170.796816;8158.46;8197.8;8197.79844945;1818773161952.1915;60;EUR;1;;QS0011213699;QS0011213681;;;;ECB;EU Price;Indices;;;;;0;
QS0011211248;20-06-2025;;QS0011211248;BE;BELSG;BEL Small GR;XBRU;;15898.24;16005.18;16005.17933657;;;;;BE0389857146;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011211230;20-06-2025;;QS0011211230;BE;BELMG;BEL Mid GR;XBRU;;12335.05;12371.51;12371.51444036;;;;;BE0389856130;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011211222;20-06-2025;;QS0011211222;NL;AEXEG;AEX Equal Weight GR;XAMS;;6129.42;6150.43;6150.4266294;;;;;QS0011159744;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011211214;20-06-2025;;QS0011211214;FR;CACEG;CAC 40 Equal Weight GR;XPAR;;4491.01;4507.71;4507.71087047;;;;;QS0011159777;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011211206;20-06-2025;;QS0011211206;NL;AEXEN;AEX Equal Weight NR;XAMS;;5634.79;5654.1;5654.10288561;;;;;QS0011159744;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011211198;20-06-2025;;QS0011211198;FR;CACEN;CAC 40 Equal Weight NR;XPAR;;3932.35;3946.97;3946.97439649;;;;;QS0011159777;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011211180;20-06-2025;;QS0011211180;PT;PSINR;PSI NR;XLIS;;17835.93;17962.1;17962.09774007;;;;;PTING0200002;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011211172;20-06-2025;;QS0011211172;NL;ASCXN;AScX NR;XAMS;;2603.49;2608.48;2608.48355301;;;;;NL0000249142;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011211164;20-06-2025;;QS0011211164;NL;AMXNR;AMX NR;XAMS;;2731.34;2737.24;2737.24107072;;;;;NL0000249274;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011211156;20-06-2025;;QS0011211156;NL;AEXNR;AEX NR;XAMS;;3114.95;3112.29;3112.29162446;;;;;NL0000000107;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011204995;20-06-2025;;QS0011204995;NL;ASCXG;AScX GR;XAMS;;2872.81;2878.32;2878.31905607;;;;;NL0000249142;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011204763;20-06-2025;;QS0011204763;NL;AMXGR;AMX GR;XAMS;;3192.51;3199.4;3199.40392316;;;;;NL0000249274;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011194238;20-06-2025;;QS0011194238;FR;NAOIG;EN Growth Bpifrance Innovation Index;XPAR;;1180.87;1206.47;1206.47042427;;;;;QS0011194212;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011194220;20-06-2025;;QS0011194220;FR;NAOIN;EN Growth Bpifrance Innovation Index;XPAR;;1151.01;1175.97;1175.96556219;;;;;QS0011194212;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011194212;20-06-2025;;QS0011194212;FR;NAOII;EN Growth Bpifrance Innovation Index;XPAR;2504973.13154587;1076.10;1099.42;1099.42454333;2754028941.2088;44;EUR;1;;QS0011194238;QS0011194220;;;;ECB;EU Price;Indices;;;;;0;
QS0011176854;20-06-2025;;QS0011176854;FR;REITG;Euronext IEIF REIT Europe Index GR;XPAR;;3444.60;3460.35;3460.34886103;;;;;QS0011070230;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011176847;20-06-2025;;QS0011176847;FR;REITN;Euronext IEIF REIT Europe Index NR;XPAR;;2942.02;2955.48;2955.47914374;;;;;QS0011070230;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011159777;20-06-2025;;QS0011159777;FR;CACEW;CAC 40 Equal Weight;XPAR;821782.766859378;2651.65;2661.51;2661.50940736;2187182564.799;40;EUR;1;;QS0011211214;QS0011211198;;;;ECB;EU Price;Indices;;;;;0;
QS0011159744;20-06-2025;;QS0011159744;NL;AEXEW;AEX Equal Weight;XAMS;652035.115310727;3711.98;3724.7;3724.70005657;2428635230.884;25;EUR;1;;QS0011211222;QS0011211206;;;;ECB;EU Price;Indices;;;;;0;
QS0011158126;20-06-2025;;QS0011158126;NL;AEXDI;AEX Dividend Index;XAMS;;14.307;14.307;14.30655965;;;;;NL0000000107;;;0;;;ECB;TR6 Dividend Point Index;Indices;;;;;0;
QS0011158118;20-06-2025;;QS0011158118;FR;CACDI;CAC 40 Dividend Index;XPAR;;215.83;215.83;215.83205915;;;;;FR0003500008;;;0;;;ECB;TR6 Dividend Point Index;Indices;;;;;0;
QS0011131990;20-06-2025;;QS0011131990;NL;AEXGR;AEX GR;XAMS;;3623.37;3620.28;3620.2820149;;;;;NL0000000107;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011131917;20-06-2025;;QS0011131917;FR;CACMR;CAC Mid 60 GR;XPAR;;29115.82;29242.34;29242.34099205;;;;;QS0010989117;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011131909;20-06-2025;;QS0011131909;FR;CACMN;CAC Mid 60 NR;XPAR;;24234.23;24339.54;24339.53772562;;;;;QS0010989117;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011131891;20-06-2025;;QS0011131891;FR;CACTR;CAC All-Tradable GR;XPAR;;16086.72;16164.54;16164.54192261;;;;;FR0003999499;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011131883;20-06-2025;;QS0011131883;FR;CACTN;CAC All-Tradable NR;XPAR;;12371.21;12431.06;12431.06053555;;;;;FR0003999499;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011131859;20-06-2025;;QS0011131859;FR;PX4GR;SBF 120 GR;XPAR;;16409.88;16488.65;16488.65194538;;;;;FR0003999481;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011131842;20-06-2025;;QS0011131842;FR;PX4NR;SBF 120 NR;XPAR;;12607.92;12668.45;12668.44532706;;;;;FR0003999481;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011131834;20-06-2025;;QS0011131834;FR;PX1GR;CAC 40 GR;XPAR;;24240.72;24356.91;24356.9112647;;;;;FR0003500008;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011131826;20-06-2025;;QS0011131826;FR;PX1NR;CAC 40 NR;XPAR;;17936.55;18022.53;18022.52702329;;;;;FR0003500008;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011131750;20-06-2025;;QS0011131750;NL;LC1GR;Euronext Low Carbon 100 Europe PAB GR;XAMS;;294.95;294.82;294.81792749;;;;;QS0011131735;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011131743;20-06-2025;;QS0011131743;NL;LC1NR;Euronext Low Carbon 100 Europe PAB NR;XAMS;;262.69;262.57;262.57194454;;;;;QS0011131735;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011131735;20-06-2025;;QS0011131735;NL;LC100;Euronext Low Carbon 100 Europe PAB ;XAMS;16992737138.0021;160.38;160.31;160.30514086;2724023120466.4802187;100;EUR;1;;QS0011131750;QS0011131743;;;;ECB;EU Price;Indices;;;;;0;
QS0011095955;20-06-2025;;QS0011095955;FR;BIOTK;Next Biotech;XPAR;14293585.656274;2476.86;2466.07;2466.06800908;35248954321.98858711;61;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;
QS0011070230;20-06-2025;;QS0011070230;FR;REITE;Euronext IEIF REIT Europe Index;XPAR;85145870.9369086;1180.23;1185.63;1185.63097362;100951581858.67035133;40;EUR;1;;QS0011176854;QS0011176847;;;;ECB;EU Price;Indices;;;;;0;
QS0011040902;20-06-2025;;QS0011040902;FR;ALASI;Euronext Growth All-Share Index;XPAR;35394685.4304099;928.95;928.41;928.40538237;32860616460.97998409;555;EUR;1;;QS0011227186;QS0011227178;;;;ECB;EU Price;Indices;;;;;0;
QS0011019005;20-06-2025;;QS0011019005;BE;BEUT;BEL Utilities NR;XBRU;;2189.80;2193.7;2193.6955382;;;;;QS0011225164;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011017827;20-06-2025;;QS0011017827;FR;FRTEC;CAC Technology;XPAR;77882511.1330128;1426.70;1417.64;1417.63872889;110409264085.354;33;EUR;1;;;QS0011223896;;;;ECB;EU Price;Indices;;;;;0;
QS0011017801;20-06-2025;;QS0011017801;FR;FRFIN;CAC Financials;XPAR;275092410.800213;1216.56;1228.52;1228.5248664;337957867226.005;41;EUR;1;;;QS0011224373;;;;ECB;EU Price;Indices;;;;;0;
QS0011017785;20-06-2025;;QS0011017785;FR;FRUT;CAC Utilities;XPAR;90015711.4251395;821.53;821.53;821.52939328;73950552792.796;12;EUR;1;;;QS0011224084;;;;ECB;EU Price;Indices;;;;;0;
QS0011017769;20-06-2025;;QS0011017769;FR;FRTEL;CAC Telecommunications;XPAR;46719390.8376119;810.31;825.91;825.91121116;38586068671.5224;6;EUR;1;;;QS0011223920;;;;ECB;EU Price;Indices;;;;;0;
QS0011017736;20-06-2025;;QS0011017736;FR;FRCS;CAC Consumer Staples;XPAR;110539104.47;845.14;847.01;847.01034576;93627765097.4244;19;EUR;1;;;QS0011224290;;;;ECB;EU Price;Indices;;;;;0;
QS0011017702;20-06-2025;;QS0011017702;FR;FRHC;CAC Health Care;XPAR;137327031.728116;2038.33;2041.11;2041.11067001;280299669740.7216;41;EUR;1;;;QS0011224498;;;;ECB;EU Price;Indices;;;;;0;
QS0011017686;20-06-2025;;QS0011017686;FR;FRCG;CAC Consumer Discretionary;XPAR;216681232.444761;4299.45;4314.05;4314.05283623;934774285386.4101;79;EUR;1;;;QS0011223995;;;;ECB;EU Price;Indices;;;;;0;
QS0011017652;20-06-2025;;QS0011017652;FR;FRIN;CAC Industrials;XPAR;208772275.035482;3457.26;3491.13;3491.13192184;728851553772.4624;58;EUR;1;;;QS0011224571;;;;ECB;EU Price;Indices;;;;;0;
QS0011017637;20-06-2025;;QS0011017637;FR;FRBM;CAC Basic Materials;XPAR;48577433.9721292;2904.05;2912.09;2912.0921955;141461966347.77;10;EUR;1;;;QS0011223979;;;;ECB;EU Price;Indices;;;;;0;
QS0011017603;20-06-2025;;QS0011017603;FR;FROG;CAC Energy;XPAR;143875152.501105;1015.11;1011.45;1011.44953492;145522456084.31;10;EUR;1;;;QS0011223698;;;;ECB;EU Price;Indices;;;;;0;
QS0011016936;20-06-2025;;QS0011016936;BE;BETEC;BEL Technology NR;XBRU;;2100.73;2110.88;2110.87536994;;;;;QS0011225172;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011016902;20-06-2025;;QS0011016902;BE;BEFIN;BEL Financials NR;XBRU;;1703.11;1717.04;1717.03548879;;;;;QS0011225180;;;;0;;ECB;TR1;Indices;;;;;0;
