#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;16-10-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3767.84;3782.41;3782.41226976;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;16-10-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3439.39;3452.7;3452.69566451;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;16-10-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2295.44;2304.32;2304.32202877;2040065.27;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;16-10-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3571.02;3592.76;3592.75919779;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;16-10-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3131.08;3150.14;3150.14435164;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;16-10-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2109.10;2121.94;2121.93710788;1737032.238;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;16-10-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2025.47;2033.27;2033.26927626;;;;;QS0011250931;;;1.06616152728401;;GB0033986497;ECB;TR1;Indices;;;;;0;
QS0011250949;16-10-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1995.51;2003.19;2003.18721773;;;;;QS0011250931;;;;1.06616152728401;GB0033986497;ECB;TR1;Indices;;;;;0;
QS0011250931;16-10-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1194.75;1198.28;1198.28301818;90754837.95;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;16-10-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2595.37;2628.89;2628.88534766;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
