#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;15-10-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3750.230000;3767.840000;3767.8360238100000000;;;;;QS0011256235;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011256243;15-10-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3423.320000;3439.390000;3439.3900442800000000;;;;;QS0011256235;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011256235;15-10-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.321254812050000;2284.720000;2295.440000;2295.4418850300000000;2032203.4900000000000;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0
QS0011256227;15-10-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3555.800000;3571.020000;3571.0206799200000000;;;;;QS0011256201;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011256219;15-10-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3117.740000;3131.080000;3131.0839399900000000;;;;;QS0011256201;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011256201;15-10-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572000;2100.110000;2109.100000;2109.0980153600000000;1726522.0690000000000;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0
QS0011250956;15-10-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2004.700000;2025.470000;2025.4749124200000000;;;;;QS0011250931;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011250949;15-10-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1975.040000;1995.510000;1995.5081708800000000;;;;;QS0011250931;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011250931;15-10-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.398071098800000;1182.500000;1194.750000;1194.7515772200000000;90487375.8000000000000;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0
QS0011250923;15-10-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2544.960000;2595.370000;2595.3677233600000000;;;;;QS0011250907;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011250915;15-10-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2188.020000;2231.360000;2231.3596418200000000;;;;;QS0011250907;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011250907;15-10-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856000;1489.430000;1518.930000;1518.9315534400000000;1186394.3761713600000;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0
QS0011250899;15-10-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3312.890000;3337.300000;3337.3048408200000000;;;;;QS0011250873;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011250881;15-10-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2951.860000;2973.620000;2973.6161367900000000;;;;;QS0011250873;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011250873;15-10-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.927910164464000;1948.170000;1962.520000;1962.5240376300000000;1695479.2904753600000;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0
QS0011249503;15-10-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.985200000000000;1360.540000;1356.720000;1356.7176870700000000;11095356615.9750000000000;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0
QS0011249495;15-10-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2260.350000;2253.990000;2253.9908629500000000;;;;;QS0011249503;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011249248;15-10-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.554245100000000;1380.110000;1430.600000;1430.5986300500000000;115890101995.7300000000000;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0
QS0011249230;15-10-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2330.260000;2415.510000;2415.5096447800000000;;;;;QS0011249248;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011227186;15-10-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1182.960000;1182.970000;1182.9724699600000000;;;;;QS0011040902;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011227178;15-10-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1130.560000;1130.570000;1130.5669995000000000;;;;;QS0011040902;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011225420;15-10-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4869.550000;4874.230000;4874.2269708700000000;;;;;QS0011016563;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011225404;15-10-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6372.840000;6471.100000;6471.1002240900000000;;;;;QS0011016530;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011225396;15-10-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2340.710000;2358.950000;2358.9499481700000000;;;;;QS0011016480;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011225370;15-10-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17681727.695020000000000;40230.230000;40641.790000;40641.7884984500000000;718617037268.2540000000000;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0
QS0011225222;15-10-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.829201580000000;7110.300000;7011.680000;7011.6848291300000000;9833823670.1000000000000;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0
QS0011225214;15-10-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32380407.884115700000000;1818.880000;1848.180000;1848.1839952400000000;59844951610.8100000000000;14;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0
QS0011225206;15-10-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16261236.405202500000000;6612.460000;6652.160000;6652.1554776700000000;108172272826.4730000000000;15;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0
QS0011225198;15-10-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.979975400000000;394.710000;399.030000;399.0274099700000000;4422186946.6374000000000;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0
QS0011225180;15-10-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143958653.024882000000000;1167.310000;1163.180000;1163.1815917400000000;167450055170.0720000000000;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0
QS0011225172;15-10-2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981633.473931840000000;1457.930000;1466.530000;1466.5341523100000000;4372667319.1900000000000;6;EUR;1;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0
QS0011225164;15-10-2025;;QS0011225164;BE;BEUTP;BEL Utilities;XBRU;52325498.450676600000000;1105.700000;1116.960000;1116.9641220300000000;58445704436.8800000000000;3;EUR;1;;;QS0011019005;;;;ECB;EU Price;Indices;;;;;0
QS0011225156;15-10-2025;;QS0011225156;BE;BECSP;BEL Consumer Staples;XBRU;48731020.206924300000000;2818.590000;2848.250000;2848.2465974500000000;138797962494.4800000000000;12;EUR;1;;;QS0011016829;;;;ECB;EU Price;Indices;;;;;0
QS0011225065;15-10-2025;;QS0011225065;PT;PTTEP;PSI Technology;XLIS;382499.446829186000000;1196.860000;1179.520000;1179.5182313300000000;451165071.0100000000000;2;EUR;1;;QS0011016688;;;;;ECB;EU Price;Indices;;;;;0
QS0011225057;15-10-2025;;QS0011225057;PT;PTFIP;PSI Financials;XLIS;47303899.080242600000000;243.200000;242.560000;242.5629202800000000;11474171901.7360000000000;2;EUR;1;;QS0011016662;;;;;ECB;EU Price;Indices;;;;;0
QS0011225040;15-10-2025;;QS0011225040;PT;PTUTP;PSI Utilities;XLIS;25288945.451523300000000;1333.940000;1347.850000;1347.8476022400000000;34085644489.8920000000000;3;EUR;1;;QS0011016647;;;;;ECB;EU Price;Indices;;;;;0
QS0011225032;15-10-2025;;QS0011225032;PT;PTTLP;PSI Telecommunications;XLIS;26609995.111644500000000;116.610000;116.670000;116.6656727600000000;3104472981.8800000000000;4;EUR;1;;QS0011016621;;;;;ECB;EU Price;Indices;;;;;0
QS0011225024;15-10-2025;;QS0011225024;PT;PTCSP;PSI Consumer Staples;XLIS;6783548.736853470000000;2321.090000;2313.660000;2313.6642893600000000;15694854467.6000000000000;2;EUR;1;;QS0011016597;;;;;ECB;EU Price;Indices;;;;;0
QS0011225016;15-10-2025;;QS0011225016;PT;PTCGP;PSI Consumer Discretionary;XLIS;201479.296503682000000;6339.330000;6323.000000;6323.0006403700000000;1273953720.8150000000000;9;EUR;1;;QS0011016571;;;;;ECB;EU Price;Indices;;;;;0
QS0011225008;15-10-2025;;QS0011225008;PT;PTINP;PSI Industrials;XLIS;6496273.030338150000000;643.350000;643.510000;643.5146880300000000;4180447112.5000000000000;5;EUR;1;;QS0011016522;;;;;ECB;EU Price;Indices;;;;;0
QS0011224993;15-10-2025;;QS0011224993;PT;PTBMP;PSI Basic Materials;XLIS;2039158.249166790000000;2409.010000;2409.260000;2409.2580951400000000;4912858519.0740000000000;4;EUR;1;;QS0011016514;;;;;ECB;EU Price;Indices;;;;;0
QS0011224977;15-10-2025;;QS0011224977;NL;AAXG;AEX All-Share Index GR;XAMS;;5191.190000;5234.150000;5234.1504471200000000;;;;;NL0000249100;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224944;15-10-2025;;QS0011224944;NL;NLTLG;AEX Telecommunications GR;XAMS;;4113.560000;4112.550000;4112.5482031300000000;;;;;QS0011016589;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224936;15-10-2025;;QS0011224936;NL;NLTCG;AEX Technology GR;XAMS;;15407.040000;15697.150000;15697.1515410400000000;;;;;QS0011016613;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224910;15-10-2025;;QS0011224910;BE;BEBMP;BEL Basic Materials;XBRU;25116399.571940000000000;1098.530000;1108.790000;1108.7858804000000000;27848709211.8960000000000;14;EUR;1;;;QS0011016696;;;;ECB;EU Price;Indices;;;;;0
QS0011224829;15-10-2025;;QS0011224829;NL;NLOGG;AEX Energy GR;XAMS;;2994.120000;3004.970000;3004.9700543400000000;;;;;QS0011016472;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224662;15-10-2025;;QS0011224662;NL;NLING;AEX Industrials GR;XAMS;;4043.650000;4057.150000;4057.1526233600000000;;;;;QS0011016506;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224589;15-10-2025;;QS0011224589;NL;NLHCG;AEX Health Care GR;XAMS;;1949.780000;1997.010000;1997.0142373200000000;;;;;QS0011016555;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224571;15-10-2025;;QS0011224571;FR;FRINN;CAC Industrials NR;XPAR;;5579.650000;5582.790000;5582.7942818800000000;;;;;QS0011017652;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011224522;15-10-2025;;QS0011224522;NL;NLFNG;AEX Financials GR;XAMS;;1904.060000;1890.310000;1890.3101974100000000;;;;;QS0011016605;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224498;15-10-2025;;QS0011224498;FR;FRHCN;CAC Health Care NR;XPAR;;3430.360000;3426.950000;3426.9505316000000000;;;;;QS0011017702;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011224373;15-10-2025;;QS0011224373;FR;FRFNN;CAC Financials NR;XPAR;;2456.870000;2470.040000;2470.0395792400000000;;;;;QS0011017801;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011224308;15-10-2025;;QS0011224308;PT;BVL;PSI All-Share Index;XLIS;46518469.953964200000000;1849.590000;1854.600000;1854.5950665600000000;86272924880.4820000000000;32;EUR;1;;PTING1000005;;;;;ECB;EU Price;Indices;;;;;0
QS0011224290;15-10-2025;;QS0011224290;FR;FRCSN;CAC Consumer Staples NR;XPAR;;1426.500000;1435.200000;1435.2043045700000000;;;;;QS0011017736;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011224274;15-10-2025;;QS0011224274;FR;N150G;Next 150 Index GR;XPAR;;7564.350000;7574.400000;7574.3967915200000000;;;;;FR0003502087;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224258;15-10-2025;;QS0011224258;FR;N100G;Euronext 100 Index GR;XPAR;;3654.240000;3703.540000;3703.5408079500000000;;;;;FR0003502079;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224233;15-10-2025;;QS0011224233;FR;CN20G;CAC Next 20 GR;XPAR;;22504.930000;22520.560000;22520.5598563200000000;;;;;QS0010989109;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011224217;15-10-2025;;QS0011224217;FR;PAXNR;CAC All-Share Index NR;XPAR;;15854.200000;16270.560000;16270.5610923100000000;;;;;QS0010989141;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011224092;15-10-2025;;QS0011224092;FR;CN20N;CAC Next 20 NR;XPAR;;19304.870000;19318.280000;19318.2771146700000000;;;;;QS0010989109;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011224084;15-10-2025;;QS0011224084;FR;FRUTN;CAC Utilities NR;XPAR;;1666.870000;1685.210000;1685.2058301700000000;;;;;QS0011017785;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011223995;15-10-2025;;QS0011223995;FR;FRCGN;CAC Consumer Discretionary NR;XPAR;;6108.400000;6540.020000;6540.0183920400000000;;;;;QS0011017686;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011223979;15-10-2025;;QS0011223979;FR;FRBMN;CAC Basic Materials NR;XPAR;;4230.530000;4236.370000;4236.3717662400000000;;;;;QS0011017637;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011223920;15-10-2025;;QS0011223920;FR;FRTEN;CAC Telecommunications NR;XPAR;;2312.310000;2383.790000;2383.7876830100000000;;;;;QS0011017769;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011223896;15-10-2025;;QS0011223896;FR;FRTCN;CAC Technology NR;XPAR;;1601.890000;1631.190000;1631.1883399100000000;;;;;QS0011017827;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011223698;15-10-2025;;QS0011223698;FR;FROGN;CAC Energy NR;XPAR;;2071.650000;2136.860000;2136.8587619900000000;;;;;QS0011017603;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011213756;15-10-2025;;QS0011213756;FR;CMSG;CAC Mid & Small GR;XPAR;;29710.970000;29777.390000;29777.3883493300000000;;;;;QS0010989133;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011213731;15-10-2025;;QS0011213731;FR;CMSN;CAC Mid & Small NR;XPAR;;24867.730000;24923.320000;24923.3177124200000000;;;;;QS0010989133;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011213723;15-10-2025;;QS0011213723;FR;CACSR;CAC Small GR;XPAR;;28826.550000;28835.180000;28835.1778419600000000;;;;;QS0010989125;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011213707;15-10-2025;;QS0011213707;FR;CACSN;CAC Small NR;XPAR;;25022.570000;25030.060000;25030.0622672500000000;;;;;QS0010989125;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011213699;15-10-2025;;QS0011213699;FR;CAR;CAC Large 60 GR;XPAR;;16188.240000;16493.300000;16493.3011527100000000;;;;;QS0011213657;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011213681;15-10-2025;;QS0011213681;FR;CACLN;CAC Large 60 NR;XPAR;;14138.060000;14404.490000;14404.4887873100000000;;;;;QS0011213657;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011213657;15-10-2025;;QS0011213657;FR;CACLG;CAC Large 60;XPAR;220127480.770221000000000;8529.270000;8690.000000;8689.9995613200000000;1912907711326.6200000000000;60;EUR;1;;QS0011213699;QS0011213681;;;;ECB;EU Price;Indices;;;;;0
QS0011211248;15-10-2025;;QS0011211248;BE;BELSG;BEL Small GR;XBRU;;15874.510000;15869.560000;15869.5572828500000000;;;;;BE0389857146;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011211230;15-10-2025;;QS0011211230;BE;BELMG;BEL Mid GR;XBRU;;12427.040000;12488.190000;12488.1885567600000000;;;;;BE0389856130;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011211222;15-10-2025;;QS0011211222;NL;AEXEG;AEX Equal Weight GR;XAMS;;6343.130000;6375.530000;6375.5283699000000000;;;;;QS0011159744;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011211214;15-10-2025;;QS0011211214;FR;CACEG;CAC 40 Equal Weight GR;XPAR;;4657.270000;4728.540000;4728.5376328300000000;;;;;QS0011159777;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
