#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;22-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3666.47;3670.77;3670.77276504;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;22-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3347.09;3351.01;3351.0149486;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;22-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2234.70;2237.32;2237.31965005;1980746.64;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;22-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3501.02;3494.84;3494.84269278;;;;;QS0011256201;;;.0437485776281;;NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011256219;22-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3070.05;3064.62;3064.62340725;;;;;QS0011256201;;;;.03718628984292;NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011256201;22-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2068.56;2064.86;2064.86194858;1690310.122;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;22-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1959.61;1956.57;1956.5671605;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;22-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1930.62;1927.62;1927.61990371;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;22-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1158.79;1156.99;1156.98957558;87627380.05;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;22-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2535.21;2522.58;2522.58044195;;;;;QS0011250907;;;.2129566001671;;NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011250915;22-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2179.91;2169.01;2169.00596766;;;;;QS0011250907;;;;.18101310458813;NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011250907;22-09-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1484.55;1476.95;1476.94577127;1153600.47197592;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;22-09-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3268.32;3260.43;3260.42922476;;;;;QS0011250873;;;.373751238189;;CH0025751329 NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011250881;22-09-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2912.43;2905.22;2905.2176938;;;;;QS0011250873;;;;.25057214948501;CH0025751329 NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011250873;22-09-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.927910164464;1924.10;1919.08;1919.08366701;1657949.94187469;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;22-09-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1335.03;1335.03;1335.03401361;10918025626.5;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;22-09-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2217.97;2217.97;2217.96656525;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
