#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;11-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3675.12;3680.3;3680.29791847;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;11-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3355.64;3360.37;3360.36935623;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;11-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2242.90;2246.06;2246.0610532;1988485.59;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;11-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3550.95;3546.68;3546.67743979;;;;;QS0011256201;;;.17181614446897;;ES0171996087;ECB;TR1;Indices;;;;;0;
QS0011256219;11-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3114.30;3110.51;3110.505628;;;;;QS0011256201;;;;.13917107701987;ES0171996087;ECB;TR1;Indices;;;;;0;
QS0011256201;11-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2100.36;2097.67;2097.66626538;1717775.966;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;11-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2002.33;1984.13;1984.12865343;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;11-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1973.30;1955.36;1955.36354319;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;11-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1187.47;1176.68;1176.67853491;89118570.6;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;11-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2507.87;2484.45;2484.4498619;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
