#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;16-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3659.97;3623.37;3623.37052214;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;16-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3341.15;3307.74;3307.74187376;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;16-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2230.74;2208.43;2208.42819414;1955168.42;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;16-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3527.98;3492.17;3492.17184401;;;;;QS0011256201;;;.11800536578258;;FR0012757854;ECB;TR1;Indices;;;;;0;
QS0011256219;16-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3093.74;3062.29;3062.29107513;;;;;QS0011256201;;;;.08850402433694;FR0012757854;ECB;TR1;Indices;;;;;0;
QS0011256201;16-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2084.61;2063.33;2063.32764306;1689054.129;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;16-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1962.98;1944.44;1944.44220605;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;16-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1933.93;1915.67;1915.67433701;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;16-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1160.78;1149.82;1149.81964746;87084348.35;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;16-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2528.00;2520.27;2520.27070557;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
