#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;17-10-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3782.41;3743.57;3743.56713738;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;17-10-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3452.70;3417.24;3417.2367006;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;17-10-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2304.32;2280.66;2280.65678874;2019113.93;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;17-10-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3592.76;3559.42;3559.42338987;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;17-10-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3150.14;3120.92;3120.91539383;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;17-10-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2121.94;2102.25;2102.24848308;1720914.995;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;17-10-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2033.27;2029.27;2029.27222311;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;17-10-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2003.19;1999.25;1999.24930067;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;17-10-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1198.28;1195.93;1195.92740254;90576429.75;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;17-10-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2628.89;2622.63;2622.6327969;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;17-10-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2260.18;2254.8;2254.80070729;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;17-10-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1538.55;1534.89;1534.88835992;1198857.78535329;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
