#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;25-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3730.82;3701.49;3701.49412326;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;25-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3406.93;3380.16;3380.15656017;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;25-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2279.58;2261.66;2261.66272313;2002298.08;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;25-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3547.26;3537.01;3537.01264325;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;25-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3111.23;3102.24;3102.24180416;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;25-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2098.81;2092.75;2092.74691761;1713747.519;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;25-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2063.64;2057.16;2057.15918925;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;25-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2033.73;2027.34;2027.33531127;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;25-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1225.58;1221.73;1221.73166568;92530777.5;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;25-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2584.82;2594.61;2594.61351221;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
