#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;30-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3702.94;3727.02;3727.01691983;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;30-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3380.38;3402.36;3402.35972408;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;30-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2256.93;2271.6;2271.60021187;2011095.95;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;30-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3513.92;3536.14;3536.14405894;;;;;QS0011256201;;;.22104628300578;;FI0009000459;ECB;TR1;Indices;;;;;0;
QS0011256219;30-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3081.24;3100.62;3100.61621957;;;;;QS0011256201;;;;.14368008395376;FI0009000459;ECB;TR1;Indices;;;;;0;
QS0011256201;30-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2075.91;2088.82;2088.81536303;1709918.551;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;30-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1997.28;2011.54;2011.54473105;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;30-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1967.73;1981.78;1981.78408545;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;30-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1181.06;1189.5;1189.4998197;90089621.35;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;30-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2548.98;2555.8;2555.79754585;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
