#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;15-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3744.54;3737.81;3737.8131859;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;15-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3419.46;3413.32;3413.32265843;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;15-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2287.96;2283.85;2283.85415917;2021944.63;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;15-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3523.10;3510.1;3510.10415756;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;15-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3090.04;3078.64;3078.64091901;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;15-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2084.52;2076.83;2076.82595375;1700709.864;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;15-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2026.50;2018.65;2018.65137468;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;15-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1997.12;1989.39;1989.38576772;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;15-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1205.23;1200.56;1200.56410922;90927601.85;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;15-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2570.78;2570.64;2570.63547052;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;15-07-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2210.50;2210.37;2210.37321975;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;15-07-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1505.39;1505.3;1505.29852618;1175746.00506203;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;15-07-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3331.21;3318.87;3318.8674601;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;15-07-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2969.08;2958.08;2958.07849016;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
