#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;01-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3646.82;3645.63;3645.62953663;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;01-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3329.14;3328.06;3328.06192489;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;01-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2222.72;2221.99;2221.99496432;1967179.37;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;01-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3508.13;3505.82;3505.82485685;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;01-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3076.41;3074.39;3074.39004844;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;01-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2073.67;2072.31;2072.31193333;1697013.339;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;01-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1987.03;1981.08;1981.07951468;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;01-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1957.63;1951.77;1951.76959953;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;01-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1175.00;1171.48;1171.48462529;88725197.4;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;01-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2480.58;2477.46;2477.46198324;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
