#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;15-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3627.66;3659.97;3659.96950911;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;15-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3311.66;3341.15;3341.15275487;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;15-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2211.04;2230.74;2230.73511368;1974917.21;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;15-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3512.88;3527.98;3527.98437694;;;;;QS0011256201;;;.37376916944614;;NL00150006R6;ECB;TR1;Indices;;;;;0;
QS0011256219;15-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3080.58;3093.74;3093.73937412;;;;;QS0011256201;;;;.31770379402921;NL00150006R6;ECB;TR1;Indices;;;;;0;
QS0011256201;15-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2076.05;2084.61;2084.60646712;1706473.12;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;15-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1950.74;1962.98;1962.975114;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;15-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1921.88;1933.93;1933.93305205;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;15-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1153.54;1160.78;1160.77883237;87914368.5;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;15-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2517.12;2528;2528.00422611;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;15-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2164.36;2173.72;2173.71654011;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;15-09-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1473.96;1480.33;1480.33475745;1156247.51300715;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;15-09-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3290.00;3304.42;3304.42070246;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;15-09-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2931.84;2944.69;2944.69273138;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;15-09-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.927910164464;1937.18;1945.67;1945.66861342;1680917.41906774;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;15-09-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1366.50;1364.37;1364.3707483;11157944024.025;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;15-09-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2270.24;2266.71;2266.70532098;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;15-09-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83725921.4467645;1432.08;1444.58;1444.57618058;120948471819.32;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;15-09-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2388.73;2409.58;2409.58202765;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;15-09-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1165.71;1169.45;1169.45123649;;;;;QS0011040902;;;.03847200069205;;IT0005573818;ECB;TR1;Indices;;;;;0;
QS0011227178;15-09-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1114.19;1117.75;1117.75288283;;;;;QS0011040902;;;;.02846928051212;IT0005573818;ECB;TR1;Indices;;;;;0;
QS0011225420;15-09-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4934.49;4907.27;4907.26572995;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;15-09-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6630.52;6661.3;6661.29513944;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;15-09-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2225.45;2229.24;2229.24306388;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;15-09-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17768613.215413;39590.29;39700.86;39700.85690508;705429170666.7402;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;15-09-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.82920158;7406.66;7364.32;7364.32179719;10328393783.85;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;15-09-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32449856.2942805;1891.69;1904.29;1904.28806704;61793874118.362;15;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;15-09-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16196733.4281582;5660.12;5601.04;5601.04365224;90718610954.7678;14;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;15-09-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;380.81;381.33;381.33495834;4226111873.3704;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;15-09-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143493183.241331;1192.85;1200.42;1200.41789183;172251784518.322;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
