#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;02-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3645.63;3549.47;3549.46839616;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;02-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3328.06;3240.28;3240.27729756;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;02-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2221.99;2163.39;2163.38517752;1915290.88;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;02-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3505.82;3430.24;3430.23672279;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;02-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3074.39;3008.1;3008.10396267;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;02-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2072.31;2027.63;2027.63138064;1660424.497;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;02-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1981.08;1934.73;1934.72755408;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;02-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1951.77;1906.1;1906.10341254;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;02-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1171.48;1144.08;1144.07501917;86649265.15;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;02-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2477.46;2449.39;2449.39139138;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
