#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;04-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3574.58;3586.56;3586.55880328;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;04-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3263.20;3274.14;3274.13679164;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;04-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2178.69;2185.99;2185.99161545;1935304.84;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;04-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3446.90;3463.56;3463.56010358;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;04-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3022.71;3037.33;3037.32649215;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;04-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2037.06;2046.91;2046.90655955;1676208.914;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;04-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1948.65;1958.02;1958.02291745;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;04-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1919.82;1929.05;1929.05412285;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;04-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1152.31;1157.85;1157.8504178;87692578;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;04-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2467.47;2473.37;2473.36548187;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;04-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2121.67;2126.74;2126.73515421;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;04-09-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1444.89;1448.34;1448.33970326;1131257.08320977;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;04-09-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3239.73;3256.32;3256.31706933;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;04-09-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2887.05;2901.83;2901.82578689;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;04-09-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1907.58;1917.34;1917.34482006;1656999.99049703;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
