#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;13-10-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3723.810000;3765.850000;3765.8527311800000000;;;;;QS0011256235;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011256243;13-10-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3399.200000;3437.580000;3437.5796372200000000;;;;;QS0011256235;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011256235;13-10-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.321254812050000;2268.620000;2294.230000;2294.2336230600000000;2031133.7900000000000;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0
QS0011256227;13-10-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3542.520000;3565.200000;3565.1993783900000000;;;;;QS0011256201;;;0.142168369252350000;;FI0009000202;ECB;TR1;Indices;;;;;0
QS0011256219;13-10-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3106.170000;3125.980000;3125.9798016000000000;;;;;QS0011256201;;;;0.09240944001403000;FI0009000202;ECB;TR1;Indices;;;;;0
QS0011256201;13-10-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572000;2092.410000;2105.660000;2105.6598679500000000;1723707.5780000000000;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0
QS0011250956;13-10-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1986.260000;2006.590000;2006.5860959400000000;;;;;QS0011250931;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011250949;13-10-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1956.880000;1976.900000;1976.8988129500000000;;;;;QS0011250931;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011250931;13-10-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.398071098800000;1171.620000;1183.610000;1183.6097738100000000;89643524.6000000000000;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0
QS0011250923;13-10-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2565.600000;2568.470000;2568.4724803100000000;;;;;QS0011250907;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011250915;13-10-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2205.770000;2208.240000;2208.2365370100000000;;;;;QS0011250907;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011250907;13-10-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856000;1501.510000;1503.190000;1503.1911892000000000;1174100.0238927600000;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0
QS0011250899;13-10-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3301.630000;3323.820000;3323.8184024000000000;;;;;QS0011250873;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011250881;13-10-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2941.830000;2961.600000;2961.5994068800000000;;;;;QS0011250873;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011250873;13-10-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.927910164464000;1941.540000;1954.590000;1954.5932489100000000;1688627.6607510700000;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0
QS0011249503;13-10-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.985200000000000;1375.000000;1372.020000;1372.0238095200000000;11220531432.0750000000000;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0
QS0011249495;13-10-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2284.360000;2279.420000;2279.4197789800000000;;;;;QS0011249503;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011249248;13-10-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.554245100000000;1373.210000;1369.090000;1369.0911625800000000;110907497840.8350000000000;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0
QS0011249230;13-10-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2318.620000;2311.660000;2311.6566997400000000;;;;;QS0011249248;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011227186;13-10-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1194.480000;1193.010000;1193.0098550900000000;;;;;QS0011040902;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011227178;13-10-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1141.570000;1140.160000;1140.1597302500000000;;;;;QS0011040902;;;;0.00000000000000000;;ECB;TR1;Indices;;;;;0
QS0011225420;13-10-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4829.780000;4846.110000;4846.1099772900000000;;;;;QS0011016563;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011225404;13-10-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6354.600000;6384.940000;6384.9352780000000000;;;;;QS0011016530;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011225396;13-10-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2315.390000;2370.340000;2370.3355931500000000;;;;;QS0011016480;;;0.000000000000000000;;;ECB;TR1;Indices;;;;;0
QS0011225370;13-10-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17681673.817515800000000;40022.720000;40275.210000;40275.2081811500000000;712133093991.5620000000000;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0
QS0011225222;13-10-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.829201580000000;7071.560000;7125.690000;7125.6899489200000000;9993714805.1000000000000;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0
QS0011225214;13-10-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32380407.884115700000000;1805.990000;1836.290000;1836.2905141300000000;59459835841.2500000000000;14;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0
QS0011225206;13-10-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16260914.133917100000000;6584.360000;6681.460000;6681.4621586000000000;108646682449.9320000000000;15;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0
