#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;03-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3549.47;3574.58;3574.58104633;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;03-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3240.28;3263.2;3263.20240666;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;03-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2163.39;2178.69;2178.69122594;1928841.65;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;03-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3430.24;3446.9;3446.89708553;;;;;QS0011256201;;;.42041835264946;;BMG0112X1056;ECB;TR1;Indices;;;;;0;
QS0011256219;03-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3008.10;3022.71;3022.71406314;;;;;QS0011256201;;;;.42041835264946;BMG0112X1056;ECB;TR1;Indices;;;;;0;
QS0011256201;03-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2027.63;2037.06;2037.05899233;1668144.755;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;03-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1934.73;1948.65;1948.64701871;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;03-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1906.10;1919.82;1919.81693979;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;03-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1144.08;1152.31;1152.30610666;87272666.3;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;03-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2449.39;2467.47;2467.47245647;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;03-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2106.12;2121.67;2121.6680081;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;03-09-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1434.30;1444.89;1444.88889798;1128561.75702995;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;03-09-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3217.68;3239.73;3239.7315657;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;03-09-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2867.40;2887.05;2887.04582502;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;03-09-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1894.60;1907.58;1907.57914651;1648560.33957233;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;03-09-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1397.96;1367.77;1367.77210884;11185760649.825;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;03-09-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2322.51;2272.36;2272.3561912;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;03-09-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83725921.4467645;1469.79;1449.4;1449.39628432;121352039446.12;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;03-09-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2451.64;2417.62;2417.62205731;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;03-09-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1159.55;1154.33;1154.33099722;;;;;QS0011040902;;;.0550176618006;;FR0000074775 FR0010396309;ECB;TR1;Indices;;;;;0;
