#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;11-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3756.55;3744.44;3744.43680181;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;11-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3430.44;3419.37;3419.37125882;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;11-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.962564982093;2295.30;2287.9;2287.90127763;2026994.8843574;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;11-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3546.58;3524.35;3524.34814377;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;11-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3110.71;3091.2;3091.20458074;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;11-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;817.751645469539;2098.55;2085.39;2085.38969047;1705330.85082562;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;11-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2038.50;2021.58;2021.57823551;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;11-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2008.95;1992.27;1992.27019609;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;11-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;76177.3820347972;1212.37;1202.3;1202.30481795;91588433.439376;21;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;11-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2615.28;2585.79;2585.78663957;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
