#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;14-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3744.44;3744.54;3744.53732992;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;14-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3419.37;3419.46;3419.46305979;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;14-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2287.90;2287.96;2287.96270166;2025582.01;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;14-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3524.35;3523.1;3523.10276131;;;;;QS0011256201;;;.13593868658341;;FI0009000202;ECB;TR1;Indices;;;;;0;
QS0011256219;14-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3091.20;3090.04;3090.04172981;;;;;QS0011256201;;;;.08836014627922;FI0009000202;ECB;TR1;Indices;;;;;0;
QS0011256201;14-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2085.39;2084.52;2084.51684736;1707007.926;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;14-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2021.58;2026.5;2026.50161031;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;14-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1992.27;1997.12;1997.12219375;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;14-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1202.30;1205.23;1205.23292488;91281205.8;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;14-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2585.79;2570.78;2570.78322146;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;14-07-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2223.40;2210.5;2210.5002641;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;14-07-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1514.17;1505.39;1505.38504536;1175813.58274291;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;14-07-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3333.00;3331.21;3331.209915;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;14-07-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2970.67;2969.08;2969.07921579;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;14-07-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1966.18;1965.13;1965.1284946;1698295.40456307;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;14-07-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1398.81;1385.63;1385.6292517;11331797935.275;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;14-07-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2279.98;2258.5;2258.49613514;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
