#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;30-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3704.80;3683.87;3683.87164998;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;30-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3383.10;3364;3363.9955169;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;30-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2263.37;2250.59;2250.58991769;1992495.09;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;30-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3539.89;3532.82;3532.81619382;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;30-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3104.66;3098.46;3098.45808187;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;30-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2094.22;2090.04;2090.03511177;1711526.825;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;30-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2027.96;2023.03;2023.02984112;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;30-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1998.56;1993.7;1993.7007569;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;30-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1204.39;1201.46;1201.46249762;90995643.45;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;30-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2586.29;2573.43;2573.42763304;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;30-07-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2223.83;2212.77;2212.77407407;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;30-07-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1514.46;1506.93;1506.93354529;1177023.07213801;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;30-07-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3337.71;3331.01;3331.01078957;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;30-07-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2974.78;2968.81;2968.81002419;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;30-07-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1968.20;1964.25;1964.24818861;1697534.63008132;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;30-07-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1439.20;1431.55;1431.54761905;11707322383.575;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;30-07-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2345.81;2333.34;2333.34043788;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;30-07-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83724976.1623994;1442.54;1436.32;1436.32472977;120256253761.66;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;30-07-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2406.19;2395.82;2395.81844229;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;30-07-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1162.44;1163.41;1163.4112302;;;;;QS0011040902;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011227178;30-07-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1111.36;1112.29;1112.28632855;;;;;QS0011040902;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011225420;30-07-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4831.33;4858.02;4858.02356589;;;;;QS0011016563;;;7.01652494245153;;NL0000008977 NL0000009165 NL0000313286;ECB;TR1;Indices;;;;;0;
QS0011225404;30-07-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6713.48;6734.31;6734.30622756;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
