#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;23-06-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3605.88;3595.88;3595.87549142;;;;;QS0011256235;;;.36849048623922;;NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011256243;23-06-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3292.92;3283.71;3283.70699158;;;;;QS0011256235;;;;.31321690387179;NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011256235;23-06-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.962564982093;2203.61;2197.13;2197.12831768;1946573.43992556;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;23-06-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3407.47;3391.92;3391.91746524;;;;;QS0011256201;;;3.18052456441909;;IT0001250932 IT0003153415 IT0003242622 IT0003796171 IT0003856405 NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011256219;23-06-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;2991.49;2976.62;2976.62227962;;;;;QS0011256201;;;;2.35906689619967;IT0001250932 IT0003153415 IT0003242622 IT0003796171 IT0003856405 NL0000226223;ECB;TR1;Indices;;;;;0;
QS0011256201;23-06-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;817.751645469539;2024.42;2012;2012.00215549;1645318.07333952;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;23-06-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2015.25;2014.11;2014.10933291;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;23-06-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1986.03;1984.91;1984.90957467;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;23-06-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;76177.3820347972;1198.54;1197.86;1197.86279467;91250051.735208;21;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;23-06-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2494.47;2481.2;2481.20491008;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
