#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;18-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3631.04;3686.16;3686.16205309;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;18-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3314.75;3365.06;3365.06368918;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;18-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2213.10;2246.7;2246.69935257;1989050.69;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;18-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3487.57;3506.76;3506.764077;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;18-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3058.26;3075.09;3075.08702757;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;18-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2060.61;2071.95;2071.94937161;1696111.935;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;18-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1961.52;1976.86;1976.85654357;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;18-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1932.50;1947.61;1947.60910696;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;18-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1159.92;1168.99;1168.98742834;88536066.2;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;18-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2523.10;2549.03;2549.02734814;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;18-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2169.50;2191.79;2191.79337227;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;18-09-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1477.46;1492.65;1492.64536118;1165862.97658715;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;18-09-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3274.35;3288.1;3288.10158854;;;;;QS0011250873;;;.20751015408898;;GB0006928617;ECB;TR1;Indices;;;;;0;
QS0011250881;18-09-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2917.86;2930.06;2930.063291;;;;;QS0011250873;;;;.17605939635756;GB0006928617;ECB;TR1;Indices;;;;;0;
QS0011250873;18-09-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.927910164464;1927.86;1935.75;1935.7485015;1672347.15750258;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;18-09-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1348.64;1349.06;1349.06462585;11032769207.925;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;18-09-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2240.57;2241.28;2241.27640494;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;18-09-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83725921.4467645;1421.24;1429.15;1429.15165042;119657038818.82;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;18-09-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2370.65;2383.85;2383.85360213;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;18-09-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1159.44;1161.69;1161.69416416;;;;;QS0011040902;;;.02896063380252;;FR0000066441 FR0010326090;ECB;TR1;Indices;;;;;0;
QS0011227178;18-09-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1108.18;1110.32;1110.32096743;;;;;QS0011040902;;;;.02172047535189;FR0000066441 FR0010326090;ECB;TR1;Indices;;;;;0;
QS0011225420;18-09-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4854.06;4834.15;4834.14864212;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;18-09-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6569.30;6593.04;6593.04407668;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;18-09-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2202.49;2227.06;2227.06491039;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;18-09-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17769582.2981065;39169.90;39209.94;39209.94281171;696744305696.7534;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;18-09-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.82920158;7278.75;7339.2;7339.19842943;10293158490.96;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;18-09-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32449856.2942805;1874.72;1886.56;1886.5567803;61218496411.742;15;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;18-09-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16196740.8980128;5521.71;5497.18;5497.17843186;89036374730.9785;14;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;18-09-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;383.76;381.8;381.80018632;4231267722.4388;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;18-09-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143493183.241331;1180.61;1180.13;1180.12609611;169340050156.41;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
QS0011225172;18-09-2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981608.43848535;1492.78;1526.06;1526.0592584;4550111162.488;6;EUR;1;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0;
QS0011225164;18-09-2025;;QS0011225164;BE;BEUTP;BEL Utilities;XBRU;52325498.4506766;1035.41;1032.12;1032.11717707;54006045749.68;3;EUR;1;;;QS0011019005;;;;ECB;EU Price;Indices;;;;;0;
QS0011225156;18-09-2025;;QS0011225156;BE;BECSP;BEL Consumer Staples;XBRU;48864779.9574218;2746.75;2752;2752.00305573;134476023760.33;12;EUR;1;;;QS0011016829;;;;ECB;EU Price;Indices;;;;;0;
QS0011225065;18-09-2025;;QS0011225065;PT;PTTEP;PSI Technology;XLIS;382499.446829186;1073.99;1079.48;1079.48236922;412901409.09;2;EUR;1;;QS0011016688;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225057;18-09-2025;;QS0011225057;PT;PTFIP;PSI Financials;XLIS;47303899.0802426;227.99;230.42;230.42160362;10899840283.56;2;EUR;1;;QS0011016662;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225040;18-09-2025;;QS0011225040;PT;PTUTP;PSI Utilities;XLIS;25288945.4515233;1126.39;1120.56;1120.56234504;28337840018.864;3;EUR;1;;QS0011016647;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225032;18-09-2025;;QS0011225032;PT;PTTLP;PSI Telecommunications;XLIS;26609995.1116445;117.12;117.66;117.66439196;3131048894.8;4;EUR;1;;QS0011016621;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225024;18-09-2025;;QS0011225024;PT;PTCSP;PSI Consumer Staples;XLIS;6783548.73685347;2369.43;2374.4;2374.4024747;16106874908;2;EUR;1;;QS0011016597;;;;;ECB;EU Price;Indices;;;;;0;
