#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;25-11-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3624.65;3634.79;3634.78816024;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;25-11-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3308.11;3317.36;3317.3649467;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;25-11-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2206.79;2212.96;2212.95931771;1959179.92;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;25-11-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3500.02;3519.84;3519.83962425;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;25-11-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3066.99;3084.35;3084.35204088;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;25-11-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.515560390412;2062.16;2073.84;2073.84154211;1697471.572;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;25-11-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1984.52;2014.27;2014.27445239;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;25-11-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1954.81;1984.11;1984.1146432;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;25-11-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1166.77;1184.26;1184.2648115;89693135.45;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;25-11-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2525.86;2540.41;2540.40763186;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
