#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;14-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3691.12;3708.98;3708.98026025;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;14-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3370.25;3386.56;3386.55833998;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;14-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2252.67;2263.57;2263.56569337;2003982.82;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;14-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3556.26;3572.4;3572.39982979;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;14-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3118.83;3132.99;3132.98945945;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;14-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2103.00;2112.54;2112.54152713;1729957.297;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;14-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1977.57;1982.07;1982.07436896;;;;;QS0011250931;;;1.91711999220907;;GB0006776081 GB00BG49KP99 GB00BMX86B70;ECB;TR1;Indices;;;;;0;
QS0011250949;14-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1948.90;1952.98;1952.976751;;;;;QS0011250931;;;;1.6991048976781;GB0006776081 GB00BG49KP99 GB00BMX86B70;ECB;TR1;Indices;;;;;0;
QS0011250931;14-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1172.79;1173.54;1173.54313079;88881103.25;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;14-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2510.11;2515.62;2515.618522;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;14-08-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2158.33;2163.07;2163.06663311;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;14-08-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1469.85;1473.08;1473.08200522;1150582.59385224;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;14-08-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3329.62;3343.68;3343.68162005;;;;;QS0011250873;;;.73959044223715;;GB0006776081 GB00BG49KP99 GB00BMX86B70 GB00BYT18307;ECB;TR1;Indices;;;;;0;
QS0011250881;14-08-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2967.52;2979.94;2979.94095008;;;;;QS0011250873;;;;.66827456275234;GB0006776081 GB00BG49KP99 GB00BMX86B70 GB00BYT18307;ECB;TR1;Indices;;;;;0;
QS0011250873;14-08-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1962.53;1970.08;1970.07900574;1702573.71529198;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;14-08-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1399.66;1367.77;1367.77210884;11185760649.825;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;14-08-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2281.37;2272.36;2272.3561912;;;;;QS0011249503;;;26.36054421768707;;PTGAL0AM0009;ECB;TR1;Indices;;;;;0;
QS0011249248;14-08-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83725921.4467645;1442.01;1443.61;1443.61144268;120867698249.58;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;14-08-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2405.30;2407.97;2407.97282549;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;14-08-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1175.13;1174.83;1174.82763004;;;;;QS0011040902;;;.61241563755292;;GB00BK6RLF66 IE00BF2NR112 NO0010360019;ECB;TR1;Indices;;;;;0;
QS0011227178;14-08-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1123.45;1123;1123.00475415;;;;;QS0011040902;;;;.48012651925705;GB00BK6RLF66 IE00BF2NR112 NO0010360019;ECB;TR1;Indices;;;;;0;
QS0011225420;14-08-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4876.62;4878.89;4878.89317322;;;;;QS0011016563;;;12.83949180890366;;GB00B10RZP78;ECB;TR1;Indices;;;;;0;
QS0011225404;14-08-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6626.28;6623.6;6623.59566501;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;14-08-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2140.04;2155.08;2155.07928362;;;;;QS0011016480;;;1.1118529931816;;LU0569974404;ECB;TR1;Indices;;;;;0;
QS0011225370;14-08-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17765795.4303056;39748.92;39891.43;39891.42845745;708702957397.6732;107;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;14-08-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.82920158;8263.90;8285.84;8285.84131959;11620816462.94;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;14-08-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;31980025.839992;1965.42;1974.02;1974.02498182;63129369927.454;15;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;14-08-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16196121.8040538;5061.74;5139.03;5139.02771672;83232318854.4335;14;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;14-08-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;378.26;375.92;375.91773176;4166075925.7638;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;14-08-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143809523.493033;1194.70;1205.36;1205.36012835;173342265695.39;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
