#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;09-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3613.99;3630.69;3630.68885921;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;09-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3299.18;3314.42;3314.42271686;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;09-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2202.71;2212.89;2212.88868798;1959117.39;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;09-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3492.51;3496.77;3496.77495587;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;09-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3062.72;3066.45;3066.45384891;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;09-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2064.02;2066.54;2066.53598621;1692283.424;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;09-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1985.43;1972.18;1972.17903935;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;09-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1956.06;1943;1943.00080605;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;09-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1174.06;1166.22;1166.22144937;88326578.15;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;09-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2509.21;2503.34;2503.33703707;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;09-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2157.56;2152.51;2152.50633948;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
