#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;19-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3686.16;3666.47;3666.47081406;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;19-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3365.06;3347.09;3347.08773682;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;19-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2246.70;2234.7;2234.69763009;1978425.31;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;19-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3506.76;3501.02;3501.01992167;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;19-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3075.09;3070.05;3070.04996857;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;19-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2071.95;2068.56;2068.55547377;1693333.667;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;19-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1976.86;1959.61;1959.613862;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;19-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1947.61;1930.62;1930.6215295;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;19-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1168.99;1158.79;1158.79120138;87763830.5;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;19-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2549.03;2535.21;2535.20866829;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;19-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2191.79;2179.91;2179.91131423;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;19-09-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1492.65;1484.55;1484.55349493;1159542.64925452;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
