#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;06-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3629.73;3623.13;3623.12521484;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;06-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3314.19;3308.17;3308.16667984;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;06-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2215.91;2211.89;2211.88531209;1958229.08;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;06-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3492.94;3508.43;3508.42659354;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;06-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3063.43;3077.01;3077.00676834;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;06-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2066.18;2075.33;2075.33444918;1699488.473;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;06-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2012.38;2013.49;2013.48720492;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;06-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1983.21;1984.3;1984.29646605;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;06-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1195.14;1195.8;1195.79519638;90566416.8;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;06-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2469.12;2461.13;2461.13243342;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;06-08-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2123.08;2116.22;2116.21650892;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
