#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;16-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3737.81;3684.64;3684.6403575;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;16-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3413.32;3364.77;3364.76591924;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;16-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2283.85;2251.36;2251.36484543;1993181.15;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;16-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3510.10;3494.44;3494.44290335;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;16-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3078.64;3064.9;3064.90475168;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;16-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2076.83;2067.56;2067.55964775;1693121.699;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;16-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2018.65;2008.97;2008.96992665;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;16-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1989.39;1979.84;1979.84467749;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;16-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1200.56;1194.81;1194.80620611;90491513.25;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;16-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2570.64;2555.62;2555.62442966;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;16-07-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2210.37;2197.47;2197.46590438;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;16-07-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1505.30;1496.51;1496.50844375;1168880.32086659;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;16-07-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3318.87;3304.73;3304.73436482;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;16-07-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2958.08;2945.48;2945.4817819;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;16-07-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1957.85;1949.51;1949.51018792;1684797.81469675;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;16-07-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1372.02;1362.67;1362.67006803;11144035711.125;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;16-07-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2236.32;2221.07;2221.07398378;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;16-07-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83724976.1623994;1468.87;1457.93;1457.93084453;122065225204.86;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;16-07-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2450.10;2431.86;2431.85787485;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;16-07-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1154.59;1150.9;1150.90057416;;;;;QS0011040902;;;.01195596606043;;FR0010654087;ECB;TR1;Indices;;;;;0;
QS0011227178;16-07-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1103.96;1100.43;1100.42756338;;;;;QS0011040902;;;;.00896697454532;FR0010654087;ECB;TR1;Indices;;;;;0;
QS0011225420;16-07-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4921.35;4904.64;4904.6415039;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;16-07-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;7020.58;7063.74;7063.73999876;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;16-07-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2233.31;2190.06;2190.05827993;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;16-07-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17771481.9244688;39250.90;39039.67;39039.67481837;693792875371.8903;107;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;16-07-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1407730.95864202;8105.18;7803.51;7803.50717626;10985238638;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;16-07-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32105345.2623399;1972.80;1931.12;1931.12124739;61999314390.878;15;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;16-07-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16195481.9744485;4512.23;4516.41;4516.41109123;73145454417.2867;14;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;16-07-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;407.27;412.11;412.11087539;4567183326.6888;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;16-07-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143769795.570993;1104.93;1098.49;1098.49077265;157929793820.268;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
QS0011225172;16-07-2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981608.43848535;1596.17;1640.76;1640.7606003;4892105651.38;6;EUR;1;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0;
QS0011225164;16-07-2025;;QS0011225164;BE;BEUTP;BEL Utilities;XBRU;52315887.2634673;1115.07;1112.16;1112.15566766;58183410528.67;3;EUR;1;;;QS0011019005;;;;ECB;EU Price;Indices;;;;;0;
QS0011225156;16-07-2025;;QS0011225156;BE;BECSP;BEL Consumer Staples;XBRU;48997232.1577562;3041.51;3041.32;3041.3202222;149016272993.44;13;EUR;1;;;QS0011016829;;;;ECB;EU Price;Indices;;;;;0;
QS0011225065;16-07-2025;;QS0011225065;PT;PTTEP;PSI Technology;XLIS;382499.446829186;1034.49;1089.53;1089.5265597;416743306.39;2;EUR;1;;QS0011016688;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225057;16-07-2025;;QS0011225057;PT;PTFIP;PSI Financials;XLIS;47303899.0802426;210.81;211.44;211.44438019;10002143621.4912;2;EUR;1;;QS0011016662;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225040;16-07-2025;;QS0011225040;PT;PTUTP;PSI Utilities;XLIS;25288945.4515233;1141.74;1135.31;1135.31320059;28710873600.032;3;EUR;1;;QS0011016647;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225032;16-07-2025;;QS0011225032;PT;PTTLP;PSI Telecommunications;XLIS;26609995.1116445;109.55;109.26;109.25649239;2907314728.46;4;EUR;1;;QS0011016621;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225024;16-07-2025;;QS0011225024;PT;PTCSP;PSI Consumer Staples;XLIS;6783548.73685347;2457.07;2458.17;2458.16726567;16675097450;2;EUR;1;;QS0011016597;;;;;ECB;EU Price;Indices;;;;;0;
