#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;24-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3714.13;3730.82;3730.81786735;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;24-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3391.69;3406.93;3406.93462401;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;24-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2269.38;2279.58;2279.5799254;2018160.56;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;24-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3545.72;3547.26;3547.26088881;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;24-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3109.88;3111.23;3111.23033177;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;24-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2097.90;2098.81;2098.81050473;1718712.982;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;24-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2046.93;2063.64;2063.64313024;;;;;QS0011250931;;;1.73988364211161;;GB00BNNTLN49;ECB;TR1;Indices;;;;;0;
QS0011250949;24-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2017.25;2033.73;2033.72525066;;;;;QS0011250931;;;;1.73988364211161;GB00BNNTLN49;ECB;TR1;Indices;;;;;0;
QS0011250931;24-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1217.38;1225.58;1225.5824304;92822424.4;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;24-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2608.31;2584.82;2584.81526882;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;24-07-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2242.77;2222.57;2222.56578723;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;24-07-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1527.36;1513.6;1513.60185418;1182231.49917643;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;24-07-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3355.28;3354.14;3354.14034259;;;;;QS0011250873;;;.56693511795421;;GB00BNNTLN49;ECB;TR1;Indices;;;;;0;
QS0011250881;24-07-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2990.53;2989.52;2989.51691192;;;;;QS0011250873;;;;.56693511795421;GB00BNNTLN49;ECB;TR1;Indices;;;;;0;
