#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;10-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3725.80;3756.55;3756.55314821;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;10-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3402.36;3430.44;3430.43574965;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;10-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.962564982093;2276.52;2295.3;2295.30452834;2033553.88734275;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;10-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3545.58;3546.58;3546.58194488;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;10-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3109.83;3110.71;3110.70584027;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;10-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;817.751645469539;2097.95;2098.55;2098.5456381;1716089.14864632;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;10-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2025.17;2038.5;2038.50321092;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;10-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1995.81;2008.95;2008.94979992;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;10-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;76177.3820347972;1204.44;1212.37;1212.37070564;92355226.411158;21;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;10-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2609.12;2615.28;2615.28028672;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;10-07-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2243.47;2248.76;2248.76127875;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
