#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;06/11/2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3740.490000000000000000;3706.740000000000000000;3706.741117390000000000;;;;;QS0011256235;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011256243;06/11/2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3413.840000000000000000;3383.030000000000000000;3383.034308270000000000;;;;;QS0011256235;;;;0.000000000000000000000;;ECB;TR1;Indices;;;;;0;
QS0011256235;06/11/2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.321254812050000000;2277.320000000000000000;2256.770000000000000000;2256.766263250000000000;1997963.140000000000000000;20.000000000000000000;EUR;1.00000000000000000000000000;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;06/11/2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3564.530000000000000000;3527.260000000000000000;3527.257241550000000000;;;;;QS0011256201;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011256219;06/11/2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3124.810000000000000000;3092.130000000000000000;3092.131949640000000000;;;;;QS0011256201;;;;0.000000000000000000000;;ECB;TR1;Indices;;;;;0;
QS0011256201;06/11/2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.515560390412000000;2103.740000000000000000;2081.740000000000000000;2081.743599580000000000;1703939.529000000000000000;120.000000000000000000;EUR;1.00000000000000000000000000;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;06/11/2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2046.640000000000000000;2046.170000000000000000;2046.171583760000000000;;;;;QS0011250931;;;1.090075472654830000000;;GB00BG49KP99;ECB;TR1;Indices;;;;;0;
QS0011250949;06/11/2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2016.360000000000000000;2015.530000000000000000;2015.534177570000000000;;;;;QS0011250931;;;;0.872060378123860000000;GB00BG49KP99;ECB;TR1;Indices;;;;;0;
QS0011250931;06/11/2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.398071098800000000;1206.160000000000000000;1204.800000000000000000;1204.796763870000000000;91248172.100000000000000000;20.000000000000000000;GBX;1.00000000000000000000000000;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;06/11/2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2599.760000000000000000;2544.640000000000000000;2544.635017990000000000;;;;;QS0011250907;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011250915;06/11/2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2235.140000000000000000;2187.740000000000000000;2187.742350020000000000;;;;;QS0011250907;;;;0.000000000000000000000;;ECB;TR1;Indices;;;;;0;
QS0011250907;06/11/2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856000000;1521.500000000000000000;1489.240000000000000000;1489.240382400000000000;1163203.444186980000000000;20.000000000000000000;EUR;1.00000000000000000000000000;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;06/11/2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3342.620000000000000000;3316.210000000000000000;3316.206166460000000000;;;;;QS0011250873;;;0.349487738361030000000;;GB00BG49KP99;ECB;TR1;Indices;;;;;0;
QS0011250881;06/11/2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2978.100000000000000000;2954.450000000000000000;2954.454582780000000000;;;;;QS0011250873;;;;0.279590190688830000000;GB00BG49KP99;ECB;TR1;Indices;;;;;0;
QS0011250873;06/11/2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.837371708087000000;1964.320000000000000000;1948.450000000000000000;1948.446013090000000000;1683140.482864430000000000;120.000000000000000000;EUR;1.00000000000000000000000000;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;06/11/2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.985200000000000000;1508.080000000000000000;1495.320000000000000000;1495.323129250000000000;12228884117.325000000000000000;1.000000000000000000;EUR;1.00000000000000000000000000;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;06/11/2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2505.450000000000000000;2484.260000000000000000;2484.263824840000000000;;;;;QS0011249503;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011249248;06/11/2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.554245100000000000;1472.230000000000000000;1460.520000000000000000;1460.522328230000000000;118314164455.720000000000000000;3.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;06/11/2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2485.800000000000000000;2466.030000000000000000;2466.034634850000000000;;;;;QS0011249248;;;;0.000000000000000000000;;ECB;TR1;Indices;;;;;0;
QS0011227186;06/11/2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1168.790000000000000000;1158.840000000000000000;1158.840488730000000000;;;;;QS0011040902;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011227178;06/11/2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1116.980000000000000000;1107.480000000000000000;1107.479165360000000000;;;;;QS0011040902;;;;0.000000000000000000000;;ECB;TR1;Indices;;;;;0;
QS0011225420;06/11/2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4932.770000000000000000;4921.940000000000000000;4921.935868570000000000;;;;;QS0011016563;;;12.858200235919000000000;;GB00B10RZP78;ECB;TR1;Indices;;;;;0;
QS0011225404;06/11/2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6267.260000000000000000;6124.100000000000000000;6124.096041850000000000;;;;;QS0011016530;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011225396;06/11/2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2294.150000000000000000;2313.100000000000000000;2313.101274190000000000;;;;;QS0011016480;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011225370;06/11/2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17683175.187044900000000000;40819.710000000000000000;40886.860000000000000000;40886.864587020000000000;723009589341.278000000000000000;106.000000000000000000;EUR;1.00000000000000000000000000;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;06/11/2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.829201580000000000;6838.030000000000000000;6663.310000000000000000;6663.312533180000000000;9345234719.890000000000000000;5.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;06/11/2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32380407.884115700000000000;1743.700000000000000000;1718.610000000000000000;1718.613354960000000000;55649401428.630000000000000000;14.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;06/11/2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16268600.098888500000000000;6143.520000000000000000;6256.970000000000000000;6256.971240540000000000;101792162942.528000000000000000;15.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;06/11/2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.979975400000000000;386.130000000000000000;385.970000000000000000;385.967663030000000000;4277453424.529400000000000000;4.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;06/11/2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143958653.024882000000000000;1194.480000000000000000;1191.920000000000000000;1191.923985720000000000;171587771492.609000000000000000;15.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
QS0011225172;06/11/2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981633.473931840000000000;1345.830000000000000000;1334.900000000000000000;1334.895489770000000000;3980169076.495000000000000000;6.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0;
QS0011225164;06/11/2025;;QS0011225164;BE;BEUTP;BEL Utilities;XBRU;52325498.450676600000000000;1196.790000000000000000;1214.320000000000000000;1214.324047530000000000;63540111067.440000000000000000;3.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011019005;;;;ECB;EU Price;Indices;;;;;0;
QS0011225156;06/11/2025;;QS0011225156;BE;BECSP;BEL Consumer Staples;XBRU;48731020.206924300000000000;2932.470000000000000000;2937.210000000000000000;2937.209458850000000000;143133213491.270000000000000000;12.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016829;;;;ECB;EU Price;Indices;;;;;0;
QS0011225065;06/11/2025;;QS0011225065;PT;PTTEP;PSI Technology;XLIS;382499.446829186000000000;1259.020000000000000000;1278.640000000000000000;1278.636614940000000000;489077797.910000000000000000;2.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016688;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225057;06/11/2025;;QS0011225057;PT;PTFIP;PSI Financials;XLIS;47303899.080242600000000000;247.290000000000000000;251.890000000000000000;251.892563620000000000;11915500408.334400000000000000;2.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016662;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225040;06/11/2025;;QS0011225040;PT;PTUTP;PSI Utilities;XLIS;25288945.451523300000000000;1356.910000000000000000;1285.410000000000000000;1285.412149150000000000;32506717722.664000000000000000;3.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016647;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225032;06/11/2025;;QS0011225032;PT;PTTLP;PSI Telecommunications;XLIS;26609995.111644500000000000;114.850000000000000000;114.360000000000000000;114.358171930000000000;3043070396.120000000000000000;4.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016621;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225024;06/11/2025;;QS0011225024;PT;PTCSP;PSI Consumer Staples;XLIS;6783548.736853470000000000;2470.170000000000000000;2471.940000000000000000;2471.943895630000000000;16768551890.800000000000000000;2.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016597;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225016;06/11/2025;;QS0011225016;PT;PTCGP;PSI Consumer Discretionary;XLIS;201479.296503682000000000;6692.920000000000000000;6609.440000000000000000;6609.437422300000000000;1331664802.130000000000000000;9.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016571;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225008;06/11/2025;;QS0011225008;PT;PTINP;PSI Industrials;XLIS;6496273.030338150000000000;648.760000000000000000;647.530000000000000000;647.528361550000000000;4206521031.500000000000000000;5.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016522;;;;;ECB;EU Price;Indices;;;;;0;
QS0011224993;06/11/2025;;QS0011224993;PT;PTBMP;PSI Basic Materials;XLIS;2039158.249166790000000000;2357.430000000000000000;2362.270000000000000000;2362.269278690000000000;4817040886.386000000000000000;4.000000000000000000;EUR;1.00000000000000000000000000;;QS0011016514;;;;;ECB;EU Price;Indices;;;;;0;
QS0011224977;06/11/2025;;QS0011224977;NL;AAXG;AEX All-Share Index GR;XAMS;;5302.470000000000000000;5256.600000000000000000;5256.600116970000000000;;;;;NL0000249100;;;0.954187837408080000000;;GB00B10RZP78;ECB;TR1;Indices;;;;;0;
QS0011224944;06/11/2025;;QS0011224944;NL;NLTLG;AEX Telecommunications GR;XAMS;;3961.170000000000000000;3941.870000000000000000;3941.869325150000000000;;;;;QS0011016589;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011224936;06/11/2025;;QS0011224936;NL;NLTCG;AEX Technology GR;XAMS;;16108.370000000000000000;15944.090000000000000000;15944.094382960000000000;;;;;QS0011016613;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011224910;06/11/2025;;QS0011224910;BE;BEBMP;BEL Basic Materials;XBRU;25116591.641262400000000000;1084.090000000000000000;1093.780000000000000000;1093.775244840000000000;27471906171.919000000000000000;14.000000000000000000;EUR;1.00000000000000000000000000;;;QS0011016696;;;;ECB;EU Price;Indices;;;;;0;
QS0011224829;06/11/2025;;QS0011224829;NL;NLOGG;AEX Energy GR;XAMS;;3143.740000000000000000;3127.060000000000000000;3127.060581370000000000;;;;;QS0011016472;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
QS0011224662;06/11/2025;;QS0011224662;NL;NLING;AEX Industrials GR;XAMS;;3940.400000000000000000;3831.860000000000000000;3831.863288480000000000;;;;;QS0011016506;;;0.000000000000000000000;;;ECB;TR1;Indices;;;;;0;
