#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;29-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3651.88;3702.94;3702.9423361;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;29-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3333.77;3380.38;3380.38225636;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;29-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2225.81;2256.93;2256.92686032;1998105.32;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;29-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3494.29;3513.92;3513.92035789;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;29-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3064.03;3081.24;3081.24380421;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;29-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2064.31;2075.91;2075.90738519;1699351.992;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;29-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1980.70;1997.28;1997.27970975;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;29-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1951.39;1967.73;1967.73011401;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;29-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1171.26;1181.06;1181.06439194;89450744;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;29-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2527.36;2548.98;2548.97534185;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;29-09-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2173.12;2191.7;2191.70125794;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;29-09-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1479.75;1492.4;1492.39972276;1165671.11538031;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;29-09-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3265.23;3285.69;3285.69124564;;;;;QS0011250873;;;.10202017911798;;SE0000379190;ECB;TR1;Indices;;;;;0;
QS0011250881;29-09-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2909.48;2927.66;2927.66169401;;;;;QS0011250873;;;;.0714141253849;SE0000379190;ECB;TR1;Indices;;;;;0;
QS0011250873;29-09-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.927910164464;1921.86;1933.8;1933.79935153;1670663.2324406;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;29-09-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1426.02;1406.04;1406.03741497;11498697690.075;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;29-09-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2369.13;2335.93;2335.9284813;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;29-09-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.5542451;1489.50;1456.44;1456.43988634;117983453522.95;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;29-09-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2484.52;2429.37;2429.37092667;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;29-09-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1167.05;1171.05;1171.05100091;;;;;QS0011040902;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011227178;29-09-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1115.44;1119.26;1119.26203423;;;;;QS0011040902;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011225420;29-09-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4736.82;4726.98;4726.98061588;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;29-09-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6469.46;6553.78;6553.78048819;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;29-09-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2278.45;2275.46;2275.46215363;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;29-09-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17668751.6646793;39495.87;39777.22;39777.21583859;702813748564.4685;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;29-09-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.82920158;7179.02;7228.82;7228.82286678;10138357776.58;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;29-09-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32380223.3495919;1854.39;1844.71;1844.70590727;59731989291.73;14;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;29-09-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16220581.3430606;5381.43;5830.3;5830.30350066;94570912187.2365;15;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;29-09-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;386.05;388.26;388.26341805;4302895932.0614;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;29-09-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143437399.464675;1188.40;1186.99;1186.99103738;170258907590.225;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
QS0011225172;29-09-2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981608.43848535;1529.63;1540.75;1540.74947251;4593911628.832;6;EUR;1;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0;
QS0011225164;29-09-2025;;QS0011225164;BE;BEUTP;BEL Utilities;XBRU;52325498.4506766;1057.36;1052.52;1052.51914037;55073588648.9;3;EUR;1;;;QS0011019005;;;;ECB;EU Price;Indices;;;;;0;
QS0011225156;29-09-2025;;QS0011225156;BE;BECSP;BEL Consumer Staples;XBRU;48864779.9574218;2769.17;2780.05;2780.04508963;135846291576.24;12;EUR;1;;;QS0011016829;;;;ECB;EU Price;Indices;;;;;0;
QS0011225065;29-09-2025;;QS0011225065;PT;PTTEP;PSI Technology;XLIS;382499.446829186;1204.53;1186.34;1186.3388583;453773957.05;2;EUR;1;;QS0011016688;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225057;29-09-2025;;QS0011225057;PT;PTFIP;PSI Financials;XLIS;47303899.0802426;240.45;241.22;241.22098528;11410693143.9376;2;EUR;1;;QS0011016662;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225040;29-09-2025;;QS0011225040;PT;PTUTP;PSI Utilities;XLIS;25288945.4515233;1210.14;1218.44;1218.44473388;30813182410.756;3;EUR;1;;QS0011016647;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225032;29-09-2025;;QS0011225032;PT;PTTLP;PSI Telecommunications;XLIS;26609995.1116445;119.02;118.74;118.74018731;3159675803.8;4;EUR;1;;QS0011016621;;;;;ECB;EU Price;Indices;;;;;0;
