#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;20-10-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3743.57;3783.32;3783.32380195;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;20-10-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3417.24;3453.53;3453.52773754;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;20-10-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2280.66;2304.88;2304.87735261;2040556.91;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;20-10-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3559.42;3592.34;3592.33854458;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;20-10-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3120.92;3149.78;3149.77552138;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;20-10-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2102.25;2121.69;2121.68866383;1736828.86;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;20-10-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2029.27;2030.8;2030.804011;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;20-10-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1999.25;2000.76;2000.75842588;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;20-10-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1195.93;1196.83;1196.83014348;90644801;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;20-10-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2622.63;2652.94;2652.94133106;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;20-10-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2254.80;2280.86;2280.85837893;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
