#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;13-11-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3740.13;3719.89;3719.88915958;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;13-11-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3413.51;3395.03;3395.03414219;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;13-11-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2277.09;2264.77;2264.77115409;2005050.04;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;13-11-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3602.45;3599.41;3599.40610421;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;13-11-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3158.05;3155.38;3155.38047054;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;13-11-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.515560390412;2126.12;2124.32;2124.324966;1738793.04;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;13-11-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2068.38;2036.16;2036.15639351;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;13-11-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2037.41;2005.67;2005.66894516;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;13-11-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1217.87;1198.9;1198.89976633;90801548.85;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;13-11-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2628.91;2624.83;2624.83097485;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;13-11-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2260.19;2256.69;2256.6905842;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;13-11-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1538.56;1536.17;1536.17483729;1199862.61635751;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
