#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;23-07-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3713.97;3714.13;3714.12633675;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;23-07-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3391.55;3391.69;3391.69213414;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;23-07-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2269.29;2269.38;2269.38117557;2009131.39;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;23-07-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3531.28;3545.72;3545.72241662;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;23-07-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3097.22;3109.88;3109.88096913;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;23-07-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2089.36;2097.9;2097.90023574;1717967.564;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;23-07-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2043.16;2046.93;2046.92539302;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;23-07-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2013.54;2017.25;2017.24988057;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;23-07-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1215.14;1217.38;1217.37967831;92201169.3;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;23-07-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2579.92;2608.31;2608.31446183;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;23-07-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2218.36;2242.77;2242.77168087;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;23-07-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1510.74;1527.36;1527.36238188;1192979.45725958;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;23-07-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3333.60;3355.28;3355.27623399;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;23-07-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2971.21;2990.53;2990.52932231;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;23-07-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1966.54;1979.33;1979.32556125;1710564.73612558;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;23-07-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1393.28;1426.87;1426.8707483;11669074523.1;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;23-07-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2270.97;2325.72;2325.71740704;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
