#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;11-09-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3604.72;3624.1;3624.09767274;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;11-09-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3290.71;3308.41;3308.4056829;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;11-09-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2197.06;2208.87;2208.87138919;1955560.79;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;11-09-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3490.84;3507;3506.99730719;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;11-09-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3061.25;3075.42;3075.41821435;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;11-09-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2063.03;2072.58;2072.57722625;1697230.587;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;11-09-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1958.03;1962.04;1962.04325401;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;11-09-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1929.06;1933.01;1933.01497886;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;11-09-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1157.86;1160.23;1160.22778955;87872633.95;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;11-09-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2495.23;2512.29;2512.28736088;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
