#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;12-11-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3740.58;3740.13;3740.12884039;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;12-11-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3413.92;3413.51;3413.50630747;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;12-11-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2277.37;2277.09;2277.09363019;2015959.39;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;12-11-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3581.49;3602.45;3602.45290355;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;12-11-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3139.68;3158.05;3158.05141426;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;12-11-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.515560390412;2113.75;2126.12;2126.12314929;1740264.881;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;12-11-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2081.30;2068.38;2068.382405;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;12-11-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2050.14;2037.41;2037.41243533;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;12-11-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1225.48;1217.87;1217.87461412;92238654.45;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;12-11-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2605.78;2628.91;2628.90672636;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;12-11-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2240.31;2260.19;2260.19469938;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;12-11-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1525.03;1538.56;1538.56015923;1201725.72370365;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;12-11-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3379.11;3386.66;3386.66107384;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;12-11-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;3010.46;3017.19;3017.18922014;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;12-11-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.837371708087;1985.33;1989.77;1989.76586418;1718834.11442813;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;12-11-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1528.91;1539.97;1539.96598639;12593977330.95;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;12-11-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2540.07;2558.43;2558.4314966;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;12-11-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.5542451;1517.60;1516.55;1516.54773073;122852676847.9;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;12-11-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2562.41;2560.63;2560.63132833;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;12-11-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1174.39;1176.45;1176.45148727;;;;;QS0011040902;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011227178;12-11-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1122.24;1124.21;1124.21115734;;;;;QS0011040902;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011225420;12-11-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4976.66;4980.64;4980.64238346;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;12-11-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6151.95;6139.26;6139.25638767;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;12-11-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2378.61;2413.81;2413.81426962;;;;;QS0011016480;;;6.23013469632282;;LU1598757687;ECB;TR1;Indices;;;;;0;
QS0011225370;12-11-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17683175.1870449;41849.66;42140.21;42140.21237017;745172757761.0381;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;12-11-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.82920158;6934.09;6947.55;6947.55186623;9743877777.79;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;12-11-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32380407.8841157;1764.62;1775.25;1775.25375622;57483440724.354;14;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;12-11-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16268600.0988885;6420.89;6519.82;6519.82134713;106068366212.5972;15;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;12-11-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;374.07;373.44;373.4430419;4138650388.304;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;12-11-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143958653.024882;1225.76;1235.25;1235.25104164;177825076101.379;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
