#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;05-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3633.16;3629.73;3629.72526608;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;05-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3317.33;3314.19;3314.19298815;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;05-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2218.01;2215.91;2215.91458393;1961796.28;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;05-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3483.39;3492.94;3492.94335503;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;05-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3055.05;3063.43;3063.42745339;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;05-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2060.53;2066.18;2066.17567176;1691988.363;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;05-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2009.84;2012.38;2012.38147281;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;05-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1980.70;1983.21;1983.20676441;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;05-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1193.63;1195.14;1195.13851024;90516681.1;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;05-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2469.54;2469.12;2469.11984248;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
