#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;17-11-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3691.22;3665.79;3665.79426737;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;17-11-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3368.87;3345.66;3345.66331471;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;17-11-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2247.32;2231.84;2231.83669121;1975892.46;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;17-11-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3562.61;3539.41;3539.40962462;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;17-11-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3123.12;3102.79;3102.78520495;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;17-11-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.515560390412;2102.61;2088.92;2088.91578577;1709810.075;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;17-11-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2002.08;1999.19;1999.19059242;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;17-11-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1972.10;1969.26;1969.25663444;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;17-11-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1178.84;1177.13;1177.13410509;89153074.3;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;17-11-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2604.04;2573.08;2573.08080746;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;17-11-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2238.82;2212.2;2212.19853249;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;17-11-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1524.01;1505.89;1505.88819951;1176206.58218909;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;17-11-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3325.11;3306.36;3306.3592721;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;17-11-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2962.35;2945.65;2945.64803982;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
